obs_id,src_id,num_obs,src_n,name,ra,dec,livetime,significance,likelihood,class,photflux_aper_lolim_b,photflux_aper_hilim_b,photflux_aper_b,photflux_aper_hilim_h,photflux_aper_lolim_h,photflux_aper_h,flux_aper_lolim_b,flux_aper_b,flux_aper_hilim_b,photflux_aper_s,photflux_aper_lolim_s,photflux_aper_hilim_s,photflux_aper_m,photflux_aper_lolim_m,photflux_aper_hilim_m,hard_hs,hard_hm,hard_ms,flux_aper_s,flux_aper_lolim_s,flux_aper_hilim_s,flux_aper_hilim_h,flux_aper_h,flux_aper_lolim_h,flux_aper_hilim_m,flux_aper_m,flux_aper_lolim_m,photflux_aper_lolim_u,photflux_aper_u,photflux_aper_hilim_u,flux_aper_u,flux_aper_hilim_u,flux_aper_lolim_u,var_inter_index_b,var_inter_prob_b,var_inter_sigma_b,var_inter_prob_s,var_inter_sigma_s,var_inter_index_s,var_inter_index_m,var_inter_prob_m,var_inter_sigma_m,var_inter_index_h,var_inter_prob_h,var_inter_sigma_h,var_prob_b,var_mean_b,var_sigma_b,var_min_b,var_max_b,ks_prob_b,kp_prob_b
PL_0_obs_44,PL_0,71,PSR_J1745-2900_, 2CXO J174540.0-290028,266.4168,-29.0078,158025.6,107.91,21810.19,PL,-4.547446936771075,-4.516698047641833,-4.531800413927387,-4.660747365967301,-4.691435586438761,-4.675717544702307,-12.752517739322945,-12.737311655698303,-12.722390785695909,-7.219610671529047,-7.821598658466245,-6.976747540366288,-6.507379277956808,-6.634137784597445,-6.413750361133958,0.9944,0.9706,0.6583,-15.838931614528825,-16.458670422333306,-15.603277721496227,-12.716925025264528,-12.731890270191522,-12.747389659432628,-14.909036923404269,-15.003663481904216,-15.132532512140948,-6.522444667801019,-5.906928693623937,-5.662141570958906,-14.389446294682905,-14.144541419613963,-15.00489154225526,8.0,1.0,0.000185,0.0,5.070000000000001e-07,0.0,6.0,1.0,1.227e-06,8.0,1.0,0.0001654,1.0,0.008813,0.01102,0.002246,0.08814,1.0,1.0
PL_0_obs_45,PL_0,71,PSR_J1745-2900_, 2CXO J174540.0-290028,266.4168,-29.0078,12452.1,107.91,21810.19,PL,-4.821598658466245,-4.679230771661313,-4.7447274948966935,-4.818442226137214,-4.961379838050298,-4.884056823060945,-12.990124366287839,-12.914709421769935,-12.850472986245652,-20.0,-20.0,-6.494171966145164,-6.681310730052254,-20.0,-6.380176499542722,0.9994,0.9706,0.6771,-20.0,-20.0,-15.277037191057511,-12.843148098929989,-12.90763030037088,-12.98296666070122,-14.972650392225244,-15.260585897301304,-20.0,-20.0,-20.0,-5.054137675510383,-20.0,-14.334325219006107,-20.0,8.0,1.0,0.000185,0.0,5.070000000000001e-07,0.0,6.0,1.0,1.227e-06,8.0,1.0,0.0001654,0.274,0.005865,0.0002542,0.005611,0.006119,0.789,0.753
PL_0_obs_46,PL_0,71,PSR_J1745-2900_, 2CXO J174540.0-290028,266.4168,-29.0078,11589.4,107.91,21810.19,PL,-4.913996294381618,-4.742081549685942,-4.8170150329964185,-4.892790030352131,-5.066664589922349,-4.968591535748375,-13.040910885632607,-12.953895212753961,-12.881074247174224,-6.449160394934215,-7.4905286478974515,-6.168386144690901,-20.0,-20.0,-6.675511766692344,0.9382,0.9994,-0.9994,-15.325414397697086,-20.0,-15.024338466818941,-12.876801924968001,-12.950394387405026,-13.038531444649214,-15.251424383069008,-20.0,-20.0,-20.0,-20.0,-4.9779842601822795,-20.0,-14.229368872222194,-20.0,8.0,1.0,0.000185,0.0,5.070000000000001e-07,0.0,6.0,1.0,1.227e-06,8.0,1.0,0.0001654,0.149,0.005195,0.00012649999999999998,0.0050420000000000005,0.005365,0.606,0.395
PL_0_obs_47,PL_0,71,PSR_J1745-2900_, 2CXO J174540.0-290028,266.4168,-29.0078,11855.5,107.91,21810.19,PL,-4.805485658117533,-4.660946264290861,-4.727230413448241,-4.815876645760329,-4.9657727392294495,-4.882066164960358,-13.002307882058274,-12.924818145381309,-12.862645888629267,-6.410832609453952,-7.641303900426189,-6.122743866886414,-6.462055040708513,-7.122110574628516,-6.2113367868791425,0.9444,0.9507,-0.1874,-15.316232738574689,-16.61726273423867,-15.02622580602942,-12.851089006890643,-12.915066425063284,-12.995678626217357,-14.794524963259109,-15.056505484093897,-15.916855856856948,-20.0,-20.0,-5.093072652691044,-20.0,-14.296880653763923,-20.0,8.0,1.0,0.000185,0.0,5.070000000000001e-07,0.0,6.0,1.0,1.227e-06,8.0,1.0,0.0001654,0.302,0.005995,0.0007375,0.005264,0.009565,0.6729999999999999,0.5820000000000001
PL_0_obs_48,PL_0,71,PSR_J1745-2900_, 2CXO J174540.0-290028,266.4168,-29.0078,12369.5,107.91,21810.19,PL,-4.684659523372711,-4.562090964460501,-4.617082864912469,-4.717151397165355,-4.839831707041488,-4.774174008538107,-12.931072388317927,-12.864867348623225,-12.807432546663454,-20.0,-20.0,-6.436756298859602,-6.179995693191682,-6.6010189333418685,-5.970210529168145,0.9994,0.9269,0.9994,-20.0,-20.0,-15.302596276799513,-12.799696817018415,-12.857923538926714,-12.924818145381309,-14.541815564429736,-14.757458571701616,-15.204676235670686,-20.0,-19.862353009362018,-4.731217252874433,-19.8668936521876,-13.974745814736124,-20.0,8.0,1.0,0.000185,0.0,5.070000000000001e-07,0.0,6.0,1.0,1.227e-06,8.0,1.0,0.0001654,0.99,0.007462999999999998,0.0039380000000000005,0.003597,0.01678,0.993,1.0
PL_0_obs_49,PL_0,71,PSR_J1745-2900_, 2CXO J174540.0-290028,266.4168,-29.0078,37677.7,107.91,21810.19,PL,-4.817870785947002,-4.733768303310106,-4.773657912836369,-4.877784121727173,-4.962573502059376,-4.917933065714887,-13.03390522055383,-12.990124366287839,-12.950394387405026,-20.0,-20.0,-6.9875846252375675,-6.704872914747809,-7.154839922348054,-6.488651484509787,0.9994,0.9681,0.9994,-20.0,-20.0,-15.85325198636936,-12.944621668625,-12.984640244590786,-13.028770552723758,-14.943857737940947,-15.144359719109854,-15.5654310959658,-20.0,-20.0,-5.550059011226662,-20.0,-14.770318157682324,-20.0,8.0,1.0,0.000185,0.0,5.070000000000001e-07,0.0,6.0,1.0,1.227e-06,8.0,1.0,0.0001654,0.482,0.005606,0.0004006,0.005205,0.006006,0.902,0.856
PL_0_obs_50,PL_0,71,PSR_J1745-2900_, 2CXO J174540.0-290028,266.4168,-29.0078,13503.6,107.91,21810.19,PL,-4.860120913598763,-4.713543530253017,-4.780677491580663,-4.8613815661005075,-5.014349026309051,-4.931072388317928,-13.119529407196222,-13.041292808912715,-12.975104039892514,-20.0,-20.0,-6.5519123333076585,-6.555955204081924,-7.533725678210708,-6.2784366816425194,0.9994,0.9557,0.9994,-20.0,-20.0,-15.333014281670339,-12.968591535748375,-13.033717437832538,-13.115317895793975,-14.713319030645069,-14.97305837204097,-15.713319030645069,-20.0,-20.0,-5.190642329788894,-20.0,-14.366127737341667,-20.0,8.0,1.0,0.000185,0.0,5.070000000000001e-07,0.0,6.0,1.0,1.227e-06,8.0,1.0,0.0001654,0.108,0.005546,0.0001219,0.005365999999999999,0.005692,0.603,0.61
PL_0_obs_51,PL_0,71,PSR_J1745-2900_, 2CXO J174540.0-290028,266.4168,-29.0078,166689.2,107.91,21810.19,PL,-4.686554629573586,-4.651695136951839,-4.668167955563751,-4.794524963259109,-4.830325565941193,-4.812197361281581,-12.901702463505302,-12.883392256011751,-12.867100230055517,-20.0,-20.0,-7.353694319715241,-6.585695311871668,-6.718285029972704,-6.484126156288321,0.9994,0.9669,0.9994,-20.0,-20.0,-16.30715308072277,-12.861066059743075,-12.877784121727174,-12.896196279044043,-14.97183558057553,-15.072270440228346,-15.211336786879142,-20.0,-6.235300936201632,-5.923359556329658,-20.0,-15.721475035262982,-20.0,8.0,1.0,0.000185,0.0,5.070000000000001e-07,0.0,6.0,1.0,1.227e-06,8.0,1.0,0.0001654,0.622,0.006793,0.0009409,0.005698,0.01012,0.949,0.999
PL_0_obs_52,PL_0,71,PSR_J1745-2900_, 2CXO J174540.0-290028,266.4168,-29.0078,44586.0,107.91,21810.19,PL,-4.767003889607846,-4.694433686484696,-4.729088360589519,-4.838931614528826,-4.912218582190458,-4.873868592738016,-12.958607314841775,-12.918292729902651,-12.883724412419456,-20.0,-20.0,-6.964170174747172,-6.65286521708998,-6.974284616098659,-6.4703130462270835,0.9994,0.9669,0.9994,-20.0,-20.0,-15.784362436564939,-12.876801924968001,-12.911863911299449,-12.95272513261582,-14.918292729902651,-15.097833870728948,-15.409604052815988,-20.0,-20.0,-5.416461180745648,-20.0,-14.600845666041783,-20.0,8.0,1.0,0.000185,0.0,5.070000000000001e-07,0.0,6.0,1.0,1.227e-06,8.0,1.0,0.0001654,0.071,0.006043,4.6760000000000015e-06,0.006038,0.006048,0.277,0.207
PL_0_obs_53,PL_0,71,PSR_J1745-2900_, 2CXO J174540.0-290028,266.4168,-29.0078,37958.3,107.91,21810.19,PL,-4.592609095529268,-4.528855034839367,-4.558461961297839,-4.67264106561367,-4.735654492949908,-4.701802132890185,-12.796151536253765,-12.76447155309245,-12.73471037413917,-6.946153573147748,-20.0,-6.657577319177793,-6.602581457648652,-6.945004138470859,-6.422163658707256,0.9894,0.9756,0.3136,-15.649364391741045,-20.0,-15.363111093016201,-12.726535727378653,-12.756218083906205,-12.790484985457368,-14.928854709548917,-15.108462542327436,-15.442492798094342,-20.0,-20.0,-5.534319788401722,-20.0,-14.785421046429502,-20.0,8.0,1.0,0.000185,0.0,5.070000000000001e-07,0.0,6.0,1.0,1.227e-06,8.0,1.0,0.0001654,1.0,0.008161,0.004263,0.005503,0.016890000000000002,1.0,1.0
PL_0_obs_54,PL_0,71,PSR_J1745-2900_, 2CXO J174540.0-290028,266.4168,-29.0078,45360.1,107.91,21810.19,PL,-4.612254340391137,-4.552841968657781,-4.5805399272139296,-4.697452627512514,-4.757210190521324,-4.725380380908762,-12.828858848971619,-12.79887610279262,-12.770574152079305,-6.572676213642753,-7.049781233358137,-6.350859935855781,-8.858716806590035,-19.606712643592868,-5.977598832873897,0.9719,0.8971819999999998,-0.43956500000000015,-15.198870812420296,-15.653060537301009,-14.98171569157347,-12.761452112318672,-12.789681480173767,-12.822175028135318,-14.53781495401607,-17.032120526039748,-20.0,-20.0,-20.0,-5.385313657717988,-20.0,-14.636576067082824,-20.0,8.0,1.0,0.000185,0.0,5.070000000000001e-07,0.0,6.0,1.0,1.227e-06,8.0,1.0,0.0001654,1.0,0.007973000000000001,0.007785999999999999,0.001989,0.03914,1.0,1.0
PL_0_obs_55,PL_0,71,PSR_J1745-2900_, 2CXO J174540.0-290028,266.4168,-29.0078,45326.4,107.91,21810.19,PL,-4.640354207325457,-4.5787252087896535,-4.6074789100680675,-4.72584215073632,-4.78807891569149,-4.754734160542538,-12.817015032996418,-12.784891418946907,-12.756713853916553,-20.0,-20.0,-7.0254883072626715,-6.497709472085227,-6.776504059037605,-6.337147766735204,0.9994,0.9656,0.9994,-20.0,-20.0,-15.794254459057338,-12.749579997691106,-12.778585762157661,-12.811915626285062,-14.81276138016852,-14.973466735476704,-15.25212229418021,-20.0,-20.0,-5.427476902150363,-20.0,-14.631341287607773,-20.0,8.0,1.0,0.000185,0.0,5.070000000000001e-07,0.0,6.0,1.0,1.227e-06,8.0,1.0,0.0001654,1.0,0.0075260000000000014,0.004085,0.004562,0.02052,0.996,1.0
PL_0_obs_56,PL_0,71,PSR_J1745-2900_, 2CXO J174540.0-290028,266.4168,-29.0078,4977.8,107.91,21810.19,PL,-4.843753809602656,-4.612788199686269,-4.709742730605482,-5.548965411235431,-5.646805730517899,-5.625277819176623,-13.01945126064023,-12.898252926053633,-12.808548985535104,-20.0,-20.0,-5.987584625237567,-20.0,-20.0,-6.2636034977233574,0.8502999999999994,0.9945649999999984,-0.8995969999999985,-20.0,-20.0,-14.85325198636936,-12.791021482723746,-12.885722703438415,-13.006607862550997,-14.854803593885817,-20.0,-20.0,-20.0,-20.0,-4.6052139770202105,-20.0,-13.854547573064549,-20.0,8.0,1.0,0.000185,0.0,5.070000000000001e-07,0.0,6.0,1.0,1.227e-06,8.0,1.0,0.0001654,0.14800000000000002,0.006354,9.361e-05,0.006246,0.006437999999999999,0.271,0.281
PL_0_obs_57,PL_0,71,PSR_J1745-2900_, 2CXO J174540.0-290028,266.4168,-29.0078,5084.9,107.91,21810.19,PL,-4.951558196449596,-4.689306687656639,-4.801068130067791,-5.544938892524629,-5.642722335113314,-5.622982603680755,-12.96537154337468,-12.828566099056992,-12.730253626869233,-20.0,-20.0,-5.96738123914928,-20.0,-20.0,-6.296021174991614,0.8519869999999993,0.9945649999999984,-0.7936989999999993,-20.0,-20.0,-14.833569886156717,-12.722620025332745,-12.821023052706831,-12.957424487559809,-14.826522356547006,-20.0,-20.0,-20.0,-20.0,-4.341130407798038,-20.0,-13.630227711403037,-20.0,8.0,1.0,0.000185,0.0,5.070000000000001e-07,0.0,6.0,1.0,1.227e-06,8.0,1.0,0.0001654,0.322,0.0054340000000000005,0.0006224000000000001,0.004943,0.007363,0.023,0.004
PL_0_obs_58,PL_0,71,PSR_J1745-2900_, 2CXO J174540.0-290028,266.4168,-29.0078,5078.8,107.91,21810.19,PL,-4.930331903088405,-4.679645967182328,-4.7870138152633315,-4.83238732727247,-5.087777943467584,-4.941573975542995,-13.288530218125672,-13.125750177221597,-13.012870232340102,-20.0,-20.0,-6.049635145623877,-6.293282217663242,-20.0,-6.004496429734994,0.9994,0.9207,0.1711,-20.0,-20.0,-14.915423722065668,-13.00718147993332,-13.121765531324955,-13.28971335229711,-14.526513029935431,-14.813891620186794,-20.0,-20.0,-19.854255057317147,-4.514494378079292,-20.0,-13.790096935632207,-20.0,8.0,1.0,0.000185,0.0,5.070000000000001e-07,0.0,6.0,1.0,1.227e-06,8.0,1.0,0.0001654,0.31873,0.01143841,0.0009452629999999999,0.011435240000000003,0.014279749999999987,0.5820600000000004,0.59212
PL_0_obs_59,PL_0,71,PSR_J1745-2900_, 2CXO J174540.0-290028,266.4168,-29.0078,5097.1,107.91,21810.19,PL,-4.656985502849232,-4.478861916295964,-4.556424120249742,-4.618704376996174,-4.801342913045577,-4.700492701299512,-12.787279845582157,-12.68909437062386,-12.613322716039162,-20.0,-20.0,-6.053990115234235,-20.0,-20.0,-6.342370568611048,0.9994,0.9994,-0.9994,-20.0,-20.0,-14.913996294381619,-12.607478910068068,-12.68909437062386,-12.789681480173767,-14.908684840302778,-20.0,-20.0,-20.0,-20.0,-4.5212072124464004,-20.0,-13.844225283159853,-20.0,8.0,1.0,0.000185,0.0,5.070000000000001e-07,0.0,6.0,1.0,1.227e-06,8.0,1.0,0.0001654,0.287,0.008087,0.0005087,0.007617,0.008722,0.804,0.858
PL_0_obs_60,PL_0,71,PSR_J1745-2900_, 2CXO J174540.0-290028,266.4168,-29.0078,5112.4,107.91,21810.19,PL,-4.568314655313988,-4.410385459368734,-4.482276405166265,-4.556111453222628,-4.719194071606333,-4.62745619924093,-12.769551078621726,-12.676954264518299,-12.604498875694373,-5.969805214643249,-6.969805214643249,-5.690795820329592,-20.0,-20.0,-6.318487413361038,0.9119,0.9994,-0.9994,-20.0,-20.0,-14.655804284128566,-12.59482445378201,-12.667359589612538,-12.760450279159526,-14.857610533881164,-20.0,-20.0,-20.0,-20.0,-4.674583223061975,-20.0,-13.9494258035442,-20.0,8.0,1.0,0.000185,0.0,5.070000000000001e-07,0.0,6.0,1.0,1.227e-06,8.0,1.0,0.0001654,0.93,0.009588,0.004044,0.004819,0.01652,0.998,0.994
PL_0_obs_61,PL_0,71,PSR_J1745-2900_, 2CXO J174540.0-290028,266.4168,-29.0078,4980.9,107.91,21810.19,PL,-4.820735535660974,-4.60223374387355,-4.697885623043799,-4.750557038557417,-4.9775716288145135,-4.846185135655471,-13.051587034221399,-12.928486194904911,-12.832682665251824,-20.0,-20.0,-5.960982678002588,-6.273272790973428,-7.477425367308824,-6.000260654893432,0.9994,0.9307,-0.2086,-20.0,-20.0,-14.826813731587727,-12.827105302247825,-12.92299567320665,-13.046192002334692,-14.344189505504747,-14.605023280445435,-15.53446844302645,-20.0,-20.0,-4.368049173740783,-20.0,-13.648203693102976,-20.0,8.0,1.0,0.000185,0.0,5.070000000000001e-07,0.0,6.0,1.0,1.227e-06,8.0,1.0,0.0001654,0.26448,0.011928180000000004,0.0008795420000000001,0.012102680000000001,0.01432629999999999,0.6454200000000003,0.6227200000000004
PL_0_obs_62,PL_0,71,PSR_J1745-2900_, 2CXO J174540.0-290028,266.4168,-29.0078,4980.7,107.91,21810.19,PL,-4.711974464611637,-4.519131076312832,-4.6020599913279625,-4.669789215428472,-4.866780543267506,-4.754240644032723,-12.929962133392245,-12.818728228440538,-12.73423908328239,-5.932557157223619,-6.7775436633207535,-5.663540266151471,-20.0,-20.0,-6.240181122625174,0.8782,0.9994,-0.9994,-14.7667499904589,-15.7667499904589,-14.487983030503873,-12.72561120444962,-12.8153085691824,-12.928117992693874,-14.831502516476966,-20.0,-20.0,-20.0,-20.0,-4.259716280318121,-20.0,-13.537452271197337,-20.0,8.0,1.0,0.000185,0.0,5.070000000000001e-07,0.0,6.0,1.0,1.227e-06,8.0,1.0,0.0001654,0.117,0.0075299999999999985,1.52e-05,0.007519,0.007551,0.414,0.111
PL_0_obs_63,PL_0,71,PSR_J1745-2900_, 2CXO J174540.0-290028,266.4168,-29.0078,5106.3,107.91,21810.19,PL,-7.079194768765184,-5.434887698319212,-5.698591135636243,-5.609994523632213,-9.54560767691243,-5.880861820235001,-16.388424528791532,-13.903844020153237,-13.724580463084708,-20.0,-20.0,-6.077222658071202,-20.0,-20.0,-6.276544327964814,0.6683350000000005,0.9774999999999985,-0.9788499999999979,-20.0,-20.0,-14.895512888687605,-13.724299407389408,-16.174486121683287,-19.548520265348344,-14.839831707041489,-20.0,-20.0,-20.0,-20.0,-4.38310457359924,-20.0,-13.66334017654558,-20.0,8.0,1.0,0.000185,0.0,5.070000000000001e-07,0.0,6.0,1.0,1.227e-06,8.0,1.0,0.0001654,0.299,0.007537,0.0009317,0.006696,0.01165,0.459,0.677
PL_0_obs_64,PL_0,71,PSR_J1745-2900_, 2CXO J174540.0-290028,266.4168,-29.0078,5060.4,107.91,21810.19,PL,-4.511449283499556,-4.36251027048749,-4.428291168191312,-4.504178246614094,-4.659952682338607,-4.575118363368933,-12.744968836654449,-12.6607473659673,-12.594312213327223,-5.9677842967020185,-6.9677842967020185,-5.689306687656639,-20.0,-20.0,-6.261933285222531,0.9219,0.9994,-0.9994,-14.594312213327223,-15.478861916295964,-14.332733880617726,-12.593630164530733,-12.660151216962364,-12.744727494896694,-14.85294232897164,-20.0,-20.0,-20.0,-20.0,-4.402743717074858,-20.0,-13.68782264356022,-20.0,8.0,1.0,0.000185,0.0,5.070000000000001e-07,0.0,6.0,1.0,1.227e-06,8.0,1.0,0.0001654,0.479,0.0106,0.002204,0.0074870000000000015,0.01433,0.78,0.988
PL_0_obs_65,PL_0,71,PSR_J1745-2900_, 2CXO J174540.0-290028,266.4168,-29.0078,5097.1,107.91,21810.19,PL,-4.695294101787234,-4.514420523015321,-4.592609095529268,-4.658367664221946,-4.844360366240224,-4.73849922680172,-13.039481657219293,-12.92701525537207,-12.838033383635926,-6.008242460465652,-20.0,-5.707300996956071,-20.0,-20.0,-6.320662969479206,0.8969,0.9994,-0.9994,-20.0,-20.0,-14.741841806659206,-12.83386602969489,-12.924088238517223,-13.037867530701764,-14.848323769152952,-20.0,-20.0,-20.0,-20.0,-4.4396566254162755,-20.0,-13.840949646728978,-20.0,8.0,1.0,0.000185,0.0,5.070000000000001e-07,0.0,6.0,1.0,1.227e-06,8.0,1.0,0.0001654,0.904,0.007756999999999998,0.003476,0.005435,0.028030000000000003,0.8220000000000001,0.48
PL_0_obs_66,PL_0,71,PSR_J1745-2900_, 2CXO J174540.0-290028,266.4168,-29.0078,4490.4,107.91,21810.19,PL,-4.869344650977969,-4.623423042943488,-4.729088360589519,-4.760450279159527,-4.996108833763089,-4.858863909879261,-13.1791420105603,-13.038958783046688,-12.938924676370208,-20.0,-20.0,-5.939302159646388,-20.0,-20.0,-6.196474604423468,0.9994,0.9994,-0.9994,-20.0,-20.0,-14.863913902615902,-12.931072388317927,-13.030910397045078,-13.171082438383314,-14.787546038959725,-20.0,-20.0,-20.0,-20.0,-4.359419193510347,-20.0,-13.610656688747921,-20.0,8.0,1.0,0.000185,0.0,5.070000000000001e-07,0.0,6.0,1.0,1.227e-06,8.0,1.0,0.0001654,0.2624200000000001,0.011829210000000003,0.0008751080999999998,0.01189364,0.014268499999999988,0.6332000000000005,0.5780600000000001
PL_0_obs_67,PL_0,71,PSR_J1745-2900_, 2CXO J174540.0-290028,266.4168,-29.0078,29759.7,107.91,21810.19,PL,-4.503208684299958,-4.440452444419566,-4.4706980022120195,-4.579879151914297,-4.644931793651149,-4.609948503541013,-12.69637202361611,-12.662141570958905,-12.632271453913024,-6.80799040734633,-8.086822166009531,-6.530472520812986,-9.565632952394797,-19.475616858123825,-5.9205981403628325,0.9869,0.8896249999999997,0.45359799999999983,-15.656985502849233,-20.0,-15.35585694949008,-12.624336386039115,-12.654234306885511,-12.688882157337494,-14.492781616323146,-16.595383899266523,-20.0,-20.0,-5.124707174628992,-4.835349784065703,-14.245269530976246,-13.955852379121277,-20.0,8.0,1.0,0.000185,0.0,5.070000000000001e-07,0.0,6.0,1.0,1.227e-06,8.0,1.0,0.0001654,1.0,0.01024,0.01446,0.003518,0.05384,1.0,1.0
PL_0_obs_68,PL_0,71,PSR_J1745-2900_, 2CXO J174540.0-290028,266.4168,-29.0078,4855.4,107.91,21810.19,PL,-4.835349784065703,-4.607303046740334,-4.706637445288554,-4.780939667551139,-5.027658283674252,-4.884056823060945,-13.090123182009608,-12.96697855531709,-12.871277715661574,-20.0,-20.0,-5.963770455913705,-6.003882523862712,-6.623605557962733,-5.758453519403451,0.9994,0.867,0.9357,-20.0,-20.0,-14.829738284605043,-12.871600731282193,-12.969805214643248,-13.105130343254748,-14.3465945093355,-14.582196277360119,-15.201971206595926,-20.0,-19.86031096969696,-4.605280833334182,-20.0,-13.829704625135856,-20.0,8.0,1.0,0.000185,0.0,5.070000000000001e-07,0.0,6.0,1.0,1.227e-06,8.0,1.0,0.0001654,0.28284,0.011773790000000001,0.0009604669999999997,0.012009549999999996,0.014466699999999989,0.6806900000000001,0.5881700000000003
PL_0_obs_69,PL_0,71,PSR_J1745-2900_, 2CXO J174540.0-290028,266.4168,-29.0078,17852.2,107.91,21810.19,PL,-4.855425792390384,-4.726073219899474,-4.783834097714007,-4.891434976267165,-5.025534364262757,-4.95116991347165,-13.10083635852278,-13.02770457138886,-12.968591535748375,-20.0,-20.0,-6.577738549186398,-6.15676722190199,-6.467500413905338,-5.983802646487561,0.9994,0.8882,0.9994,-20.0,-20.0,-15.3829996588791,-12.966174306046689,-13.028909786862885,-13.107849722098637,-14.528561592610702,-14.704652851666383,-15.005682847330363,-20.0,-20.0,-5.002089632653257,-20.0,-14.170374646641951,-20.0,8.0,1.0,0.000185,0.0,5.070000000000001e-07,0.0,6.0,1.0,1.227e-06,8.0,1.0,0.0001654,0.114,0.005418,1.231e-05,0.005405,0.00543,0.292,0.091
PL_0_obs_70,PL_0,71,PSR_J1745-2900_, 2CXO J174540.0-290028,266.4168,-29.0078,4979.9,107.91,21810.19,PL,-5.06018133717862,-4.771343041891065,-4.892111974817201,-4.906928693623937,-5.201902067937514,-5.025856900097785,-13.209011524911183,-13.048419655096609,-12.931443104927636,-20.0,-20.0,-6.043447408082601,-20.0,-20.0,-6.315154638355588,0.9994,0.9994,-0.9994,-20.0,-20.0,-14.909389292171593,-12.924453038607469,-13.041436116778032,-13.201971206595926,-14.842543231865774,-20.0,-20.0,-20.0,-20.0,-4.365119859233474,-20.0,-13.636576067082824,-20.0,8.0,1.0,0.000185,0.0,5.070000000000001e-07,0.0,6.0,1.0,1.227e-06,8.0,1.0,0.0001654,0.338,0.004361,0.0005042,0.003952000000000001,0.006745999999999999,0.606,0.5329999999999999
PL_3_obs_1,PL_3,6,PSR_J0633+1746_, 2CXO J063354.2+174613,98.4759,17.77052,103680.0,29.9,5200.666,PL,-7.152612448972604,-6.2901366825596,-6.535361440904967,-6.626536278367631,-7.6965879294032575,-6.883724412419456,-20.0,-20.0,-15.049683836075399,-6.898596649444669,-20.0,-6.597394758080085,-7.264241462556261,-20.0,-6.928486194904911,-0.0962,0.4622,-0.5609,-20.0,-20.0,-15.760950906859808,-14.866141874796666,-15.167299529039433,-20.0,-15.518700726667145,-15.831502516476966,-20.0,-20.0,-18.225250058760423,-5.8433510571817475,-19.35970942810505,-14.570726922407196,-20.0,0.0,0.221,5.216e-07,0.026000000000000002,7.406000000000002e-07,0.0,0.0,0.12300000000000001,3.849e-07,0.0,0.026000000000000002,9.472000000000003e-08,0.84,0.0004569,0.0001382,0.0003187,0.0005951000000000001,0.949,0.975
PL_3_obs_2,PL_3,6,PSR_J0633+1746_, 2CXO J063354.2+174613,98.4759,17.77052,22762.4,29.9,5200.666,PL,-20.0,-6.33856594960608,-20.0,-6.08657735075511,-12.610325227184822,-6.3042394572569425,-15.494985759915894,-14.494985759915894,-14.21616785661556,-6.125228362815702,-6.602407565961883,-5.912218582190458,-11.697216553694416,-19.008251257543478,-5.861064730618049,-0.3614369999999999,0.462094,-0.844789999999999,-14.318125877871353,-14.773915884024177,-14.100617294466735,-14.11203533762183,-18.52613631369338,-20.0,-14.492359622479887,-14.852690458335223,-17.663858123539924,-5.808548985535104,-4.507379277956808,-4.217384067968396,-12.638649975647734,-12.393081474051709,-13.337619979983753,0.0,0.221,5.216e-07,0.026000000000000002,7.406000000000002e-07,0.0,0.0,0.12300000000000001,3.849e-07,0.0,0.026000000000000002,9.472000000000003e-08,0.429,0.000477,3.224e-05,0.0004622,0.0006693,0.209,0.382
