obs_id,src_id,ra,dec,livetime,src_n,likelihood,num_obs,name,significance,photflux_aper_lolim_b,photflux_aper_hilim_b,photflux_aper_b,photflux_aper_h,photflux_aper_hilim_h,photflux_aper_lolim_h,flux_aper_b,flux_aper_hilim_b,flux_aper_lolim_b,photflux_aper_hilim_s,photflux_aper_s,photflux_aper_lolim_s,photflux_aper_hilim_m,photflux_aper_lolim_m,photflux_aper_m,hard_hs,hard_hm,hard_ms,flux_aper_lolim_s,flux_aper_hilim_s,flux_aper_s,flux_aper_hilim_h,flux_aper_lolim_h,flux_aper_h,flux_aper_lolim_m,flux_aper_hilim_m,flux_aper_m,photflux_aper_lolim_u,photflux_aper_u,photflux_aper_hilim_u,flux_aper_u,flux_aper_hilim_u,flux_aper_lolim_u,var_inter_index_b,var_inter_prob_b,var_inter_sigma_b,var_inter_sigma_s,var_inter_prob_s,var_inter_index_s,var_inter_index_m,var_inter_prob_m,var_inter_sigma_m,var_inter_index_h,var_inter_prob_h,var_inter_sigma_h,var_prob_b,var_max_b,var_mean_b,var_sigma_b,var_min_b,ks_prob_b,kp_prob_b,var_max_m,var_prob_m,ks_prob_m,var_index_m,var_mean_m,var_min_m,var_sigma_m,kp_prob_m,var_index_h,var_prob_h,var_max_h,var_min_h,var_mean_h,var_sigma_h,kp_prob_h,ks_prob_h,var_prob_s,var_index_s,ks_prob_s,kp_prob_s,var_sigma_s,var_mean_s,var_min_s,var_max_s,var_inter_index_u,var_inter_prob_u,var_inter_sigma_u,class
CV_4_obs_22,CV_4,10.70297,41.27345,4009.4,[HPH2013]_205__________,3870.743,97, 2CXO J004248.7+411624,33.19,5.123205023799299,4.822175028135319,4.94692155651658,5.603626272463494,5.3979400086720375,6.008242460465652,13.385841290490825,13.262886905694039,13.557990840859048,5.50003813440381,5.753255290276159,6.434624497285927,5.314706218613216,5.728158393463501,5.468521082957745,0.1387,-0.1137,0.2486,15.402853512166304,14.381638068890123,14.643209539648284,13.257903597696755,13.868381335650874,13.463694127648967,14.370794342897696,13.957424487559809,14.11120293254332,-20.0,-20.0,4.779891911959945,-20.0,14.031003673351687,-20.0,8.0,1.0,0.00026210000000000003,7.826e-05,1.0,6.0,6.0,1.0,6.448e-05,6.0,1.0,5.759e-05,0.289,0.0033380000000000003,0.002709,0.0002061,0.002539,0.189,0.194,0.001899,0.397,0.019,0.0,0.001478,0.001393,0.00012470000000000002,0.054000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CV
CV_4_obs_23,CV_4,10.70297,41.27345,4302.8,[HPH2013]_205__________,3870.743,97, 2CXO J004248.7+411624,33.19,4.963770455913705,4.715118285344547,4.821886747685368,5.437588167050272,5.265440178420524,5.750557038557417,13.453457336521868,13.3465945093355,13.595337299126278,5.386898483033088,5.603103550857476,6.053105804897673,5.236646891251785,5.584025588623434,5.376543951930066,0.1774,-0.0312,0.1999,15.0,14.272946988646142,14.491739694487666,13.460923901207224,13.946153573147747,13.63320361671327,14.171920409443254,13.824488186636552,13.964170174747172,-20.0,-20.0,4.690795820329592,-20.0,13.941953769604718,-20.0,8.0,1.0,0.00026210000000000003,7.826e-05,1.0,6.0,6.0,1.0,6.448e-05,6.0,1.0,5.759e-05,0.213,0.004647,0.003672,0.0002302,0.0034700000000000004,0.392,0.223,0.002479,0.411,0.631,0.0,0.001836,0.0016699999999999998,0.0002043,0.835,0.0,0.446,0.001532,0.00107,0.001147,0.0001085,0.358,0.743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CV
CV_4_obs_24,CV_4,10.70297,41.27345,4195.2,[HPH2013]_205__________,3870.743,97, 2CXO J004248.7+411624,33.19,5.138167002342055,4.837137006678074,4.962175249411658,5.519274621011513,5.326518302926653,5.874518734299406,13.608183076386752,13.483200295918376,13.784098186795969,5.313363730737707,5.5241835869686815,5.950007143079858,5.470441326978837,6.010372229254849,5.655018586072742,-0.0162,0.1986,-0.2211,14.79997073344623,14.133712660915805,14.349984047528162,13.592269271973665,14.14038142122782,13.784891418946907,14.655607726314889,14.115714537660324,14.300248968310486,-20.0,-20.0,4.365321247821318,-20.0,13.616543703475246,-20.0,8.0,1.0,0.00026210000000000003,7.826e-05,1.0,6.0,6.0,1.0,6.448e-05,6.0,1.0,5.759e-05,0.514,0.004427,0.002589,0.0004113,0.0022960000000000003,0.779,0.654,0.0014609999999999998,0.512,0.516,1.0,0.0009417,0.0008794,0.0001127,0.7879999999999999,1.0,0.5589999999999999,0.0016649999999999998,0.0008822000000000002,0.0009415,0.000133,0.733,0.7809999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CV
CV_4_obs_25,CV_4,10.70297,41.27345,37459.6,[HPH2013]_205__________,3870.743,97, 2CXO J004248.7+411624,33.19,5.000173752545588,4.912573542963715,4.9542859410591324,5.683400697906139,5.599116784451637,5.794795636051855,13.577410160148517,13.535808629359,13.623423042943488,5.270511230820439,5.329290404776203,5.3971806575673,5.597910649427903,5.752517739322946,5.668370282370068,-0.3823,-0.005,-0.376,14.139242876918457,14.012289056869694,14.07114346641809,13.794254459057338,13.989700043360187,13.878440155812498,14.37903156435571,14.224462365219043,14.294906389452127,5.641874714723351,5.301812430133878,5.1216505777822245,-20.0,14.760450279159526,-20.0,8.0,1.0,0.00026210000000000003,7.826e-05,1.0,6.0,6.0,1.0,6.448e-05,6.0,1.0,5.759e-05,0.12,0.003861,0.003833,2.732e-05,0.003806,0.08,0.248,0.001662,0.248,0.721,0.0,0.001177,0.001124,7.118e-05,0.5589999999999999,0.0,0.183,0.0008314,0.0007375,0.0007837,3.37e-05,0.696,0.541,0.239,0.0,0.517,0.241,7.937e-05,0.001881,0.001784,0.001953,0.0,0.0,0.0,CV
CV_4_obs_26,CV_4,10.70297,41.27345,27885.0,[HPH2013]_205__________,3870.743,97, 2CXO J004248.7+411624,33.19,5.2022478713492895,5.075204004202088,5.134067331806814,6.077741776567033,5.93292914395463,6.296622631487651,13.810790510417695,13.751291264399082,13.879755204453634,5.43533393574791,5.519561852822183,5.630969778190847,5.620331965966346,5.807153884811158,5.7037737127388395,-0.5734,-0.3973,-0.2224,14.418961051227832,14.223298816011589,14.30759376516637,14.035881856848516,14.408267761048165,14.183294816333484,14.447940465812115,14.2611401979278,14.344573412254082,5.773657912836369,5.29645070176177,5.083388154890654,-20.0,14.96738123914928,-20.0,8.0,1.0,0.00026210000000000003,7.826e-05,1.0,6.0,6.0,1.0,6.448e-05,6.0,1.0,5.759e-05,0.099,0.002594,0.002579,1.098e-05,0.0025670000000000003,0.285,0.242,0.001533,0.294,0.057,0.0,0.00108,0.000993,0.0001016,0.07,0.0,0.46,0.000522,0.0002917,0.000311,2.727e-05,0.32299999999999995,0.463,0.299,0.0,0.08199999999999999,0.22,9.488e-05,0.001202,0.001135,0.0021850000000000003,0.0,0.0,0.0,CV
CV_4_obs_27,CV_4,10.70297,41.27345,3907.5,[HPH2013]_205__________,3870.743,97, 2CXO J004248.7+411624,33.19,5.235823867609669,4.894830572000668,5.028260409112222,5.771856392402258,5.526221165353276,6.391580948682715,13.719421629631924,13.58352592089978,13.93255715722362,5.027473182134144,5.19962664510865,5.512578788640526,5.646660904688695,6.581036169296377,5.899974269892137,-0.6271,0.1861,-0.7121,14.521722168080395,13.98171569157347,14.166406706001544,13.739213331345024,14.673869043289205,13.992679047077255,15.152859382586595,14.21838821750685,14.471597562046382,-20.0,-20.0,3.9069286936239367,-20.0,13.157952711490362,-20.0,8.0,1.0,0.00026210000000000003,7.826e-05,1.0,6.0,6.0,1.0,6.448e-05,6.0,1.0,5.759e-05,0.385,0.003064,0.002274,0.0002271,0.002105,0.139,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CV
CV_4_obs_28,CV_4,10.70297,41.27345,3956.0,[HPH2013]_205__________,3870.743,97, 2CXO J004248.7+411624,33.19,5.0401004121340565,4.756218083906205,4.875169850586141,5.277366077466188,5.126737540561273,5.52841494581481,13.212681243375453,13.099305225547601,13.377475137596432,5.1279603320267135,5.317043073698792,5.689519108537325,5.643782865780265,6.509058794643213,5.889410289700751,0.0,0.6346,-0.6471,14.239200688369282,13.67778070526608,13.866780543267506,13.177831920631982,13.579549140893931,13.328456914737426,15.167938385409274,14.302596276799513,14.54821356447571,-20.0,-20.0,3.8992849134269183,-20.0,13.150519162756014,-20.0,8.0,1.0,0.00026210000000000003,7.826e-05,1.0,6.0,6.0,1.0,6.448e-05,6.0,1.0,5.759e-05,0.343,0.004664,0.003244,0.0003096,0.003018,0.146,0.413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.535,0.003098,0.0016,0.001747,0.0002342,0.883,0.8240000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CV
CV_4_obs_29,CV_4,10.70297,41.27345,3974.8,[HPH2013]_205__________,3870.743,97, 2CXO J004248.7+411624,33.19,4.985479461242076,4.602407565961883,4.75300930075845,5.632271453913024,5.355955507185251,6.586532587014175,13.82419836715172,13.673459331483437,14.056752874862138,4.95233580539844,5.198390511972681,5.821598658466245,5.050219791638,5.598427154323554,5.243059763953275,-0.5809,-0.4322,-0.1661,15.25057290087825,14.296364762416104,14.551602896542231,13.7856861025756,15.317133204337676,14.061830653609679,14.596193389452578,14.047982909952573,14.240785568765757,-20.0,-20.0,3.534022631714177,-20.0,12.785156151952302,-20.0,8.0,1.0,0.00026210000000000003,7.826e-05,1.0,6.0,6.0,1.0,6.448e-05,6.0,1.0,5.759e-05,0.454,0.005745,0.004684000000000001,0.0008581,0.003304,0.83,0.65,0.004573,0.809,0.975,2.0,0.002656,0.001124,0.001587,0.934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CV
CV_4_obs_30,CV_4,10.70297,41.27345,3971.8,[HPH2013]_205__________,3870.743,97, 2CXO J004248.7+411624,33.19,5.493224463393356,5.046047116768077,5.214456630043407,-20.0,5.844360366240224,-20.0,13.903437561625864,13.731188096260219,14.192735644723893,5.808828544271441,-20.0,-20.0,5.359319846722335,5.844360366240224,5.531504975492931,-0.9994,-0.9994,0.9994,-20.0,14.674689628288938,-20.0,13.939679971311715,-20.0,14.227751660028146,14.376130731649697,13.891096872332687,14.063235002390059,-20.0,-20.0,4.035457533920863,-20.0,13.210983673206625,-20.0,8.0,1.0,0.00026210000000000003,7.826e-05,1.0,6.0,6.0,1.0,6.448e-05,6.0,1.0,5.759e-05,0.848,0.0033450000000000003,0.001499,0.0007943,0.0008612,0.972,0.8490000000000001,0.001885,0.764,0.937,2.0,0.0013050000000000002,0.0005794,0.0006221,0.7879999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CV
CV_4_obs_31,CV_4,10.70297,41.27345,3971.3,[HPH2013]_205__________,3870.743,97, 2CXO J004248.7+411624,33.19,6.570247719997592,5.445268623324034,5.704872914747809,5.7801536139756395,5.5347659050119855,6.400116927926312,14.049683836075399,13.79860287567955,14.809388202186396,5.835944708106548,-20.0,-20.0,6.146240966925231,-20.0,-20.0,0.9994,0.9994,-0.9994,-20.0,14.701802132890185,-20.0,13.763714722551972,14.698319050706424,14.017095882207371,-20.0,14.737311655698303,-20.0,-20.0,-20.0,4.0435434165901,-20.0,13.234108023569984,-20.0,8.0,1.0,0.00026210000000000003,7.826e-05,1.0,6.0,6.0,1.0,6.448e-05,6.0,1.0,5.759e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CV
CV_4_obs_32,CV_4,10.70297,41.27345,4140.8,[HPH2013]_205__________,3870.743,97, 2CXO J004248.7+411624,33.19,4.721017883134557,4.524038410807576,4.608535588160897,5.035033625168902,4.917933065714887,5.1955879408622865,13.132061349109215,13.047449706101798,13.24435378054332,5.106515653781514,5.2826624172761365,5.608535588160897,5.209222398662306,5.556737012541305,5.349109922143688,0.2511,0.3648,-0.1487,14.201763823632064,13.71669877129645,13.888737486340935,13.150764908685277,13.428291168191313,13.267686672528757,14.160521952625801,13.813043664534588,13.95272513261582,-20.0,-20.0,4.097235856075914,-20.0,13.348431261134207,-20.0,8.0,1.0,0.00026210000000000003,7.826e-05,1.0,6.0,6.0,1.0,6.448e-05,6.0,1.0,5.759e-05,0.5760000000000001,0.01417,0.006208,0.001436,0.005123,0.66,0.608,0.0033350000000000003,0.503,0.127,1.0,0.001908,0.0017690000000000004,0.0002403,0.057,1.0,0.602,0.005771,0.002694,0.003102,0.0005938,0.68,0.831,0.46,0.0,0.524,0.423,0.0001193,0.001193,0.001119,0.0016879999999999998,0.0,0.0,0.0,CV
CV_4_obs_33,CV_4,10.70297,41.27345,4144.3,[HPH2013]_205__________,3870.743,97, 2CXO J004248.7+411624,33.19,4.954677021213342,4.706195640080663,4.813043664534588,5.636388020107856,5.430626090384954,6.0756690152913215,13.438064236686218,13.331334584545507,13.579879151914296,4.936291440608582,5.0785216196243095,5.291579099865287,5.385208208043583,5.870310107800699,5.557363474217768,-0.5946,-0.0712,-0.5359,13.86359655186601,13.515985037332436,13.656000930942838,13.849550590539119,14.486249849918176,14.060331016477674,14.429223631205252,13.944239535312265,14.11628179803604,-20.0,-20.0,4.147642016332173,-20.0,13.323123568026864,-20.0,8.0,1.0,0.00026210000000000003,7.826e-05,1.0,6.0,6.0,1.0,6.448e-05,6.0,1.0,5.759e-05,0.231,0.004927,0.003811,0.0002369,0.003619,0.411,0.16899999999999998,0.001807,0.764,0.928,2.0,0.001251,0.0005552,0.000596,0.6970000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.743,2.0,0.954,0.8240000000000001,0.0008357999999999997,0.001885,0.0009607999999999998,0.0029530000000000003,0.0,0.0,0.0,CV
CV_4_obs_34,CV_4,10.70297,41.27345,4123.3,[HPH2013]_205__________,3870.743,97, 2CXO J004248.7+411624,33.19,5.266241164412797,4.925183559354825,5.058687374639338,6.032545631817259,5.756218083906205,7.2877713303804645,13.723768042078166,13.590235895733654,13.931443104927636,5.4215900296687645,5.6831912479469775,6.442853857681637,5.314616590198512,5.748361779551788,5.479385478121764,-0.5222,-0.5734,0.1262,14.788345599446817,13.853871964321762,14.107015449289284,13.988006885340743,-20.0,14.27621606303467,14.378927628856374,13.95311480916229,14.110082316563794,-20.0,4.117532385104629,3.8259401922749747,12.664742743565467,12.380072289708531,13.795066477645856,8.0,1.0,0.00026210000000000003,7.826e-05,1.0,6.0,6.0,1.0,6.448e-05,6.0,1.0,5.759e-05,0.528,0.003571,0.002154,0.0003701,0.001887,0.243,0.574,0.002512,0.552,0.022,1.0,0.001436,0.001316,0.0002096,0.127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CV
CV_4_obs_35,CV_4,10.70297,41.27345,3965.3,[HPH2013]_205__________,3870.743,97, 2CXO J004248.7+411624,33.19,4.84893674664625,4.623423042943488,4.721703791908726,5.41510365586255,5.2429837652687,5.728158393463501,13.171791385532055,13.073503210726779,13.29903682184045,4.96818772866963,5.11878658374498,5.351347304868777,5.250186414707062,5.651889931519762,5.400881434944637,-0.3523,0.01,-0.35100000000000003,13.83238732727247,13.449160394934214,13.599807511407423,13.273598837897078,13.758702612890007,13.445753191833889,14.24033215531037,13.838631997765026,13.989276134608227,-20.0,-20.0,4.0961506619033194,-20.0,13.34736693191689,-20.0,8.0,1.0,0.00026210000000000003,7.826e-05,1.0,6.0,6.0,1.0,6.448e-05,6.0,1.0,5.759e-05,0.474,0.007595999999999999,0.004737,0.0008513,0.004027,0.181,0.314,0.002676,0.459,0.682,0.0,0.001743,0.001621,0.0001946,0.331,0.0,0.463,0.0017329999999999995,0.001163,0.001246,0.0001283,0.387,0.327,0.422,0.0,0.616,0.847,0.0001788,0.001744,0.001603,0.002316,0.0,0.0,0.0,CV
CV_4_obs_36,CV_4,10.70297,41.27345,3836.7,[HPH2013]_205__________,3870.743,97, 2CXO J004248.7+411624,33.19,4.707522406332216,4.50779854860746,4.5934598195660445,5.312292720375181,5.158452834743446,5.5718652059712115,13.111259039317108,13.025626492918576,13.225191169689294,4.905878404159439,5.044119913774624,5.248259126189099,5.06555205105103,5.360613130982316,5.188492020054674,-0.3248,-0.1287,-0.1974,13.993106292052099,13.642446280256918,13.783306400830245,13.138465589140962,13.551912333307659,13.292259545726228,13.945386945443111,13.65033401590337,13.773400094792642,-20.0,-20.0,4.2309182128817815,-20.0,13.399244850360382,-20.0,8.0,1.0,0.00026210000000000003,7.826e-05,1.0,6.0,6.0,1.0,6.448e-05,6.0,1.0,5.759e-05,0.7120000000000001,0.008643000000000001,0.0064340000000000005,0.00218,0.003462,0.87,0.944,0.004918,0.835,0.981,2.0,0.002831,0.001058,0.001565,0.953,0.0,0.423,0.002064,0.0014470000000000002,0.001544,0.0001408,0.387,0.436,0.44,0.0,0.486,0.535,0.0002334,0.002059,0.00191,0.003159,0.0,0.0,0.0,CV
CV_4_obs_37,CV_4,10.70297,41.27345,4134.2,[HPH2013]_205__________,3870.743,97, 2CXO J004248.7+411624,33.19,5.66314017908319,5.142908845326486,5.323123568026863,-20.0,6.051489231162343,-20.0,14.166088284928621,13.977159389123472,14.508498233762674,5.425505731714672,5.686976889676762,6.4467239538629,5.565750547603525,6.22337144657985,5.773400094792643,-0.9994,-0.9994,-0.2448,15.17874856845406,14.15757799664235,14.41907502432438,14.193616498175832,-20.0,-20.0,14.854182285508172,14.196474604423468,14.404063093730826,-20.0,-20.0,4.169732199066358,-20.0,13.4386600585411,-20.0,8.0,1.0,0.00026210000000000003,7.826e-05,1.0,6.0,6.0,1.0,6.448e-05,6.0,1.0,5.759e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CV
CV_4_obs_38,CV_4,10.70297,41.27345,23238.3,[HPH2013]_205__________,3870.743,97, 2CXO J004248.7+411624,33.19,5.267686672528757,5.1052963473907695,5.178945244953112,5.816445466381138,5.6955094722265125,5.985059650207063,13.821023052706831,13.747389659432628,13.915423722065668,5.540456741719587,5.66334017654558,5.835647144215563,5.717604495257475,5.96617430604669,5.824488186636552,-0.1911,0.0175,-0.2061,14.577410160148517,14.276380164484536,14.401318901092836,13.960585880823864,14.255550542553202,14.083335535458604,14.56976364658849,14.321117585329263,14.427942010073696,6.071245797823347,4.99225222199926,4.718966632752273,14.616005210558267,14.33423144928062,15.977571628814513,8.0,1.0,0.00026210000000000003,7.826e-05,1.0,6.0,6.0,1.0,6.448e-05,6.0,1.0,5.759e-05,0.8079999999999999,0.004672,0.0017420000000000005,0.0004377,0.001498,0.384,0.632,0.001216,0.528,0.289,1.0,0.0006799,0.0006471000000000001,7e-05,0.426,0.0,0.425,0.0007070000000000001,0.0004958,0.0005099,3.173e-05,0.547,0.441,0.557,1.0,0.8420000000000001,0.453,0.00014869999999999998,0.0005533,0.0003817,0.0008433999999999999,0.0,0.0,0.0,CV
CV_4_obs_39,CV_4,10.70297,41.27345,3894.7,[HPH2013]_205__________,3870.743,97, 2CXO J004248.7+411624,33.19,4.929592678259881,4.680893940690224,4.787812395596042,5.773915884024176,5.528268348519949,6.393618634889395,13.303905840004777,13.197157887260925,13.445753191833889,5.050219791638,5.2186036948032095,5.497436330892636,5.1921268679966674,5.5395532161192795,5.331987028358168,-0.6046,-0.4447,-0.1911,14.174898588401996,13.727694155597913,13.896196279044043,13.277859874542585,14.143150321274828,13.523313257054355,14.137272471682024,13.789681480173767,13.92959267825988,-20.0,-20.0,4.308741641866889,-20.0,13.559878396812197,-20.0,8.0,1.0,0.00026210000000000003,7.826e-05,1.0,6.0,6.0,1.0,6.448e-05,6.0,1.0,5.759e-05,0.308,0.005601,0.004058,0.0003732,0.003782,0.146,0.112,0.003343,0.534,0.828,1.0,0.002029,0.001844,0.00030680000000000003,0.513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.419,0.0,0.434,0.715,0.0001356,0.001522,0.001424,0.001996,0.0,0.0,0.0,CV
CV_4_obs_40,CV_4,10.70297,41.27345,3817.9,[HPH2013]_205__________,3870.743,97, 2CXO J004248.7+411624,33.19,5.232769901889282,4.891773343625071,5.02516604495146,5.599462010608054,5.393726146830012,6.038816290187564,13.668977828958171,13.53551045256603,13.876801924968001,5.301029995663981,5.5141366704026655,5.991399828238082,5.535361440904967,6.209996479609511,5.746177561291927,-0.1487,0.2049,-0.3435,14.92701525537207,14.14898639317633,14.38310457359924,13.665144310382708,14.302073555193495,13.876148359032914,14.688034339631633,14.077793722560983,14.283579266153446,-20.0,-20.0,4.43842163169904,-20.0,13.583193128177056,-20.0,8.0,1.0,0.00026210000000000003,7.826e-05,1.0,6.0,6.0,1.0,6.448e-05,6.0,1.0,5.759e-05,0.481,0.003845,0.002327,0.0003055,0.002112,0.625,0.373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CV
CV_4_obs_41,CV_4,10.70297,41.27345,3891.2,[HPH2013]_205__________,3870.743,97, 2CXO J004248.7+411624,33.19,5.291664097317737,4.936291440608582,5.078573658984735,5.776763726897003,5.5307672574933875,6.400007822415902,13.773400094792642,13.628562682595899,13.99225222199926,5.435452288244052,5.697020063251751,6.4566770993530875,5.454445492765935,5.99439055463972,5.639028116274064,-0.1761,-0.1024,-0.06,15.257274868695301,14.121650577782225,14.392009141452824,13.789413975094844,14.65856547542186,14.035316185023959,14.664742743565467,14.124880834537432,14.309449538489641,-20.0,-20.0,4.428757149439776,-20.0,13.624519285381428,-20.0,8.0,1.0,0.00026210000000000003,7.826e-05,1.0,6.0,6.0,1.0,6.448e-05,6.0,1.0,5.759e-05,0.369,0.002578,0.002029,0.0001694,0.001896,0.425,0.523,0.00137,0.456,0.455,0.0,0.001015,0.0009654,8.345e-05,0.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CV
CV_4_obs_42,CV_4,10.70297,41.27345,4694.2,[HPH2013]_205__________,3870.743,97, 2CXO J004248.7+411624,33.19,4.765229704839084,4.59108197915322,4.666955970176513,5.221631656644126,5.094635931233108,5.401866354186763,13.258690791100431,13.183559832043862,13.355561410532161,5.0500248221703465,5.152674169214577,5.2973110318408665,5.3585258894959,5.705974905904677,5.498393077581171,-0.075,0.3298,-0.3898,14.129362036789194,13.882066164960358,13.984640244590786,13.266000713461613,13.59260909552927,13.395126229447364,14.339134521996131,13.991825815993574,14.131531900979013,5.405276053590253,5.104190849830869,4.935916564036404,14.424004379796733,14.251889532505016,14.737074530668169,8.0,1.0,0.00026210000000000003,7.826e-05,1.0,6.0,6.0,1.0,6.448e-05,6.0,1.0,5.759e-05,0.134,0.007795999999999998,0.007718000000000002,7.986e-05,0.00762,0.119,0.117,0.002852,0.472,0.342,0.0,0.001765,0.001585,0.0002136,0.8029999999999999,0.0,0.35,0.003161,0.002041,0.002208,0.0002005,0.01,0.07400000000000001,0.471,0.0,0.542,0.51,0.0006362999999999999,0.003746,0.003179,0.006555,0.0,0.0,0.0,CV
CV_4_obs_43,CV_4,10.70297,41.27345,4401.1,[HPH2013]_205__________,3870.743,97, 2CXO J004248.7+411624,33.19,4.987584625237567,4.738975166007602,4.845576026885353,5.559878396812196,5.36713795989977,5.915423722065669,13.535361440904968,13.428524096318057,13.677160727313678,5.111539681964613,5.262171494104216,5.494714325855868,5.4362816600343224,5.921180816901151,5.608359296507612,-0.331,0.0962,-0.4047,14.285418791160469,13.891096872332687,14.045082446265042,13.604324214730063,14.152427340857887,13.796967112985289,14.575281662668433,14.090176630349088,14.262330372643358,-20.0,-20.0,4.779891911959945,-20.0,13.95546023960759,-20.0,8.0,1.0,0.00026210000000000003,7.826e-05,1.0,6.0,6.0,1.0,6.448e-05,6.0,1.0,5.759e-05,0.214,0.004365,0.003589,0.0002194,0.003407,0.071,0.034,0.00149,0.429,0.222,0.0,0.0011220000000000002,0.001063,9.533e-05,0.255,1.0,0.551,0.00156,0.0008411,0.0008972999999999999,0.0001196,0.339,0.159,0.38,0.0,0.127,0.034,0.0001321,0.00157,0.001485,0.002031,0.0,0.0,0.0,CV
CV_4_obs_44,CV_4,10.70297,41.27345,3990.7,[HPH2013]_205__________,3870.743,97, 2CXO J004248.7+411624,33.19,5.749092300299144,5.1876883908688765,5.376750709602099,5.770318157682325,5.52432881167557,6.393618634889395,13.802995271976954,13.605373235727791,14.175288556535266,5.719194071606333,-20.0,-20.0,5.844056982028164,7.122743866886414,6.122743866886414,0.6621,0.4897,-0.456,-20.0,14.579054594078027,-20.0,13.59260909552927,14.461803421650545,13.838631997765026,15.702020755840637,14.423313194799004,14.702020755840637,-20.0,-20.0,4.301725423325633,-20.0,13.469928431162622,-20.0,8.0,1.0,0.00026210000000000003,7.826e-05,1.0,6.0,6.0,1.0,6.448e-05,6.0,1.0,5.759e-05,0.456,0.001354,0.0009896,8.398e-05,0.0009467,0.098,0.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CV
CV_4_obs_45,CV_4,10.70297,41.27345,4094.1,[HPH2013]_205__________,3870.743,97, 2CXO J004248.7+411624,33.19,6.44502654166676,5.4238891058791605,5.685500772026849,-20.0,6.08613318810376,-20.0,14.647817481888637,14.357139947415508,15.969805214643248,5.893809102736585,-20.0,-20.0,5.6649434805609085,6.530177984021837,5.910448117113546,-0.9994,-0.9994,0.9869,-20.0,14.759700417997287,-20.0,14.174963558778646,-20.0,-20.0,15.149292514625463,14.2839966563652,14.529442514782726,-20.0,-20.0,4.350567776758384,-20.0,13.601886308269497,-20.0,8.0,1.0,0.00026210000000000003,7.826e-05,1.0,6.0,6.0,1.0,6.448e-05,6.0,1.0,5.759e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CV
