#name,ra,dec,usrid,separation,probability,err_ellipse_r0,err_ellipse_r1,err_ellipse_ang,significance,likelihood_class,conf_flag,sat_src_flag,streak_src_flag,flux_aper_b,flux_aper_lolim_b,flux_aper_hilim_b,flux_aper_w,flux_aper_lolim_w,flux_aper_hilim_w
 2CXO J125311.8-091337, 12 53 11.88,-09 13 37.87,  15314,     0.44,     0.06,     0.75,     0.72,    129.7,    11.06,                TRUE,FALSE,FALSE,FALSE,1.089e-14,9.849e-15,1.188e-14,         ,         ,         
 2CXO J125320.1+270607, 12 53 20.11,+27 06 07.54, 111488,     0.70,     0.12,     1.54,     1.05,    158.2,    15.20,                TRUE,FALSE,FALSE,FALSE,2.797e-14,2.218e-14,3.344e-14,         ,         ,         
 2CXO J125347.0+032630, 12 53 47.02,+03 26 30.53, 166635,     0.59,     0.06,     0.71,     0.71,     78.2,    35.49,                TRUE,FALSE,FALSE,FALSE,1.498e-12,1.454e-12,1.541e-12,         ,         ,         
 2CXO J125359.6+462750, 12 53 59.62,+46 27 50.16,  22493,     0.34,     0.06,     0.74,     0.73,    139.1,     3.35,                TRUE,FALSE,FALSE,FALSE,4.081e-14,2.864e-14,5.299e-14,         ,         ,         
 2CXO J125421.1-000549, 12 54 21.14,-00 05 49.22,  48722,     0.93,     0.09,     1.11,     1.11,      0.0,     3.74,                TRUE,FALSE,FALSE,FALSE,3.149e-14,2.210e-14,4.089e-14,         ,         ,         
 2CXO J125502.9+564952, 12 55 02.94,+56 49 52.44, 157955,     0.78,     0.13,     1.62,     1.05,      7.7,    14.00,                TRUE, TRUE,FALSE,FALSE,7.526e-14,6.921e-14,8.092e-14,         ,         ,         
 2CXO J125507.3+085239, 12 55 07.32,+08 52 39.15,  78883,     0.46,     0.13,     1.54,     1.13,     25.6,     8.34,                TRUE,FALSE,FALSE,FALSE,5.364e-14,4.675e-14,6.011e-14,         ,         ,         
 2CXO J125535.0+565239, 12 55 35.09,+56 52 39.62, 158018,     0.64,     0.07,     0.89,     0.75,     18.4,    12.16,                TRUE,FALSE,FALSE,FALSE,2.342e-14,2.103e-14,2.580e-14,         ,         ,         
 2CXO J125543.1+084145, 12 55 43.12,+08 41 45.82,  78574,     0.96,     0.29,     3.67,     2.02,     90.8,     7.91,                TRUE,FALSE,FALSE,FALSE,9.553e-14,7.456e-14,1.165e-13,         ,         ,         
 2CXO J125558.7+291459, 12 55 58.76,+29 14 59.33,  34549,     0.64,     0.06,     0.78,     0.76,    125.8,     2.91,                TRUE,FALSE,FALSE,FALSE,1.030e-13,6.668e-14,1.374e-13,         ,         ,         
 2CXO J125610.4+260103, 12 56 10.43,+26 01 03.57, 109533,     0.96,     0.06,     0.72,     0.71,     23.7,    20.31,                TRUE,FALSE,FALSE,FALSE,1.937e-13,1.843e-13,2.031e-13,         ,         ,         
 2CXO J125614.2+565225, 12 56 14.23,+56 52 25.14,  20783,     0.28,     0.06,     0.71,     0.71,      0.0,   109.82,                TRUE,FALSE,FALSE,FALSE,6.309e-13,6.225e-13,6.388e-13,         ,         ,         
 2CXO J125632.9+215151, 12 56 32.90,+21 51 51.46,  28888,     0.34,     0.24,     2.95,     1.69,     12.8,     9.04,                TRUE,FALSE,FALSE,FALSE,1.605e-13,1.363e-13,1.833e-13,         ,         ,         
 2CXO J125642.1+564720, 12 56 42.11,+56 47 20.44, 157916,     0.44,     0.06,     0.78,     0.77,     54.8,    29.23,                TRUE,FALSE,FALSE,FALSE,2.923e-14,2.813e-14,3.026e-14,         ,         ,         
 2CXO J125652.1+260708, 12 56 52.13,+26 07 08.28, 109737,     0.38,     0.18,     2.27,     1.64,     90.9,    12.00,                TRUE, TRUE,FALSE,FALSE,2.639e-14,1.122e-14,4.156e-14,         ,         ,         
 2CXO J125659.9+042734, 12 56 59.91,+04 27 34.69,  71302,     0.86,     0.06,     0.74,     0.73,    177.8,     4.94,                TRUE,FALSE,FALSE,FALSE,1.281e-14,1.022e-14,1.540e-14,         ,         ,         
 2CXO J125708.4+271329, 12 57 08.45,+27 13 29.45, 111702,     0.83,     0.34,     4.32,     2.70,    148.8,    10.69,                TRUE,FALSE,FALSE,FALSE,5.043e-14,3.999e-14,6.028e-14,         ,         ,         
 2CXO J125732.8+473223, 12 57 32.88,+47 32 23.03, 146656,     0.24,     0.10,     1.27,     1.27,      0.0,     6.37,                TRUE,FALSE,FALSE,FALSE,1.651e-14,1.353e-14,1.949e-14,         ,         ,         
 2CXO J125749.0+470604, 12 57 49.02,+47 06 04.11, 146027,     0.18,     0.30,     3.73,     2.91,     38.6,    11.99,                TRUE,FALSE,FALSE,FALSE,1.559e-13,1.202e-13,1.897e-13,         ,         ,         
 2CXO J125751.0+273231, 12 57 51.01,+27 32 31.47, 112261,     0.65,     0.07,     0.86,     0.79,     76.1,     8.87,                TRUE,FALSE,FALSE,FALSE,2.541e-14,2.247e-14,2.834e-14,         ,         ,         
 2CXO J125826.4-020210, 12 58 26.49,-02 02 10.30,  29855,     0.35,     0.24,     2.96,     2.49,     47.7,     8.53,                TRUE,FALSE,FALSE,FALSE,1.047e-13,5.728e-14,1.521e-13,         ,         ,         
 2CXO J125844.3+120224, 12 58 44.39,+12 02 24.72,  84274,     0.73,     0.13,     1.59,     1.03,    133.1,     4.63,                TRUE,FALSE,FALSE,FALSE,3.750e-14,2.917e-14,4.537e-14,         ,         ,         
 2CXO J125848.5+120530, 12 58 48.58,+12 05 30.97,  84343,     0.92,     0.06,     0.78,     0.76,     51.5,     3.88,                TRUE,FALSE,FALSE,FALSE,2.091e-14,1.535e-14,2.613e-14,         ,         ,         
 2CXO J125849.8-014302, 12 58 49.86,-01 43 03.00, 164731,     0.89,     0.06,     0.71,     0.71,      2.0,    59.81,                TRUE,FALSE,FALSE,FALSE,4.617e-13,4.534e-13,4.694e-13,         ,         ,         
 2CXO J125851.4+235526, 12 58 51.45,+23 55 26.72,  29888,     0.96,     0.06,     0.71,     0.71,     34.0,    25.70,                TRUE,FALSE,FALSE,FALSE,5.890e-13,5.650e-13,6.130e-13,         ,         ,         
 2CXO J125855.3+121249, 12 58 55.38,+12 12 49.56,  84578,     0.50,     0.23,     2.81,     1.69,     46.1,     4.00,                TRUE,FALSE,FALSE,FALSE,5.351e-14,4.013e-14,6.688e-14,         ,         ,         
 2CXO J125859.3+275308, 12 58 59.31,+27 53 08.41, 112908,     0.28,     0.08,     1.02,     0.82,     97.8,    12.74,                TRUE, TRUE,FALSE,FALSE,6.294e-14,5.649e-14,6.938e-14,         ,         ,         
 2CXO J125900.1-015619, 12 59 00.18,-01 56 19.13,  38557,     0.27,     0.10,     1.22,     1.10,    126.7,     3.05,                TRUE,FALSE,FALSE,FALSE,4.087e-14,2.725e-14,5.374e-14,         ,         ,         
 2CXO J125912.8-013407, 12 59 12.88,-01 34 07.18, 163920,     0.51,     0.11,     1.40,     0.98,    132.7,     1.79,                TRUE,FALSE,FALSE,FALSE,0.000e+00,0.000e+00,7.519e-15,         ,         ,         
 2CXO J125919.2+124828, 12 59 19.26,+12 48 28.58,  85657,     1.00,     0.19,     2.37,     2.02,     13.1,    11.90,                TRUE,FALSE,FALSE,FALSE,7.313e-14,6.183e-14,8.443e-14,         ,         ,         
 2CXO J125955.4+124151, 12 59 55.46,+12 41 51.08,  85443,     0.93,     0.06,     0.77,     0.73,    115.3,     9.22,                TRUE,FALSE,FALSE,FALSE,2.150e-14,1.868e-14,2.432e-14,         ,         ,         
 2CXO J125955.6+124153, 12 59 55.61,+12 41 53.86,  85446,     0.03,     0.06,     0.79,     0.75,    131.2,     6.44,                TRUE,FALSE,FALSE,FALSE,8.208e-15,6.900e-15,9.517e-15,         ,         ,         
 2CXO J130003.1+274849, 13 00 03.20,+27 48 49.09, 112771,     0.13,     0.09,     1.08,     0.94,     84.7,     2.21,                TRUE,FALSE,FALSE,FALSE,2.932e-15,9.216e-16,4.859e-15,         ,         ,         
 2CXO J130051.7+275219, 13 00 51.73,+27 52 19.89, 112886,     0.52,     0.12,     1.49,     0.98,    139.6,     3.58,                TRUE,FALSE,FALSE,FALSE,7.805e-15,5.854e-15,9.756e-15,         ,         ,         
 2CXO J130128.1+275106, 13 01 28.17,+27 51 06.87,   2646,     0.88,     0.06,     0.75,     0.73,     32.7,    14.64,                TRUE,FALSE,FALSE,FALSE,4.321e-14,4.021e-14,4.622e-14,         ,         ,         
 2CXO J130128.7-005804, 13 01 28.77,-00 58 04.39,  31694,     0.98,     0.06,     0.72,     0.72,     43.6,     5.71,                TRUE,FALSE,FALSE,FALSE,7.819e-14,6.450e-14,9.187e-14,         ,         ,         
 2CXO J130128.8+291503, 13 01 28.87,+29 15 03.66, 115414,     0.49,     0.08,     0.95,     0.78,    171.3,     8.49,                TRUE,FALSE,FALSE,FALSE,5.302e-14,4.574e-14,6.030e-14,         ,         ,         
 2CXO J130133.7+365626, 13 01 33.71,+36 56 26.81, 129087,     0.69,     0.07,     0.81,     0.73,     66.9,     7.31,                TRUE,FALSE,FALSE,FALSE,1.218e-14,1.046e-14,1.390e-14,         ,         ,         
 2CXO J130158.0-014212, 13 01 58.04,-01 42 12.11, 164543,     0.99,     0.06,     0.72,     0.71,     94.0,     9.49,                TRUE,FALSE,FALSE,FALSE,2.166e-13,1.931e-13,2.400e-13,         ,         ,         
 2CXO J130200.1+274657, 13 02 00.14,+27 46 57.80,   2692,     0.98,     0.06,     0.71,     0.71,    161.7,    10.23,                TRUE,FALSE,FALSE,FALSE,1.092e-13,9.679e-14,1.209e-13,         ,         ,         
 2CXO J130205.2+155134, 13 02 05.21,+15 51 34.60,  11278,     0.76,     0.06,     0.74,     0.72,     28.6,     7.89,                TRUE,FALSE,FALSE,FALSE,3.161e-13,2.757e-13,3.565e-13,         ,         ,         
 2CXO J130211.0+000004, 13 02 11.04,+00 00 04.62,  49956,     0.96,     0.06,     0.73,     0.73,     28.9,     5.15,                TRUE,FALSE,FALSE,FALSE,4.359e-14,3.487e-14,5.180e-14,         ,         ,         
 2CXO J130307.8+191942, 13 03 07.84,+19 19 42.13,  98099,     0.61,     0.19,     2.38,     1.87,    114.5,     7.85,                TRUE,FALSE,FALSE,FALSE,7.917e-14,6.316e-14,9.430e-14,         ,         ,         
 2CXO J130413.1-053305, 13 04 13.10,-05 33 05.78,  31252,     0.34,     0.06,     0.72,     0.72,    173.1,     8.54,                TRUE,FALSE,FALSE,FALSE,5.052e-13,4.461e-13,5.644e-13,         ,         ,         
 2CXO J130414.3-102022, 13 04 14.31,-10 20 22.42,  31019,     0.52,     0.06,     0.71,     0.71,      0.0,    20.80,                TRUE,FALSE,FALSE,FALSE,1.128e-12,1.073e-12,1.180e-12,         ,         ,         
 2CXO J130436.2+533646, 13 04 36.27,+53 36 46.36,   9971,     0.87,     0.16,     1.96,     1.27,     89.0,     4.00,                TRUE,FALSE,FALSE,FALSE,6.436e-14,4.827e-14,8.045e-14,         ,         ,         
 2CXO J130456.9+395529, 13 04 56.95,+39 55 29.80,  24106,     0.58,     0.06,     0.73,     0.72,    168.9,     8.12,                TRUE,FALSE,FALSE,FALSE,1.235e-13,1.087e-13,1.383e-13,         ,         ,         
 2CXO J130551.1+263150, 13 05 51.10,+26 31 50.03,   3303,     0.13,     0.07,     0.83,     0.79,     63.2,    18.92,                TRUE,FALSE,FALSE,FALSE,2.588e-13,2.449e-13,2.726e-13,         ,         ,         
 2CXO J130608.2+035626, 13 06 08.27,+03 56 26.34,  70381,     0.90,     0.06,     0.72,     0.71,     94.3,    10.22,                TRUE,FALSE,FALSE,FALSE,5.619e-15,5.028e-15,6.210e-15,         ,         ,         
 2CXO J130619.6+262437, 13 06 19.67,+26 24 37.38, 110268,     0.57,     0.09,     1.16,     0.95,    151.0,     6.32,                TRUE,FALSE,FALSE,FALSE,2.203e-14,1.828e-14,2.579e-14,         ,         ,         
 2CXO J130649.8+263131, 13 06 49.86,+26 31 31.47, 110480,     0.64,     0.06,     0.73,     0.72,     93.1,    23.32,                TRUE,FALSE,FALSE,FALSE,3.170e-13,3.036e-13,3.303e-13,         ,         ,         
 2CXO J130700.6+233805, 13 07 00.62,+23 38 05.34,  28513,     0.52,     0.06,     0.77,     0.76,      7.2,     2.67,                TRUE,FALSE,FALSE,FALSE,4.377e-14,2.736e-14,6.019e-14,         ,         ,         
 2CXO J130701.5+363847, 13 07 01.56,+36 38 47.14, 128616,     0.94,     0.09,     1.06,     0.82,    151.2,     8.29,                TRUE,FALSE,FALSE,FALSE,3.287e-14,2.886e-14,3.688e-14,         ,         ,         
 2CXO J130722.4+460525, 13 07 22.44,+46 05 25.94, 144457,     0.97,     0.08,     1.03,     1.03,      0.0,     2.97,                TRUE,FALSE,FALSE,FALSE,8.697e-15,5.686e-15,1.154e-14,         ,         ,         
 2CXO J130724.0+460401, 13 07 24.06,+46 04 01.15,  22596,     0.51,     0.06,     0.71,     0.71,     68.2,    16.39,                TRUE,FALSE,FALSE,FALSE,1.334e-13,1.248e-13,1.419e-13,         ,         ,         
 2CXO J130729.5+462719, 13 07 29.54,+46 27 19.15, 145155,     0.52,     0.10,     1.21,     1.04,    150.1,     7.23,                TRUE,FALSE,FALSE,FALSE,4.334e-14,3.740e-14,4.928e-14,         ,         ,         
 2CXO J130745.4+363812, 13 07 45.41,+36 38 12.42, 128604,     0.31,     0.07,     0.81,     0.76,     61.2,     9.05,                TRUE,FALSE,FALSE,FALSE,1.598e-14,1.398e-14,1.798e-14,         ,         ,         
 2CXO J130747.9+064039, 13 07 47.93,+06 40 39.43,   3252,     0.56,     0.06,     0.71,     0.71,     75.1,    17.44,                TRUE,FALSE,FALSE,FALSE,1.375e-13,1.296e-13,1.449e-13,         ,         ,         
 2CXO J130803.8+505226, 13 08 03.86,+50 52 26.64,  21743,     0.78,     0.06,     0.71,     0.71,     97.7,    13.63,                TRUE,FALSE,FALSE,FALSE,7.831e-13,7.240e-13,8.389e-13,         ,         ,         
 2CXO J130838.1-825934, 13 08 38.17,-82 59 34.82, 155377,     0.75,     0.06,     0.71,     0.71,     87.9,    23.48,                TRUE,FALSE,FALSE, TRUE,1.054e-12,1.009e-12,1.099e-12,         ,         ,         
 2CXO J130905.6+113802, 13 09 05.60,+11 38 02.91,  12537,     0.25,     0.06,     0.73,     0.72,     96.6,     8.11,                TRUE,FALSE,FALSE,FALSE,9.941e-13,8.725e-13,1.116e-12,         ,         ,         
 2CXO J131028.1+482204, 13 10 28.14,+48 22 04.71, 147872,     0.77,     0.06,     0.78,     0.76,     43.0,     4.34,                TRUE,FALSE,FALSE,FALSE,2.545e-14,1.934e-14,3.122e-14,         ,         ,         
 2CXO J131053.4+300429, 13 10 53.40,+30 04 29.81, 116966,     0.89,     0.06,     0.79,     0.77,     61.2,     4.13,                TRUE,FALSE,FALSE,FALSE,2.488e-14,1.876e-14,3.101e-14,         ,         ,         
 2CXO J131055.0+300411, 13 10 55.06,+30 04 11.33,  34600,     0.65,     0.06,     0.72,     0.72,     40.5,     7.52,                TRUE,FALSE,FALSE,FALSE,1.618e-13,1.405e-13,1.832e-13,         ,         ,         
 2CXO J131058.1+010822, 13 10 58.15,+01 08 22.08,  62058,     0.71,     0.07,     0.84,     0.80,    121.8,     3.35,                TRUE,FALSE,FALSE,FALSE,3.166e-14,2.222e-14,4.111e-14,         ,         ,         
 2CXO J131059.0+300106, 13 10 59.02,+30 01 06.48, 116854,     0.68,     0.08,     1.00,     0.79,    101.3,     5.62,                TRUE,FALSE,FALSE,FALSE,5.924e-14,4.856e-14,6.991e-14,         ,         ,         
 2CXO J131059.7+560139, 13 10 59.75,+56 01 39.92, 156897,     0.49,     0.06,     0.76,     0.75,    126.4,     4.26,                TRUE,FALSE,FALSE,FALSE,7.825e-14,5.972e-14,9.679e-14,         ,         ,         
 2CXO J131104.6+272807, 13 11 04.67,+27 28 07.07,  34480,     0.44,     0.06,     0.76,     0.74,    104.3,     3.49,                TRUE,FALSE,FALSE,FALSE,1.451e-14,1.018e-14,1.862e-14,         ,         ,         
 2CXO J131127.4+011353, 13 11 27.45,+01 13 53.78,  62735,     0.76,     0.75,    11.11,     9.32,     64.2,     2.32,            MARGINAL,FALSE,FALSE,FALSE,4.257e-14,2.376e-14,6.040e-14,         ,         ,         
 2CXO J131129.6-011602, 13 11 29.67,-01 16 02.67, 164887,     0.74,     0.06,     0.71,     0.71,    103.0,    19.38,                TRUE,FALSE,FALSE,FALSE,2.562e-14,2.350e-14,2.773e-14,         ,         ,         
 2CXO J131131.0-010331, 13 11 31.05,-01 03 31.47,  36994,     0.83,     0.32,     4.02,     3.20,     72.8,     4.00,                TRUE,FALSE,FALSE,FALSE,2.904e-14,2.067e-14,3.691e-14,         ,         ,         
 2CXO J131132.6+003645, 13 11 32.64,+00 36 45.36,  57556,     0.82,     0.13,     1.59,     1.07,     60.7,     2.00,                TRUE,FALSE,FALSE,FALSE,3.700e-14,1.800e-14,5.499e-14,         ,         ,         
 2CXO J131132.8+220400, 13 11 32.84,+22 04 00.80, 102807,     0.38,     0.06,     0.72,     0.72,     10.3,     9.89,                TRUE,FALSE,FALSE,FALSE,5.092e-14,4.576e-14,5.608e-14,         ,         ,         
 2CXO J131135.6-012012, 13 11 35.61,-01 20 12.31,  19150,     0.35,     0.06,     0.78,     0.75,     29.7,     8.52,                TRUE,FALSE,FALSE,FALSE,1.159e-14,1.026e-14,1.292e-14,         ,         ,         
 2CXO J131137.4-005734, 13 11 37.43,-00 57 34.66,  18815,     1.00,     0.07,     0.88,     0.87,     95.0,    14.77,                TRUE,FALSE,FALSE,FALSE,1.678e-13,1.562e-13,1.793e-13,         ,         ,         
 2CXO J131145.7+385959, 13 11 45.77,+38 59 59.73, 132867,     0.84,     0.06,     0.73,     0.72,     94.4,    11.09,                TRUE,FALSE,FALSE,FALSE,7.655e-14,6.953e-14,8.312e-14,         ,         ,         
 2CXO J131156.5-010650, 13 11 56.57,-01 06 50.71, 166131,     0.76,     0.12,     1.42,     1.08,     56.0,     6.83,                TRUE,FALSE,FALSE,FALSE,2.935e-14,2.466e-14,3.404e-14,         ,         ,         
 2CXO J131157.0+220039, 13 11 57.00,+22 00 39.05, 102710,     0.90,     0.09,     1.15,     0.95,     82.6,     2.54,                TRUE,FALSE,FALSE,FALSE,8.155e-15,4.858e-15,1.128e-14,         ,         ,         
 2CXO J131208.6-010709, 13 12 08.69,-01 07 09.68, 166084,     0.16,     0.09,     1.12,     0.87,     26.4,     9.43,                TRUE,FALSE,FALSE,FALSE,5.136e-14,4.564e-14,5.707e-14,         ,         ,         
 2CXO J131212.9+215644, 13 12 12.92,+21 56 44.26, 102582,     0.14,     0.18,     2.25,     1.27,     83.0,     5.03,                TRUE,FALSE,FALSE,FALSE,3.636e-14,2.847e-14,4.424e-14,         ,         ,         
 2CXO J131213.5+231958, 13 12 13.57,+23 19 58.72, 104966,     0.83,     0.06,     0.74,     0.73,    107.8,     6.65,                TRUE,FALSE,FALSE,FALSE,6.175e-14,5.245e-14,7.104e-14,         ,         ,         
 2CXO J131310.1+051942, 13 13 10.14,+05 19 42.05,  14321,     0.53,     0.06,     0.71,     0.71,     79.5,    14.37,                TRUE,FALSE,FALSE,FALSE,7.546e-13,7.018e-13,8.075e-13,         ,         ,         
 2CXO J131327.4+363538, 13 13 27.47,+36 35 38.20,  34853,     0.45,     0.06,     0.71,     0.71,     19.3,    27.57,                TRUE,FALSE,FALSE,FALSE,3.913e-12,3.767e-12,4.051e-12,         ,         ,         
 2CXO J131347.3-271649, 13 13 47.38,-27 16 49.15,  81740,     0.97,     0.06,     0.71,     0.71,    176.5,    25.45,                TRUE,FALSE,FALSE, TRUE,3.343e-13,3.209e-13,3.468e-13,         ,         ,         
 2CXO J131440.6+620305, 13 14 40.63,+62 03 05.68,  47433,     0.85,     0.14,     1.75,     1.28,     27.3,     4.78,                TRUE,FALSE,FALSE,FALSE,2.809e-14,2.128e-14,3.447e-14,         ,         ,         
 2CXO J131455.4+514102, 13 14 55.50,+51 41 02.18, 151895,     0.94,     0.08,     1.04,     0.83,     89.9,     4.78,                TRUE,FALSE,FALSE,FALSE,9.497e-15,7.242e-15,1.175e-14,         ,         ,         
 2CXO J131458.4+560342, 13 14 58.42,+56 03 42.25, 156939,     0.29,     0.06,     0.72,     0.71,     89.3,     8.85,                TRUE,FALSE,FALSE,FALSE,1.061e-13,9.400e-14,1.174e-13,         ,         ,         
 2CXO J131654.2+291322, 13 16 54.28,+29 13 22.04,  27139,     0.12,     0.06,     0.79,     0.74,    112.4,    14.83,                TRUE,FALSE,FALSE,FALSE,2.210e-14,2.056e-14,2.365e-14,         ,         ,         
 2CXO J131706.1+290917, 13 17 06.14,+29 09 17.93,  27166,     0.76,     0.06,     0.71,     0.71,    178.6,    23.16,                TRUE,FALSE,FALSE,FALSE,5.461e-14,5.210e-14,5.696e-14,         ,         ,         
 2CXO J131708.7+291118, 13 17 08.78,+29 11 18.55,  27147,     0.57,     0.06,     0.77,     0.75,     85.7,     3.43,                TRUE,FALSE,FALSE,FALSE,2.090e-15,1.463e-15,2.683e-15,         ,         ,         
