obs_id,src_n,src_id,significance,clf_type,true_class,th_class,is_ok,truth,pred_class,pred_prob,BH_prob,NS_prob,bb_nh_lolim,powlaw_nh_hilim,powlaw_nh,bb_nh_hilim,bb_nh,powlaw_nh_lolim,photflux_aper_u,photflux_aper_hilim_u,flux_aper_hilim_u,photflux_aper_lolim_s,photflux_aper_m,bb_kt_lolim,photflux_aper_hilim_s,bb_kt,flux_aper_lolim_m,photflux_aper,powlaw_gamma_hilim,flux_aper_hilim_s,photflux_aper_lolim_m,flux_aper_hilim_h,photflux_aper_hilim,photflux_aper_lolim,photflux_aper_hilim_h,flux_aper_hilim_m,photflux_aper_hilim_m,flux_aper_lolim,kp_prob,photflux_aper_hilim_b,hard_ms_hilim,flux_aper_hilim_b,hard_ms_lolim,var_prob,hard_ms,powlaw_gamma,powlaw_gamma_lolim,flux_aper_hilim,flux_aper,hard_hm_hilim,ks_prob,var_max,photflux_aper_s,flux_bb_lolim,var_min,flux_aper_lolim_s,photflux_aper_lolim_u,hard_hs_lolim,flux_aper_b,hard_hm,var_sigma,var_mean,bb_ampl_hilim,bb_ampl,bb_stat,flux_aper_s,flux_aper_h,flux_powlaw,flux_aper_m,flux_brems_hilim,hard_hm_lolim,powlaw_ampl_hilim,hard_hs_hilim,photflux_aper_h,photflux_aper_lolim_b,flux_aper_lolim_b,flux_brems,hard_hs,flux_brems_lolim,brems_stat,flux_powlaw_hilim,flux_powlaw_lolim,photflux_aper_b,powlaw_ampl,powlaw_ampl_lolim,photflux_aper_lolim_h,flux_bb,var_index,flux_bb_hilim,flux_aper_lolim_h,powlaw_stat,bb_ampl_lolim,flux_aper_u,flux_aper_lolim_u
NS_OBS_82,EXO 1745-248        ,NS0020,23.47,train,NS,NS,1,1,NS,0.9861898873864736,0.013810112613526408,0.9861898873864736,41.0,104.0,83.0,42.0,29.0,65.0,-4.0,-4.0,-13.0,-5.736363931411892,-5.027010773144652,0.0,-5.415895029600546,0.0,-13.732124580681102,-4.62182020961905,3.0,-14.239728339457937,-5.1409818561111065,-12.255081457558651,-4.5626828912196125,-4.691129802832768,-4.1749635587786464,-13.529001830339125,-4.941573975542996,-12.828078620633486,0.0,-5.0,0.669,-13.0,0.3779,0.0,0.5334,2.0,2.0,-12.705432376812384,-12.762241848383553,0.7839,0.0,0.0,-5.5471406642041465,-12.0,0.0,-14.573488738635426,-5.0,0.8713,-13.0,0.7245,0.0,0.0,0.0,0.0,1.0,-14.370998380713008,-12.30962669308394,-12.0,-13.616184634019568,-12.0,0.6627,0.0,0.9363,-4.225994269741791,-5.0,-13.0,-12.0,0.9069,-12.0,1.0,-12.0,-12.0,-5.0,0.0,0.0,-4.283746174103963,-12.0,0.0,-12.0,-12.372122305420024,1.0,0.0,-13.0,-14.0
NS_OBS_350,J1748-2446          ,NS0057,18.31,train,NS,NS,1,1,NS,0.9989237173557248,0.0010762826442752439,0.9989237173557248,42.0,104.0,84.0,43.0,29.0,65.0,-4.0,-4.0,-13.0,-5.0,-6.9804683154687455,0.0,-5.0,0.0,-16.0977250795255,-6.050675061072925,3.0,-14.0,-7.498803757972912,-13.927015255372071,-5.9650508533236275,-6.158033942338897,-5.865185629679542,-15.357337668557966,-6.758453519403452,-14.269194853169456,0.2025,-5.766242637034488,0.0,-13.926648297613099,0.0,0.35100000000000003,0.0,2.0,2.0,-14.094938455016196,-14.171931163166294,0.93,0.0795,0.00066305,-5.0,-12.0,0.0004533,-14.0,-5.0,0.0,-13.99956592252068,0.8345,2.677e-05,0.00046305,0.0,0.0,1.0,-14.0,-14.003532109738282,-12.0,-15.579219380451436,-12.0,0.7189,0.0,0.0,-5.946153573147748,-5.938170692705301,-14.093988374728589,-12.0,0.0,-12.0,1.0,-12.0,-12.0,-5.843753809602656,0.0,0.0,-6.045660991397541,-12.0,0.0,-12.0,-14.09653017149283,1.0,0.0,-13.0,-14.0
BH_OBS_75,CXOU J100515.4-07425,BH0019,17.39,train,BH,BH,1,1,BH,0.9993023627153536,0.9993023627153536,0.0006976372846462395,118.0,315.0,241.0,182.0,130.0,187.0,-6.218963061378868,-5.931072388317928,-15.264480941184829,-7.059483515067433,-7.156829535480102,0.0,-6.566550206238404,0.0,-16.377993326993195,-6.556959302993192,3.0,-15.279675282582556,-7.758951849328357,-15.108797172739706,-6.333687983763835,-7.0894716413653756,-6.7318902701915215,-15.545460015035179,-6.9262816496538795,-15.722427455907393,0.047,-6.242831807785728,-0.1205,-14.8921119748172,-0.7639,0.506,-0.4735,2.0,2.0,-15.165668326274213,-15.357674001225956,0.6552,0.006,0.0002232,-6.746661994673892,-12.0,0.0001412,-15.772627557710367,-5.0,-0.5778,-15.02342078135989,0.2848,8.248e-06,0.0001437,0.0,0.0,1.0,-15.459670525209127,-15.344285450381285,-12.0,-15.775985188627136,-12.0,-0.1468,0.0,0.1405,-6.953504835665291,-6.576426480267265,-15.225848141045287,-12.0,-0.2299,-12.0,1.0,-12.0,-12.0,-6.374070507283705,0.0,0.0,-7.430743166671388,-12.0,1.0,-12.0,-15.897223385116561,1.0,0.0,-15.553307533628473,-16.808548985535108
NS_OBS_205,XMMU J004245.2+41172,NS0044,49.26,train,NS,NS,1,1,NS,1.0,0.0,1.0,41.0,103.0,83.0,42.0,28.0,67.0,-3.924818145381309,-3.6497519816658373,-12.974694134735232,-5.392223396258307,-5.031330298279609,0.0,-4.978810700930062,0.0,-13.7856861025756,-4.461987089194809,3.0,-13.820161071976813,-5.1705032502798165,-13.318939756368186,-4.23349346247247,-4.97599075760916,-5.056357117247871,-13.541211118289151,-4.925915310971757,-13.662337117314978,0.63925,-4.432738307646126,0.3367,-13.11656570631699,-0.153,0.43625,0.0874,2.0,2.0,-13.260696700843663,-13.416302584016268,0.0418,0.5945,0.004873,-5.132591443477208,-12.0,0.0033095,-14.233512793760307,-4.862645888629267,-0.3616,-13.197499932235608,-0.1761,0.000442825,0.00372725,0.0,0.0,1.0,-13.973875483254547,-13.45879530931674,-12.0,-13.646468440922241,-12.0,-0.3916,0.0,0.1843,-5.196269829025456,-4.613144470815277,-13.297052753818445,-12.0,-0.0987,-12.0,1.0,-12.0,-12.0,-4.513711239039433,0.0,0.0,-5.403842919083828,-12.0,0.5,-12.0,-13.666351243485297,1.0,0.0,-13.219682687859848,-13.836838625022981
BH_OBS_52,CXOU J100510.9-07453,BH0017,4.58,train,BH,BH,1,1,BH,0.9988792428662917,0.9988792428662917,0.0011207571337081051,117.0,315.0,241.0,181.0,130.0,186.0,-5.0,-5.0,-14.0,-6.336487529584844,-6.828273546346768,0.0,-6.110978577904775,0.0,-15.739213331345027,-6.3176021854244695,3.0,-14.870632404277014,-7.106959888042883,-14.891434976267163,-6.211107230336168,-6.463233297517292,-6.796695083861518,-15.29200425357707,-6.659754238432067,-15.228486010020333,0.364,-5.883724412419456,-0.4428,-14.61261017366127,-0.7664,0.5415,-0.6196,2.0,2.0,-14.855309062250747,-15.00638744206111,0.2117,0.242,0.00059775,-6.209292712672322,-12.0,0.00029995,-15.096204857258966,-5.0,-0.9051,-14.715343717211486,-0.1649,2.2535e-05,0.0003066,0.0,0.0,1.0,-14.968995718636465,-15.22533707746218,-12.0,-15.460422116654687,-12.0,-0.5665,0.0,-0.5453,-7.065400561781927,-6.083335535458603,-14.860120913598768,-12.0,-0.7458,-12.0,1.0,-12.0,-12.0,-5.969400278034049,0.0,0.0,-7.910448117113546,-12.0,1.0,-12.0,-14.0,1.0,0.0,-13.0,-14.0
BH_OBS_29,SAX J1819.3-2525    ,BH0009,26.51,train,BH,BH,1,1,BH,0.8847747299780063,0.8847747299780063,0.11522527002199055,56.0,0.7168,8.234999999999998e-07,1.439,6.681999999999999e-07,88.0,-4.838332587562264,-4.70245833218184,-14.03796231343499,-4.362110183419209,-4.485053994691996,2.682,-4.288699040083834,2.758,-13.174898588401994,-4.0152027429107084,0.76,-13.119529407196223,-4.5278288533076365,-11.779630367548606,-3.9891914024877937,-4.04375663136737,-3.870310107800699,-13.095392636184553,-4.448306084872776,-12.189238449130158,0.9992,-3.5671909949668317,-0.1268,-11.755722879198155,-0.243,0.9854,-0.1861,0.708,0.619,-12.14491923655166,-12.166137179232033,0.6252,0.9994,0.26407800000000003,-4.3227581540533455,-12.409827168403686,0.00278298,-13.192871044407578,-5.03725194664136,0.4179,-11.772884917410874,0.5921,0.04829642000000002,0.032785180000000004,7.097000000000002e-06,4.957e-06,7.7570000000000014,-13.153539174870668,-11.803271277376714,-12.151934104596007,-13.132120216541619,-12.255159603214619,0.5578,5.033e-05,0.4953,-3.894149325614857,-3.6032777214962266,-11.791827473332875,-12.278849156250315,0.4572,-12.302683458267614,5.352,-12.12366667091362,-12.177962751927414,-3.5843590201038458,4.679e-05,4.33e-05,-3.919012953089113,-11.976747540366285,9.0,-11.737074530668169,-11.828566099056992,4.783,6.114e-09,-14.178748568454061,-14.403732873604483
NS_OBS_149,XB 1732-304         ,NS0042,5.9,train,NS,NS,1,1,NS,0.9943810645498804,0.0056189354501198045,0.9943810645498804,42.0,104.0,83.0,42.0,29.0,65.0,-4.0,-5.971022294791223,-15.222355722303515,-6.397505931192719,-5.743522793758324,0.0,-5.963770455913704,0.0,-14.475084852460132,-5.603497276000113,3.0,-14.782516055786092,-5.877784121727173,-13.567511744229494,-5.488785298863612,-5.710794680148142,-5.4381833356810425,-14.244048958995867,-5.646660904688695,-14.07399627046143,0.71,-5.087937444411498,0.6002,-13.51173138450454,0.188,0.48325,0.4035,2.0,2.0,-13.88074213066055,-13.968753163767323,0.4054,0.8270000000000001,0.0016137999999999999,-6.128602218512516,-12.0,0.0010446499999999998,-15.216024996587329,-5.0,0.4229,-13.579879151914295,0.2498,0.0001734775,0.0012036249999999998,0.0,0.0,1.0,-14.947306058075032,-13.662940273679476,-12.0,-14.340939927759061,-12.0,0.0806,0.0,0.7452,-5.533725678210708,-5.236572006437063,-13.66094626429086,-12.0,0.5984,-12.0,1.0,-12.0,-12.0,-5.1558957693024885,0.0,0.0,-5.656394491895827,-12.0,0.5,-12.0,-13.7856861025756,1.0,0.0,-13.0,-14.0
BH_OBS_186,KV UMA              ,BH0028,12.97,train,BH,BH,1,1,BH,0.9927161572117984,0.9927161572117984,0.0072838427882014585,108.0,292.0,223.0,165.0,117.0,172.0,-5.627640417475676,-5.5107448316307375,-14.288867927693158,-5.812197361281581,-6.265040238727555,0.0,-5.667359589612538,0.0,-14.998266287191,-5.707349697334847,3.0,-14.454074670644154,-6.420902673447356,-14.243592127451036,-5.6266355360150335,-5.8100943995714704,-6.0590355065072,-14.742801573860655,-6.155895769302488,-14.486170023710455,0.485,-5.300595918184663,-0.4279,-14.010728208358307,-0.654,0.534,-0.5472,2.0,2.0,-14.285200986311866,-14.373413294284886,0.3042,0.29379999999999995,0.00123336,-5.733768303310107,-12.0,0.00062202,-14.597394758080087,-5.799970733446231,-0.619,-14.067475502949458,0.0999,8.3646e-05,0.00066006,0.0,0.0,1.0,-14.51984927472672,-14.372020010170019,-12.0,-14.852014679316197,-12.0,-0.1218,0.0,-0.3367,-6.183957659078003,-5.4188471080337095,-14.132768285481104,-12.0,-0.4797,-12.0,1.0,-12.0,-12.0,-5.355758414156271,0.0,0.0,-6.371611069949688,-12.0,0.8,-12.0,-14.555330769061475,1.0,0.0,-14.405828520885088,-14.578067186721492
NS_OBS_243,XMMU J004245.2+41172,NS0044,49.26,train,NS,NS,1,1,NS,1.0,0.0,1.0,41.0,103.0,83.0,42.0,28.0,67.0,-4.0,-3.1749635587786464,-12.426200417784257,-5.0,-5.0,0.0,-5.351054817834329,0.0,-14.0,-5.611295044299261,3.0,-14.144359719109854,-5.0,-13.88173527391052,-3.856149284859886,-6.231213953091986,-5.04498609696195,-14.185352930548143,-5.710634048479968,-15.187621488845807,0.0,-4.902395671125589,-0.0244,-13.90274269030658,-1.0,0.0,-0.9994,2.0,2.0,-13.081824922509927,-14.539252458155804,1.0,0.0,0.0,-5.0,-12.0,0.0,-14.0,-5.0,0.0956,-14.155895769302486,0.9994,0.0,0.0,0.0,0.0,1.0,-14.0,-14.127202960010402,-12.0,-14.0,-12.0,0.4766,0.0,1.0,-5.290475644123659,-5.7677664788852665,-14.837137006678073,-12.0,0.9994,-12.0,1.0,-12.0,-12.0,-5.147886139150238,0.0,0.0,-5.910448117113546,-12.0,0.0,-12.0,-14.746904414150968,1.0,0.0,-13.0,-14.0
NS_OBS_434,4U1745-203          ,NS0080,2.5,train,NS,NS,1,1,NS,0.9919800834835549,0.008019916516445005,0.9919800834835549,41.0,104.0,83.0,42.0,29.0,67.0,-4.0,-5.504733255612191,-13.0,-5.0,-5.8827287043442364,0.0,-6.07350321072678,0.0,-15.327902142064282,-5.927823655521034,3.0,-14.0,-6.748118545447472,-13.82419836715172,-5.528318186048262,-6.808811765671598,-5.5428753736965914,-14.202940305300029,-5.62324060459512,-15.805023396783946,0.0,-5.252199909135631,1.0,-13.820448208834813,0.2505,0.0,0.9994,2.0,2.0,-13.916294374647734,-14.444663672004733,0.6227,0.0,0.0,-5.0,-12.0,0.0,-14.0,-5.0,0.3242,-14.1349552783069,0.1711,0.0,0.0,0.0,0.0,1.0,-14.0,-13.0,-12.0,-14.462558716592053,-12.0,-0.3542,0.0,1.0,-5.83238732727247,-6.2835792661534455,-13.0,-12.0,0.9994,-12.0,1.0,-12.0,-12.0,-5.505428015769803,0.0,0.0,-7.1110907407364685,-12.0,0.0,-12.0,-14.0,1.0,0.0,-13.0,-14.0
NS_OBS_239,XMMU J004245.2+41172,NS0044,49.26,train,NS,NS,1,1,NS,0.9994618586778623,0.0005381413221376219,0.9994618586778623,42.0,105.0,84.0,43.0,29.0,68.0,-5.344381416458778,-5.155336471759761,-15.003794893821675,-5.740167300936516,-5.776763726897002,0.0,-5.55783391421528,0.0,-14.459420283495545,-5.446262571328738,3.0,-14.327532686931914,-5.87484417041947,-13.91578131326076,-5.347637604709637,-5.579978204140043,-5.617262734238667,-14.285335007137466,-5.700710665912322,-14.22125561903806,0.47275,-5.081497860363826,-0.0231,-13.699839463048649,-0.2929,0.3105,-0.1611,2.0,2.0,-14.065710666438225,-14.141450772278926,0.233,0.4707500000000001,0.001718575,-5.639406586434751,-12.0,0.001160575,-14.509900994936695,-5.716698771296451,-0.2117,-13.748361779551788,0.0949,0.0001027675,0.001238275,0.0,0.0,1.0,-14.409158165218392,-14.0,-12.0,-14.361211332842602,-12.0,-0.0481,0.0,0.0781,-5.701583619938706,-5.184422251675732,-13.802995271976956,-12.0,-0.0675,-12.0,1.0,-12.0,-12.0,-5.129888844635599,0.0,0.0,-5.8127613801685225,-12.0,0.0,-12.0,-14.111371274614775,1.0,0.0,-13.0,-14.0
BH_OBS_147,J1745-2900          ,BH0027,337.0,train,BH,BH,1,1,BH,0.8221689032447619,0.8221689032447619,0.1778310967552303,41.0,111.0,89.0,47.0,32.0,71.0,-4.0,-4.297914278564175,-13.549135307620233,-5.0,-5.0,0.0,-5.96738123914928,0.0,-14.0,-5.903298498389997,3.0,-14.799696817018411,-5.0,-13.444180316938805,-4.8996239400668875,-6.497900773184713,-5.338471259868017,-14.773657912836368,-6.1825668558886155,-14.792796640691972,0.0,-5.199351644636011,0.123,-13.453333974929814,-1.0,0.0,-0.9994,2.0,2.0,-13.687484144336612,-14.09388054245444,1.0,0.0,0.0,-5.0,-12.0,0.0,-14.0,-5.0,0.4291,-13.700492701299513,0.9994,0.0,0.0,0.0,0.0,1.0,-14.0,-13.691435586438761,-12.0,-14.0,-12.0,0.6115,0.0,1.0,-5.585695311871668,-6.0074464821678655,-14.399462705635536,-12.0,0.9994,-12.0,1.0,-12.0,-12.0,-5.437588167050271,0.0,0.0,-6.217670731003162,-12.0,0.0,-12.0,-14.3902988976206,1.0,0.0,-13.0,-14.0
BH_OBS_174,J1745-2900          ,BH0027,337.0,train,BH,BH,1,1,BH,0.999439621433146,0.999439621433146,0.0005603785668540526,112.0,304.0,229.0,171.0,122.0,177.0,-5.0,-4.471468939364589,-13.722620025332745,-6.0,-6.0,0.0,-6.536704390037997,0.0,-15.0,-5.768173741352719,3.0,-15.402633949733973,-6.0,-13.522589312092748,-5.043030017870844,-5.929592678259881,-5.330404218975686,-15.494443061336176,-6.9034375616258625,-14.265360161012303,0.0,-5.1921268679966674,-0.0493,-13.529589509024069,-1.0,0.0,-0.9994,2.0,2.0,-13.800157095348608,-14.058190526991162,1.0,0.0,0.0,-5.0,-12.0,0.0,-14.0,-5.0,0.8501,-13.663740447985807,0.9994,0.0,0.0,0.0,0.0,1.0,-14.0,-13.656788409820251,-12.0,-14.0,-12.0,0.9325,0.0,1.0,-5.4469669837975605,-5.467755356373417,-13.870954940112044,-12.0,0.9994,-12.0,1.0,-12.0,-12.0,-5.3050439977501815,0.0,0.0,-5.606600304706899,-12.0,0.0,-12.0,-13.863913902615902,1.0,0.0,-13.0,-14.0
NS_OBS_362,SAXWFC J1734.2-2605.,NS0066,2.56,train,NS,NS,1,1,NS,0.9983855760335871,0.0016144239664128658,0.9983855760335871,42.0,105.0,83.0,42.0,29.0,67.0,-4.0,-6.412289034981089,-13.0,-5.0,-5.0,0.0,-6.599634726650063,0.0,-14.0,-6.840072047104014,3.0,-15.56847541581255,-5.0,-14.16184381524785,-6.402133762059347,-7.439017944413765,-6.292004253577073,-14.0,-7.024200690320593,-15.171662399940994,0.0,-6.132355766096902,-0.0956,-14.211124884224589,-1.0,0.0,-0.9994,2.0,2.0,-14.35297256650638,-14.596765055300429,1.0,0.0,0.0,-5.0,-12.0,0.0,-14.0,-5.0,0.1193,-14.424235019463277,0.9994,0.0,0.0,0.0,0.0,1.0,-14.0,-14.4171415377755,-12.0,-14.0,-12.0,0.5191,0.0,1.0,-6.557363474217768,-6.85949195696182,-14.901356274182945,-12.0,0.9994,-12.0,1.0,-12.0,-12.0,-6.351152291627106,0.0,0.0,-7.359021942641668,-12.0,0.0,-12.0,-15.11605480496572,1.0,0.0,-13.0,-14.0
NS_OBS_313,XMMU J004245.2+41172,NS0046,4.71,train,NS,NS,1,1,NS,0.9894270424610075,0.010572957538992291,0.9894270424610075,41.0,105.0,76.0,42.0,24.0,65.0,-4.0,-4.0,-13.0,-5.0,-5.0,0.0,-6.867420152340263,0.0,-14.0,-6.2877713303804645,3.0,-15.803823814960024,-5.0,-14.26336450231318,-6.1302208666063205,-6.487938503464115,-6.01904268377038,-14.0,-5.0,-14.762623846069856,0.5539999999999999,-5.946921556516581,0.0,-14.276708553522415,0.0,0.5355,0.0,2.0,2.0,-14.439770466085605,-14.574085557931163,0.0,0.6659999999999999,0.00037785,-5.0,-12.0,0.00021635,-14.0,-5.0,0.6827,-14.4036228560024,0.0,4.727e-05,0.00027239999999999995,0.0,0.0,1.0,-14.0,-14.392437756816411,-12.0,-14.0,-12.0,0.0,0.0,1.0,-6.148130399270233,-6.280502983389418,-14.596364810209453,-12.0,0.9994,-12.0,1.0,-12.0,-12.0,-6.07805354577059,0.0,0.0,-6.345630909024714,-12.0,0.5,-12.0,-14.576918041702767,1.0,0.0,-13.0,-14.0
NS_OBS_92,EXO 1745-248        ,NS0020,23.47,train,NS,NS,1,1,NS,0.997309293389312,0.002690706610688109,0.997309293389312,41.0,104.0,83.0,42.0,29.0,67.0,-4.0,-4.0,-13.0,-6.681727919788372,-5.6657473576657695,0.0,-6.112945621949043,0.0,-14.37069235992625,-5.643085418682653,3.0,-14.971428747307465,-5.766749990458901,-14.102098125731773,-5.559760183914337,-5.7493909499535825,-5.808548985535103,-14.190305641283073,-5.58838029403677,-14.352096482039805,0.7290000000000001,-5.21339052735134,0.7626,-13.871923987331286,0.4304,0.5609999999999999,0.6096,2.0,2.0,-14.14183891268328,-14.23193010848474,-0.1205,0.6732499999999999,0.0014535,-6.310158590862494,-12.0,0.00077364,-15.540155357611791,-5.0,0.1193,-13.937418015771835,-0.2961,0.0001223675,0.00084825,0.0,0.0,1.0,-15.168578182934976,-14.231731983548453,-12.0,-14.27115943166003,-12.0,-0.4666,0.0,0.6215,-5.933301449577005,-5.351542405717479,-14.020588217365566,-12.0,0.3823,-12.0,1.0,-12.0,-12.0,-5.2770371910575085,0.0,0.0,-6.123205023799299,-12.0,0.75,-12.0,-14.432150549426892,1.0,0.0,-13.0,-14.0
BH_OBS_119,J1047+1234          ,BH0024,56.53,train,BH,BH,1,1,BH,0.9901683520031456,0.9901683520031456,0.009831647996854353,60.0,20.81,16.85,0.3224,3.397e-07,13.1,-4.753994095923972,-4.703993330686329,-13.754734160542538,-4.706858516549068,-4.927382523454764,0.3983,-4.654038458186858,0.4199,-13.576426480267266,-4.611568405422199,2.635,-13.455435902503956,-4.960585880823863,-13.272540079142091,-4.584092254443184,-4.640938972613748,-4.981299501333757,-13.512296136836273,-4.896196279044043,-13.360772570929734,0.7659999999999999,-4.185819018959813,-0.2355,-12.945770090136604,-0.3217,0.3932000000000001,-0.2786,2.48,2.334,-13.300925777494006,-13.32932748593076,-0.0493,0.775,0.0102054,-4.679645967182328,-13.145511774955569,0.008254599999999999,-13.508218224415836,-4.810790510417693,-0.4316,-12.963770455913705,-0.1124,0.000717498,0.009110600000000002,0.0003086,0.000257,2.139,-13.480959961351655,-13.317133204337676,-13.002002363591995,-13.5431786519784,-12.99097425791309,-0.1768,4.848e-05,-0.3279,-5.0258108088818325,-4.223008415143595,-12.984221243610964,-13.014349026309054,-0.3798,-13.03838909190872,0.883,-12.977571628814509,-13.024568191490731,-4.203981030652851,4.25e-05,3.731e-05,-5.075410614330582,-13.114695332411035,0.6,-13.090550953018733,-13.366834646316097,1.01,0.0002464,-13.80465394165158,-13.864867348623227
BH_OBS_112,CXOU J100517.1-07421,BH0022,11.12,train,BH,BH,1,1,BH,0.9922520773232014,0.9922520773232014,0.007747922676798491,117.0,314.0,240.0,181.0,129.0,186.0,-5.6108339156354665,-5.460171441622101,-15.14248658522331,-6.8687022034023775,-6.881074247174222,0.0,-6.534914712442568,0.0,-15.743763466794071,-6.190548030693551,3.0,-15.125924254776963,-7.105905572677301,-15.641494088509765,-6.045115209897998,-6.40812101965742,-7.5823622603477725,-15.37809703910877,-6.740167300936516,-15.701452564921293,0.35900000000000004,-6.266963317066421,-0.0056,-15.035929029442046,-0.4853,0.48375,-0.2573,2.0,2.0,-15.216639628405217,-15.506960411682348,-0.674,0.5407500000000001,0.000124725,-6.666149854897455,-12.0,8.38025e-05,-15.459545386328587,-5.843450848668219,-1.0,-15.154777893570984,-0.9994,3.33e-06,8.465999999999999e-05,0.0,0.0,1.0,-15.257196341530836,-14.0,-12.0,-15.51898757904343,-12.0,-1.0,0.0,-0.7851,-5.0,-6.51427857351842,-15.330869152626667,-12.0,-0.9994,-12.0,1.0,-12.0,-12.0,-6.369572124974978,0.0,0.0,-6.0,-12.0,0.0,-12.0,-14.0,1.0,0.0,-13.0,-14.0
NS_OBS_194,XMMU J004245.2+41172,NS0044,49.26,train,NS,NS,1,1,NS,0.9983964695826183,0.0016035304173817396,0.9983964695826183,41.0,103.0,83.0,42.0,28.0,67.0,-4.0,-4.332453660488484,-13.523023534240473,-5.168002322764103,-4.854182285508172,0.0,-4.820448208834812,0.0,-13.693146251306992,-4.621202513953961,3.0,-13.450138811528056,-4.978810700930062,-12.77754366332075,-4.420079279407339,-4.719458049983481,-4.5210008683266425,-13.47134035476501,-4.7572101905213255,-13.226052734990349,0.58175,-4.092534893234143,0.3167,-12.67264106561367,-0.1118,0.37075,0.0987,2.0,2.0,-13.018961014502027,-13.126423664160404,0.4366,0.6092500000000001,0.01016025,-4.960585880823863,-12.0,0.008018175,-13.797511682939904,-5.0,0.2017,-12.735418270761919,0.2911,0.000905225,0.00910625,0.0,0.0,1.0,-13.590066876668706,-12.862962545210488,-12.0,-13.568314655313987,-12.0,0.1368,0.0,0.5603,-4.60624935965192,-4.2290743853610016,-12.809108283077832,-12.0,0.3848,-12.0,1.0,-12.0,-12.0,-4.155460697870992,0.0,0.0,-4.719194071606333,-12.0,1.5,-12.0,-12.975925012692572,1.0,0.0,-13.0,-14.0
NS_OBS_357,J1824-2452          ,NS0062,92.0,train,NS,NS,1,1,NS,1.0,0.0,1.0,41.0,104.0,83.0,42.0,29.0,67.0,-4.0,-4.0,-13.0,-6.224535190654263,-5.92299567320665,0.0,-5.806875401645538,0.0,-14.776504059037604,-5.517948639387286,3.0,-14.597394758080087,-6.151441427876238,-13.5880437620696,-5.415160134760074,-5.652821282145813,-5.383839687152417,-14.399027104313252,-5.773915884024174,-14.057352144337369,0.4350000000000001,-5.096747183106041,0.3254,-13.54928912185308,-0.2305,0.36475,0.05,2.0,2.0,-13.819823928572905,-13.922350530591018,0.6327,0.33075,0.0015124499999999998,-5.96738123914928,-12.0,0.001157825,-15.01385553528948,-5.0,0.2904,-13.633017024022148,0.456,6.401249999999999e-05,0.001199725,0.0,0.0,1.0,-14.752272167090275,-13.700057099977233,-12.0,-14.54790675098227,-12.0,0.253,0.0,0.674,-5.489991487059766,-5.279427279635738,-13.736837535037782,-12.0,0.4959,-12.0,1.0,-12.0,-12.0,-5.17855198098247,0.0,0.0,-5.6307841425898575,-12.0,0.0,-12.0,-13.851397345193904,1.0,0.0,-13.0,-14.0
NS_OBS_342,J1748-2446          ,NS0057,18.31,train,NS,NS,1,1,NS,0.9967972537249837,0.003202746275016069,0.9967972537249837,42.0,105.0,76.0,43.0,24.0,65.0,-4.0,-4.0,-13.0,-5.0,-6.7920964696139485,0.0,-7.1861522457711455,0.0,-15.854182285508173,-5.991676672745202,3.0,-15.962972120244224,-7.294649537114288,-13.74593554708566,-5.896740342703213,-6.10863819114432,-5.666149854897455,-15.124591439922936,-6.572676213642754,-14.2302553777458,0.7705,-5.587707490676952,1.0,-13.757707095017073,0.4179,0.515,0.9994,2.0,2.0,-14.0423986982965,-14.127038551794422,0.9325,0.6910000000000001,0.0013645,-5.0,-12.0,0.0005788,-14.0,-5.0,0.9288,-13.835944708106547,0.8382,0.000150195,0.0007329999999999999,0.0,0.0,1.0,-14.0,-13.82915179635669,-12.0,-15.351347304868774,-12.0,0.7264,0.0,1.0,-5.749579997691106,-5.779630367548608,-13.931443104927634,-12.0,0.9994,-12.0,1.0,-12.0,-12.0,-5.670398751643481,0.0,0.0,-5.85294232897164,-12.0,0.5,-12.0,-13.93218548883816,1.0,0.0,-13.0,-14.0
BH_OBS_85,CXOU J100516.2-07423,BH0020,16.78,train,BH,BH,1,1,BH,1.0,1.0,0.0,117.0,315.0,240.0,181.0,130.0,186.0,-6.217814133507984,-5.977159389123473,-15.652279782965962,-6.350957365913824,-6.538501473216982,0.0,-6.180851057192867,0.0,-15.249337353865945,-6.258375742496188,3.0,-14.877784121727176,-6.649751981665838,-15.167044249395401,-6.144141778803787,-6.415743426412032,-6.8127613801685225,-15.053596866100946,-6.4540746706441565,-15.142715761192195,0.4106666666666667,-5.863596551866009,-0.1893,-14.583193128177054,-0.4416,0.4916666666666667,-0.3198,2.0,2.0,-14.941323493281756,-15.039462632579285,-0.263,0.19733333333333333,0.0004540666666666667,-6.255237762934423,-12.0,0.0002491333333333333,-15.04774046340918,-6.804100347590767,-0.8076,-14.641874714723349,-0.461,1.7856333333333334e-05,0.00025446666666666665,0.0,0.0,1.0,-14.951946826884393,-15.356744774975224,-12.0,-15.137928280620006,-12.0,-0.6477,0.0,-0.5465,-6.9812995013337575,-5.983802646487561,-14.709520186669328,-12.0,-0.6858,-12.0,1.0,-12.0,-12.0,-5.919734372660155,0.0,0.0,-7.25987426303427,-12.0,0.6666666666666666,-12.0,-15.724688645458189,1.0,0.0,-13.0,-14.0
