#name,ra,dec,pileup_flag,photflux_aper_b,photflux_aper_h,photflux_aper_m,photflux_aper_s,flux_aper_b,flux_aper_h,flux_aper_m,flux_aper_s,photflux_aper_avg_b,photflux_aper_avg_h,photflux_aper_avg_m,photflux_aper_avg_s,flux_aper_avg_b,flux_aper_avg_h,flux_aper_avg_m,flux_aper_avg_s,flux_powlaw_aper_b,flux_powlaw_aper_h,flux_powlaw_aper_m,flux_powlaw_aper_s,flux_bb_aper_b,flux_bb_aper_h,flux_bb_aper_m,flux_bb_aper_s,flux_brems_aper_b,flux_brems_aper_h,flux_brems_aper_m,flux_brems_aper_s,flux_apec_aper_b,flux_apec_aper_h,flux_apec_aper_m,flux_apec_aper_s,flux_powlaw,powlaw_gamma,powlaw_nh,powlaw_ampl,powlaw_stat,flux_bb,bb_kt,bb_nh,bb_ampl,bb_stat,flux_brems,brems_kt,brems_nh,brems_norm,brems_stat,hard_hm,var_inter_hard_prob_hs,var_inter_hard_sigma_hs,hard_ms,var_inter_hard_prob_ms,var_inter_hard_sigma_ms,ks_intra_prob_b,ks_intra_prob_h,ks_intra_prob_m,ks_intra_prob_s
 2CXO J112048.9+133822, 11 20 48.98,+13 38 22.68,FALSE,3.285E-06,6.256E-07,3.651E-07,1.385E-06,9.654E-15,7.581E-15,9.451E-16,2.365E-15,3.285E-06,6.256E-07,3.651E-07,1.385E-06,9.654E-15,7.581E-15,9.451E-16,2.365E-15,6.777E-15,4.118E-15,8.904E-16,2.312E-15,8.993E-15,3.54E-15,9.291E-16,2.172E-15,6.831E-15,3.816E-15,8.967E-16,2.282E-15,8.559E-15,4.639E-15,9.054E-16,2.272E-15,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,0.2948,0.835,0.3031,-0.5934,0.331,0.05845,0.509,0.75,0.585,0.348
 2CXO J152156.5+520238, 15 21 56.58,+52 02 38.50,FALSE,6.974E-06,3.175E-06,1.686E-06,7.607E-07,2.472E-14,1.996E-14,4.166E-15,1.222E-15,6.228E-06,2.804E-06,1.53E-06,6.145E-07,1.884E-14,1.784E-14,3.721E-15,9.812E-16,1.853E-14,2.05E-14,4.101E-15,1.483E-15,2.061E-14,1.772E-14,4.235E-15,1.2E-15,1.795E-14,1.905E-14,4.123E-15,1.414E-15,2.162E-14,2.3E-14,4.159E-15,1.371E-15,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,0.3111,0.367,0.004064,0.3748,0.583,0.01896,0.412,0.915,0.034,0.971
 2CXO J141429.9-002309, 14 14 29.96,-00 23 09.99,FALSE,0.0001351,3.092E-05,2.33E-05,5.473E-05,3.785E-13,2.062E-13,5.754E-14,1.083E-13,0.0001353,3.048E-05,2.554E-05,5.291E-05,3.753E-13,2.075E-13,6.229E-14,1.025E-13,3.357E-13,1.983E-13,5.634E-14,1.008E-13,3.908E-13,1.713E-13,5.835E-14,8.537E-14,3.285E-13,1.843E-13,5.668E-14,9.706E-14,4.008E-13,2.226E-13,5.719E-14,9.49E-14,3.165E-13,1.796,1.155E-06,6.515E-05,1.207,1.982E-13,0.56,1.809E-07,0.00021,5.136,2.952E-13,5.485,2.259E-07,7.808E-05,1.645,0.1412,0.575,0.05256,-0.4022,0.874,0.07351,0.715,0.751,0.98,0.934
 2CXO J141430.2-001358, 14 14 30.28,-00 13 58.67,FALSE,8.364E-06,2.186E-06,2.021E-06,2.094E-06,2.165E-14,1.537E-14,4.733E-15,2.222E-15,8.364E-06,2.186E-06,2.021E-06,2.094E-06,2.165E-14,1.537E-14,4.733E-15,2.222E-15,2.221E-14,1.436E-14,5.102E-15,4.075E-15,2.267E-14,1.255E-14,5.271E-15,2.963E-15,2.11E-14,1.345E-14,5.127E-15,3.786E-15,2.489E-14,1.602E-14,5.193E-15,3.588E-15,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,0.0637,0.736,0.2445,-0.06,0.601,0.1902,0.295,0.522,0.48,0.441
 2CXO J141508.2-002549, 14 15 08.27,-00 25 49.33,FALSE,2.925E-05,5.89E-06,6.431E-06,1.004E-05,7.557E-14,4.175E-14,1.603E-14,1.833E-14,3.111E-05,6.522E-06,6.64E-06,1.068E-05,8.143E-14,4.492E-14,1.646E-14,2.048E-14,7.537E-14,3.923E-14,1.639E-14,1.979E-14,8.151E-14,3.439E-14,1.713E-14,1.545E-14,7.255E-14,3.673E-14,1.651E-14,1.871E-14,8.664E-14,4.378E-14,1.668E-14,1.804E-14,6.873E-14,2.021,8.76,1.908E-05,0.85,4.368E-14,0.4452,6.054E-07,0.0001159,2.646,6.686E-14,4.417,1.392E-06,1.896E-05,0.978,-0.045,0.092,0.06706,-0.2211,0.313,0.08122,0.764,0.81,0.969,0.4
 2CXO J141519.5-003021, 14 15 19.52,-00 30 21.53,FALSE,0.0002006,3.129E-05,3.991E-05,0.0001016,5.099E-13,1.958E-13,9.728E-14,2.183E-13,0.0002377,         ,4.395E-05,0.00013,6.115E-13,2.135E-13,1.087E-13,2.861E-13,5.44E-13,2.058E-13,9.829E-14,1.965E-13,6.057E-13,1.775E-13,1.015E-13,1.599E-13,5.269E-13,1.911E-13,9.883E-14,1.875E-13,6.376E-13,2.314E-13,9.961E-14,1.821E-13,4.541E-13,2.358,1.736E-06,0.0001302,0.792,2.745E-13,0.3035,1.38E-07,0.003587,4.216,3.954E-13,1.744,1.065E-06,0.0001909,1.489,-0.1224,0.896,0.04851,-0.436,0.945,0.0535,1,1,1,1
 2CXO J141541.8-003045, 14 15 41.88,-00 30 45.90,FALSE,3.163E-06,1.178E-06,4.789E-07,9.801E-07,7.956E-15,3.918E-15,1.127E-15,2.653E-15,3.695E-06,9.25E-07,7.895E-07,1.268E-06,7.448E-15,3.341E-15,2.068E-15,1.462E-15,9.85E-15,         ,         ,         ,9.791E-15,         ,         ,         ,9.303E-15,         ,         ,         ,1.092E-14,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,0.4672,0.787,0.2634,-0.4372,0.933,0.3387,0.569,0.688,0.855,0.753
 2CXO J141600.5-003719, 14 16 00.57,-00 37 19.29,FALSE,7.638E-06,2.765E-06,1.303E-06,2.286E-06,3.028E-14,3.004E-14,3.218E-15,0,8.124E-06,1.698E-06,1.787E-06,3.822E-06,3.336E-14,1.141E-14,4.715E-15,9.708E-15,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,0.4122,0.951,0.5427,-0.3423,0.309,0.08073,0.979,         ,         ,         
 2CXO J081739.5-073308, 08 17 39.59,-07 33 08.38,FALSE,3.569E-05,1.111E-05,3.323E-06,1.272E-05,1.267E-13,7.737E-14,8.61E-15,4.216E-14,3.469E-05,1.059E-05,3.296E-06,1.318E-05,1.224E-13,7.457E-14,8.383E-15,4.073E-14,7.976E-14,7.038E-14,7.884E-15,2.268E-14,8.959E-14,6.18E-14,8.383E-15,1.833E-14,7.736E-14,6.59E-14,7.963E-15,2.162E-14,9.369E-14,7.877E-14,8.046E-15,2.103E-14,8.101E-14,0.845,5.064E-06,6.355E-06,5.998,7.233E-14,1.172,3.914E-06,4.613E-06,6.467,6.139E-14,100,6.977E-06,1.979E-05,6.565,0.5434,0.375,0.1046,-0.5896,0.221,0.04886,0.99,0.885,0.355,0.996
 2CXO J133223.2+503431, 13 32 23.24,+50 34 31.59,FALSE,4.449E-06,4.743E-07,1.191E-06,3.528E-06,1.284E-14,1.974E-15,3.083E-15,7.692E-15,5.519E-06,7.212E-07,1.108E-06,3.056E-06,1.237E-14,3.446E-15,2.72E-15,5.094E-15,1.577E-14,         ,3.298E-15,8.009E-15,1.417E-14,         ,3.365E-15,5.096E-15,1.462E-14,         ,3.308E-15,7.213E-15,1.663E-14,         ,3.346E-15,6.629E-15,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,-0.416,0.88,0.218,-0.5022,0.502,0.1344,0.995,0.232,0.995,0.833
 2CXO J133237.4+502129, 13 32 37.49,+50 21 29.56,FALSE,1.347E-05,3.389E-06,2.963E-06,5.097E-06,4.12E-14,2.333E-14,6.873E-15,1.107E-14,1.308E-05,3.283E-06,3.025E-06,4.298E-06,3.83E-14,2.157E-14,7.139E-15,9.25E-15,3.662E-14,2.11E-14,6.987E-15,9.863E-15,3.544E-14,1.851E-14,7.292E-15,6.79E-15,3.442E-14,1.978E-14,7.035E-15,9.049E-15,3.988E-14,2.356E-14,7.104E-15,8.514E-15,3.355E-14,2.017,14.36,1.014E-05,1.433,2.536E-14,0.5878,5.376E-06,2.217E-05,2.635,3.125E-14,4.47,3.588,9.874E-06,1.489,0.0662,0.86,0.3188,-0.2573,0.958,0.3759,0.85,0.651,0.174,0.502
 2CXO J022224.4+422138, 02 22 24.42,+42 21 38.39,FALSE,2.517E-05,4.831E-06,4.565E-06,8.914E-06,5.234E-14,2.756E-14,1.112E-14,1.497E-14,2.842E-05,5.265E-06,5.395E-06,9.321E-06,5.716E-14,3.023E-14,1.29E-14,1.477E-14,5.664E-14,3.159E-14,1.114E-14,1.486E-14,7.17E-14,2.721E-14,1.161E-14,1.376E-14,5.643E-14,2.931E-14,1.122E-14,1.462E-14,7.08E-14,3.552E-14,1.133E-14,1.453E-14,2.963E-14,2.134,9.862,9.048E-06,1.101,2.008E-14,0.4481,2.275E-07,5.26E-05,3.105,2.897E-14,3.5,1.395,9.249E-06,0.983,0.0312,0.484,0.02888,-0.3235,0.929,0.0689,1,0.522,0.957,1
 2CXO J021043.1-001817, 02 10 43.18,-00 18 17.56,FALSE,2.509E-05,2.363E-06,7.481E-06,7.753E-06,4.298E-14,1.553E-14,1.618E-14,1.194E-14,2.287E-05,1.717E-06,7.39E-06,8.801E-06,3.804E-14,1.292E-14,1.591E-14,1.418E-14,5.675E-14,         ,1.794E-14,1.431E-14,6.291E-14,         ,1.884E-14,1.123E-14,5.483E-14,         ,1.808E-14,1.355E-14,6.602E-14,         ,1.832E-14,1.306E-14,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,-0.4997,         ,         ,-0.0362,         ,         ,0.147,         ,0.336,0.125
 2CXO J020845.5+002236, 02 08 45.56,+00 22 36.11,FALSE,4.379E-05,8.79E-06,1.015E-05,1.326E-05,1.389E-13,1.007E-13,2.479E-14,2.113E-14,4.986E-05,1.047E-05,1.128E-05,1.474E-05,1.448E-13,9.228E-14,2.723E-14,2.525E-14,9.28E-14,5.686E-14,2.446E-14,2.217E-14,1.202E-13,4.913E-14,2.549E-14,2.051E-14,9.308E-14,5.283E-14,2.463E-14,2.181E-14,1.159E-13,6.383E-14,2.486E-14,2.167E-14,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,-0.0575,0.259,0.04596,-0.1437,0.01,0.001557,0.84,0.653,0.513,0.942
 2CXO J020847.2+002014, 02 08 47.22,+00 20 14.13,FALSE,6.886E-05,1.412E-05,1.013E-05,2.718E-05,1.405E-13,7.597E-14,2.51E-14,4.482E-14,6.449E-05,1.392E-05,9.334E-06,2.497E-05,1.377E-13,7.508E-14,2.23E-14,4.027E-14,1.469E-13,9.231E-14,2.472E-14,4.612E-14,1.906E-13,7.958E-14,2.576E-14,4.257E-14,1.473E-13,8.566E-14,2.489E-14,4.533E-14,1.837E-13,1.038E-13,2.513E-14,4.501E-14,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,0.1786,0.368,0.05624,-0.461,0.145,0.01886,0.568,0.867,0.409,0.782
 2CXO J222221.1+195947, 22 22 21.12,+19 59 47.60,FALSE,2.946E-05,2.223E-05,2.073E-06,1.363E-06,1.808E-13,1.777E-13,4.889E-15,2.284E-15,2.995E-05,2.082E-05,2.092E-06,1.33E-06,1.781E-13,1.761E-13,4.915E-15,2.082E-15,6.368E-14,1.441E-13,5.008E-15,         ,8.178E-14,1.244E-13,5.216E-15,         ,6.373E-14,1.338E-13,5.042E-15,         ,7.957E-14,1.617E-13,5.089E-15,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,0.8332,0.315,0.04471,0.1836,0.131,0.06097,0.744,0.6,0.639,         
 2CXO J110502.0+594103, 11 05 02.03,+59 41 03.48,FALSE,0.0002516,6.652E-05,4.764E-05,7.935E-05,7.789E-13,4.978E-13,1.178E-13,1.739E-13,0.0002643,7.032E-05,4.798E-05,8.681E-05,8.098E-13,5.102E-13,1.206E-13,1.781E-13,6.491E-13,4.426E-13,1.222E-13,1.619E-13,6.788E-13,3.885E-13,1.27E-13,1.202E-13,6.201E-13,4.152E-13,1.229E-13,1.512E-13,7.31E-13,4.925E-13,1.244E-13,1.443E-13,6.623E-13,1.542,7.154E-06,0.0001116,1.339,4.75E-13,0.6816,6.31E-07,0.0002245,3.606,6.41E-13,9.933,1.665E-06,0.0001508,1.414,0.1674,0.059,0.00576,-0.2536,0.612,0.06231,0.382,0.869,0.855,0.724
 2CXO J221550.4-172946, 22 15 50.49,-17 29 46.78,FALSE,1.425E-05,3.283E-06,2.5E-06,4.905E-06,3.748E-14,2.246E-14,6.37E-15,9.032E-15,1.425E-05,3.283E-06,2.5E-06,4.905E-06,3.748E-14,2.246E-14,6.37E-15,9.032E-15,3.394E-14,2.13E-14,6.195E-15,9.369E-15,3.699E-14,1.865E-14,6.507E-15,7.293E-15,3.27E-14,1.993E-14,6.244E-15,8.85E-15,3.911E-14,2.381E-14,6.312E-15,8.536E-15,3.555E-14,1.608,2.967E-06,6.382E-06,0.788,2.201E-14,0.5844,3.735E-08,2.008E-05,2.738,3.353E-14,7.564,2.535E-07,8.348E-06,0.867,0.1374,0.669,0.0793,-0.3273,0.129,0.0123,0.907,0.186,0.965,0.917
 2CXO J221603.1-174316, 22 16 03.13,-17 43 16.92,FALSE,1.268E-05,3.001E-06,1.95E-06,4.705E-06,3.788E-14,2.473E-14,4.865E-15,8.452E-15,1.268E-05,3.001E-06,1.95E-06,4.705E-06,3.788E-14,2.473E-14,4.865E-15,8.452E-15,2.881E-14,1.985E-14,4.808E-15,8.397E-15,3.604E-14,1.702E-14,5.003E-15,7.506E-15,2.863E-14,1.837E-14,4.84E-15,8.193E-15,3.551E-14,2.24E-14,4.884E-15,8.092E-15,2.978E-14,1.738,4.097E-06,5.821E-06,0.714,1.314E-14,0.361,6.225E-07,9.097E-05,3.39,2.709E-14,5.533,3.12E-06,7.154E-06,1.041,0.2161,0.258,0.02466,-0.4172,0.616,0.05217,0.789,0.971,0.626,0.952
 2CXO J043728.1-471129, 04 37 28.16,-47 11 29.41,FALSE,0.002085,0.0004817,0.0003483,0.000745,5.498E-12,3.339E-12,8.63E-13,1.328E-12,0.001963,0.0004206,0.0003344,0.0007309,4.969E-12,2.861E-12,8.174E-13,1.304E-12,4.66E-12,3.174E-12,8.526E-13,1.308E-12,5.866E-12,2.736E-12,8.866E-13,1.177E-12,4.643E-12,2.945E-12,8.581E-13,1.278E-12,5.744E-12,3.569E-12,8.662E-13,1.263E-12,4.909E-12,1.725,1.128E-07,0.000955,1.843,3.281E-12,0.5362,1.259E-07,0.003936,13.086,4.66E-12,5.467,2.189E-06,0.001208,2.644,0.1611,1,0.1559,-0.3623,1,0.05709,1,1,1,1
 2CXO J010645.9+005612, 01 06 45.95,+00 56 12.58,FALSE,1.399E-05,2.413E-06,3.437E-06,4.718E-06,3.022E-14,1.527E-14,8.453E-15,7.087E-15,1.363E-05,2.35E-06,3.268E-06,4.504E-06,2.904E-14,1.43E-14,7.961E-15,6.812E-15,3.581E-14,1.609E-14,8.686E-15,9.12E-15,3.749E-14,1.405E-14,8.999E-15,6.795E-15,3.419E-14,1.506E-14,8.733E-15,8.523E-15,4.06E-14,1.794E-14,8.849E-15,8.121E-15,2.852E-14,2.548,24.83,1.488E-05,0.484,2.084E-14,0.4522,7.088E-06,5.556E-05,1.337,2.72E-14,2.28,9.812,1.348E-05,0.588,-0.1724,0.458,0.269,-0.1624,0.426,0.2428,0.445,0.043,0.676,0.646
 2CXO J010702.1+005541, 01 07 02.19,+00 55 41.65,FALSE,1.275E-05,2.721E-06,2.181E-06,5.33E-06,2.819E-14,1.054E-14,6.309E-15,1.201E-14,1.239E-05,2.352E-06,2.169E-06,5.174E-06,2.671E-14,9.911E-15,6.112E-15,1.125E-14,3.474E-14,1.972E-14,5.888E-15,1.119E-14,3.685E-14,1.718E-14,6.171E-15,8.495E-15,3.325E-14,1.841E-14,5.932E-15,1.051E-14,3.969E-14,2.211E-14,5.996E-15,1.008E-14,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,0.1237,         ,         ,-0.426,         ,         ,0.624,0.844,0.289,0.393
 2CXO J010838.7+013500, 01 08 38.78,+01 35 00.22,FALSE,0.000456,0.0001314,9.453E-05,0.0001413,1.367E-12,8.95E-13,2.32E-13,2.557E-13,0.0004412,         ,9.426E-05,0.0001368,1.293E-12,8.329E-13,2.318E-13,2.478E-13,1.147E-12,8.545E-13,2.296E-13,2.61E-13,1.329E-12,7.393E-13,2.375E-13,2.21E-13,1.122E-12,7.947E-13,2.309E-13,2.514E-13,1.365E-12,9.581E-13,2.33E-13,2.457E-13,1.236E-12,1.595,4.977,0.000229,0.872,8.963E-13,0.6295,1.452E-07,0.0005631,4.183,1.223E-12,10.35,0.8258,0.0002857,0.868,0.1624,0.979,0.1143,-0.1974,0.757,0.0224,0.588,0.694,0.674,0.969
 2CXO J114356.8+195649, 11 43 56.89,+19 56 49.43,FALSE,0.0001176,2.059E-05,2.125E-05,4.233E-05,2.442E-13,1.329E-13,4.887E-14,6.484E-14,0.0001176,2.059E-05,2.125E-05,4.233E-05,2.442E-13,1.329E-13,4.887E-14,6.484E-14,2.255E-13,1.231E-13,4.747E-14,6.496E-14,2.958E-13,1.064E-13,4.95E-14,6.053E-14,2.268E-13,1.144E-13,4.78E-14,6.401E-14,2.83E-13,1.383E-13,4.825E-14,6.367E-14,2.216E-13,1.864,2.818,5.006E-05,1.045,1.324E-13,0.4105,2.214E-07,0.0004839,4.01,2.108E-13,4.173,8.385E-07,6.027E-05,1.158,-0.0162,         ,         ,-0.331,         ,         ,0.643,0.843,0.491,0.045
 2CXO J114405.3+195602, 11 44 05.38,+19 56 02.03,FALSE,1.327E-05,3.217E-06,2.786E-06,3.707E-06,3.384E-14,2.152E-14,6.885E-15,6.134E-15,1.396E-05,3.187E-06,2.746E-06,4.1E-06,3.348E-14,2.1E-14,6.658E-15,6.548E-15,2.794E-14,2.085E-14,6.737E-15,6.236E-15,3.636E-14,1.798E-14,7.026E-15,5.769E-15,2.805E-14,1.935E-14,6.784E-15,6.134E-15,3.496E-14,2.343E-14,6.845E-15,6.095E-15,3.075E-14,1.7,10.46,6.75E-06,1.063,2.128E-14,0.5894,1.432E-06,1.88E-05,2.738,2.992E-14,7.486,5.414,7.882E-06,1.005,0.075,0.577,0.1193,-0.1437,0.803,0.1391,0.556,0.413,0.955,0.325
 2CXO J114405.6+195735, 11 44 05.69,+19 57 35.46,FALSE,3.184E-05,3.891E-06,5.068E-06,1.38E-05,6.2E-14,2.802E-14,1.201E-14,2.299E-14,3.184E-05,3.891E-06,5.068E-06,1.38E-05,6.2E-14,2.802E-14,1.201E-14,2.299E-14,6.658E-14,2.497E-14,1.218E-14,2.314E-14,8.654E-14,2.154E-14,1.27E-14,2.138E-14,6.68E-14,2.317E-14,1.226E-14,2.275E-14,8.324E-14,2.806E-14,1.238E-14,2.259E-14,5.139E-14,2.31,2.909,1.571E-05,1.055,3.231E-14,0.2891,7.541E-07,0.000533,3.082,4.505E-14,1.726,2.953E-07,2.232E-05,1.506,-0.1274,         ,         ,-0.4635,         ,         ,0.455,0.218,0.877,0.071
 2CXO J120507.6-074527, 12 05 07.67,-07 45 27.04,FALSE,1.001E-05,4.211E-06,2.142E-06,1.179E-06,3.738E-14,3.084E-14,5.86E-15,1.737E-15,1.001E-05,4.211E-06,2.142E-06,1.179E-06,3.738E-14,3.084E-14,5.86E-15,1.737E-15,2.342E-14,2.772E-14,5.311E-15,2.167E-15,2.834E-14,2.397E-14,5.544E-15,1.895E-15,2.311E-14,2.576E-14,5.349E-15,2.104E-15,2.844E-14,3.115E-14,5.399E-15,2.071E-15,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,0.3285,0.977,0.6014,0.2836,0.837,0.3217,0.519,0.744,0.96,0.109
 2CXO J120523.1-074232, 12 05 23.13,-07 42 32.65,FALSE,1.865E-06,3.126E-07,5.355E-07,6.042E-07,3.784E-15,1.669E-15,1.24E-15,1.174E-15,3.25E-06,5.537E-07,6.899E-07,1.149E-06,6.486E-15,2.892E-15,1.634E-15,2.131E-15,4.277E-15,         ,1.295E-15,1.06E-15,5.261E-15,         ,1.346E-15,9.417E-16,4.238E-15,         ,1.304E-15,1.032E-15,5.231E-15,         ,1.316E-15,1.018E-15,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,-0.2311,0.039,0.01219,-0.08,0.602,0.1647,0.24,0.905,0.918,0.369
 2CXO J120534.5-074121, 12 05 34.59,-07 41 21.78,FALSE,9.327E-06,1.298E-06,1.827E-06,3.747E-06,1.86E-14,6.464E-15,4.368E-15,7.322E-15,9.327E-06,1.298E-06,1.827E-06,3.747E-06,1.86E-14,6.464E-15,4.368E-15,7.322E-15,2.187E-14,8.566E-15,4.624E-15,6.937E-15,2.518E-14,7.511E-15,4.855E-15,5.793E-15,2.137E-14,8.017E-15,4.661E-15,6.666E-15,2.588E-14,9.567E-15,4.708E-15,6.511E-15,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,-0.1611,0.559,0.1658,-0.3523,0.584,0.1435,0.168,0.903,0.591,0.591
 2CXO J080731.7+211753, 08 07 31.75,+21 17 53.93,FALSE,1.096E-05,1.048E-06,2.952E-06,4.127E-06,1.424E-14,3.635E-15,4.278E-15,7.04E-15,1.894E-05,2.468E-06,3.918E-06,7.671E-06,3.006E-14,9.818E-15,6.605E-15,1.478E-14,1.531E-14,         ,4.337E-15,4.668E-15,1.682E-14,         ,4.577E-15,3.665E-15,1.478E-14,         ,4.374E-15,4.419E-15,1.773E-14,         ,4.424E-15,4.268E-15,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,-0.456,0.371,0.08872,-0.1849,0.631,0.1464,0.448,0.483,0.734,0.639
 2CXO J131129.6-011602, 13 11 29.67,-01 16 02.67,FALSE,1.006E-05,2.319E-06,2.016E-06,3.151E-06,2.562E-14,1.554E-14,4.484E-15,5.765E-15,1.225E-05,2.351E-06,2.468E-06,4.459E-06,2.872E-14,1.477E-14,5.481E-15,8.292E-15,2.284E-14,1.384E-14,4.561E-15,5.901E-15,2.438E-14,1.219E-14,4.827E-15,4.486E-15,2.192E-14,1.298E-14,4.603E-15,5.544E-15,2.599E-14,1.545E-14,4.649E-15,5.332E-15,2.166E-14,1.705,1.004,4.257E-06,1.34,1.345E-14,0.5701,1.584E-06,1.407E-05,3.937,2.017E-14,6.184,2.201E-06,5.227E-06,1.435,0.0725,0.932,0.1468,-0.2249,0.073,0.07586,0.937,0.71,0.982,0.967
 2CXO J131135.6-012012, 13 11 35.61,-01 20 12.31,FALSE,2.698E-06,1.371E-06,2.997E-07,2.673E-07,1.159E-14,1.023E-14,6.965E-16,8.008E-16,2.692E-06,1.293E-06,3.725E-07,3.034E-07,1.16E-14,9.193E-15,9.251E-16,6.944E-16,6.75E-15,9.218E-15,7.524E-16,         ,7.179E-15,8.124E-15,7.908E-16,         ,6.473E-15,8.661E-15,7.583E-16,         ,7.66E-15,1.025E-14,7.67E-16,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,0.6421,0.588,0.5321,-0.0025,0,0.01064,0.71,0.88,0.956,         
 2CXO J130729.5+462719, 13 07 29.54,+46 27 19.15,FALSE,1.573E-05,3.534E-06,3.533E-06,4.405E-06,4.334E-14,2.46E-14,9.07E-15,1.037E-14,1.573E-05,3.534E-06,3.533E-06,4.405E-06,4.334E-14,2.46E-14,9.07E-15,1.037E-14,4.102E-14,2.477E-14,8.913E-15,9.216E-15,4.302E-14,2.168E-14,9.391E-15,6.875E-15,3.919E-14,2.319E-14,8.988E-15,8.619E-15,4.638E-14,2.772E-14,9.082E-15,8.251E-15,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,0.0062,0.525,0.1511,-0.1212,0.449,0.1003,0.763,0.531,0.898,0.988
 2CXO J024207.2+000039, 02 42 07.28,+00 00 39.24,FALSE,3.976E-05,7.41E-06,6.349E-06,1.525E-05,1.003E-13,4.86E-14,1.627E-14,3.631E-14,3.976E-05,7.41E-06,6.349E-06,1.525E-05,1.003E-13,4.86E-14,1.627E-14,3.631E-14,9.455E-14,5.198E-14,1.637E-14,2.986E-14,1.063E-13,4.533E-14,1.725E-14,2.38E-14,9.166E-14,4.86E-14,1.65E-14,2.837E-14,1.107E-13,5.814E-14,1.671E-14,2.745E-14,8.685E-14,1.926,4.669E-06,1.996E-05,1.039,5.077E-14,0.4492,3.061E-06,0.0001339,3.627,8.003E-14,3.52,3.396E-06,2.53E-05,1.218,0.0775,         ,         ,-0.4135,         ,         ,0.916,0.526,0.815,0.239
 2CXO J024230.6-000029, 02 42 30.65,-00 00 29.71,FALSE,1.678E-06,1.003E-06,3.23E-07,6.254E-08,7.123E-15,6.527E-15,8.193E-16,1.111E-16,1.622E-06,9.455E-07,2.998E-07,6.12E-08,7.001E-15,6.283E-15,7.649E-16,1.125E-16,3.105E-15,6.488E-15,7.761E-16,         ,4.404E-15,5.594E-15,8.133E-16,         ,3.178E-15,6.02E-15,7.821E-16,         ,4.038E-15,7.295E-15,7.896E-16,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,0.5309,         ,         ,0.6483,         ,         ,0.428,0.369,0.566,         
 2CXO J024240.7-000046, 02 42 40.74,-00 00 46.52,FALSE,0.000217,2.943E-05,3.721E-05,         ,3.386E-13,1.442E-13,9.129E-14,         ,0.0003143,2.709E-05,3.991E-05,0.0001333,4.052E-13,1.346E-13,9.607E-14,2.022E-13,3.992E-13,1.902E-13,8.917E-14,         ,5.675E-13,1.642E-13,9.337E-14,         ,4.089E-13,1.766E-13,8.984E-14,         ,5.194E-13,2.136E-13,9.073E-14,         ,3.219E-13,2.607,23.4,0.0001639,1.792,2.804E-13,0.4815,1.726E-07,0.0005251,2.395,3.184E-13,2.131,10.36,0.0001578,1.547,-0.1174,         ,         ,         ,         ,         ,0.294,0.609,0.489,0.262
 2CXO J024240.7-000047, 02 42 40.70,-00 00 47.71,FALSE,7.064E-05,7.001E-05,7.896E-06,         ,5.608E-13,5.781E-13,2.115E-14,         ,0.0006112,0.0001197,8.107E-05,0.0002086,2.482E-12,9.759E-13,2.062E-13,3.206E-13,1.3E-13,4.522E-13,1.892E-14,         ,1.847E-13,3.905E-13,1.981E-14,         ,1.331E-13,4.2E-13,1.906E-14,         ,1.691E-13,5.078E-13,1.925E-14,         ,4.204E-13,1.265,244.4,9.454E-05,5.032,4.039E-13,1.422,124.3,1.565E-05,5.282,4.321E-13,100,241.3,0.0002243,5.037,0.7983,         ,         ,         ,         ,         ,0.351,0.522,0.849,0.236
