photflux_aper_u,photflux_aper_lolim_s,photflux_aper_hilim_h,photflux_aper_lolim_h,photflux_aper_m,photflux_aper_hilim_b,photflux_aper_hilim_s,photflux_aper_h,photflux_aper_lolim_u,photflux_aper_b,photflux_aper_s,photflux_aper_hilim_m,photflux_aper_lolim_b,photflux_aper_lolim_m,photflux_aper_hilim_u,photflux_aper_lolim,photflux_aper_hilim,flux_aper_lolim,flux_aper_hilim,flux_aper_lolim_u,flux_aper_hilim_b,flux_aper_lolim_s,flux_aper_h,flux_aper_lolim_h,flux_aper_lolim_m,flux_aper_hilim_s,photflux_aper,flux_aper_hilim_u,flux_aper_m,flux_aper_hilim_h,flux_aper_lolim_b,flux_aper_u,flux_aper,flux_aper_s,flux_aper_b,flux_aper_hilim_m,var_index,var_inter_index,var_mean,var_prob,kp_prob,var_max,var_min,var_inter_sigma,var_inter_prob,var_sigma,ks_prob,hard_hm_hilim,hard_hm,hard_hs_hilim,hard_hs_lolim,hard_hm_lolim,hard_ms,hard_hs,hard_ms_lolim,hard_ms_hilim,class
-4.0,-5.0,-5.447210149807218,-5.605023280445436,-5.0,-5.301290650557413,-7.223080997157954,-5.518987579043427,-5.0,-5.368150537840181,-5.0,-7.002875844340795,-5.453210648368742,-5.0,-5.399027104313252,-5.920456992597094,-5.5945795274675385,-14.125083988970596,-13.934465696251804,-14.0,-13.552376902239713,-14.0,-13.643209539648286,-13.741362717275925,-16.757955760630452,-16.072526979004724,-5.834993220431633,-14.583359492661721,-15.736600668665998,-13.567511744229494,-13.713768145971446,-13.0,-14.030552402080062,-14.0,-13.625618301949114,-15.456801414362351,0.0,7.0,0.002239,0.3765,0.6094999999999999,0.0023715,0.0021105,0.000481169,0.8301999999999999,0.00012545,0.9,1.0,0.9994,1.0,0.9613,0.9363,0.9994,0.9994,-0.0893,1.0,XRB
-4.0,-5.0,-6.8873949984654255,-5.0,-6.712870379280889,-6.262568799485417,-6.831797253157369,-5.0,-5.0,-6.534319788401723,-5.0,-6.465212641370507,-7.41884710803371,-7.349789645339642,-5.676954264518298,-7.780887219693833,-6.184448814841702,-16.26480045157769,-15.184887341810189,-14.0,-15.325047051951435,-14.0,-13.0,-13.0,-15.963770455913705,-14.0,-7.0124231052730135,-13.0,-15.326886895761767,-13.0,-13.0,-13.0,-15.627916891425748,-14.0,-13.0,-15.079094395835973,0.0,1.75,0.0,0.0,0.0,0.0,0.0,1.3529749999999998e-07,0.39325,0.0,0.0,-0.2392,-0.9994,0.3117,-1.0,-1.0,0.9994,-0.9994,0.1593,1.0,XRB
-4.053007659251628,-4.727462222624761,-5.271402756616569,-5.357337668557965,-5.314706218613216,-4.368556230986828,-4.6888821573374955,-5.312292720375181,-4.073091898294564,-4.384049948343598,-4.707743928643524,-5.280502983389418,-4.400226060853613,-5.351737594251955,-4.033858267260968,-4.517495151752836,-4.477908039987568,-13.335734199852324,-13.290628263181365,-13.109578981199085,-13.078209514341813,-13.494036481981876,-13.439256698945286,-13.484391050765518,-13.97428461609866,-13.455559862682307,-4.497226129176237,-13.070325682051413,-13.93704216591549,-13.398374520446055,-13.109858539935427,-13.089482314482732,-13.312595905250536,-13.474436941729937,-13.093772736947642,-13.903089986991944,9.4,8.0,0.0075022,1.0,1.0,0.0286274,0.0008539800000000001,2.04492e-05,1.0,0.006243,1.0,0.0656,0.0037,-0.569,-0.6365,-0.0606,-0.6034,-0.6021,-0.6327,-0.5753,CV
-4.100617294466735,-4.286257521590917,-4.315154638355588,-4.443094730944551,-4.70377371273884,-3.739451627363021,-4.173536450907199,-4.3743789185750925,-4.369470428573177,-3.775466937393914,-4.226286674722979,-4.632085261206248,-3.8144578451456246,-4.789681480173768,-3.935916564036404,-4.221819797615952,-4.058597900103726,-12.672845487590568,-12.554753964919385,-13.425505731714672,-12.204815410317574,-12.86043573382415,-12.426548177964516,-12.495121540589786,-13.380280734388275,-12.747632485540102,-4.132626806117742,-12.991825815993574,-13.294478386577332,-12.36723911152056,-12.279757981712944,-13.156704917263491,-12.609817615764813,-12.800519085137644,-12.24063437834407,-13.22293584525757,4.2,8.0,0.0174396,0.7674000000000001,0.7555999999999999,0.0661652,0.007653599999999998,4.6706e-05,1.0,0.01106874,0.8564,0.4603,0.3648,-0.0768,-0.2617,0.2642,-0.5034,-0.1711,-0.5815,-0.4204,CV
-4.0,-5.0,-5.5846927077744315,-6.221486988261075,-6.3733517315259895,-5.373249146316607,-6.021591207376961,-5.795608668080701,-5.0,-5.545460015035181,-5.0,-6.085233863074148,-5.858236769724213,-7.603800652904264,-5.709742730605482,-6.395471558543704,-5.6752937484020585,-14.201349354554733,-13.644031542346386,-14.0,-13.37716452047848,-14.0,-13.537452271197335,-13.941953769604716,-14.0,-14.969400278034051,-6.0112359832634565,-13.0,-14.0,-13.33161408331,-13.862329462763245,-13.0,-13.844360366240226,-14.0,-13.54928912185308,-14.937418015771835,0.0,7.6,0.0008579000000000001,0.441,0.31,0.001157,0.0008183,3.1642e-06,0.9994,6.973e-05,0.3,0.9063,0.6571,1.0,0.2879,0.2829,-0.2623,0.9994,-0.6615,0.5066,CV
-3.8961962790440428,-4.129947418306455,-4.081393084855018,-4.1857524042680785,-4.243592127451042,-3.5079383954874013,-4.015382686763251,-4.128835867197051,-4.519561852822183,-3.537003387971944,-4.068898254367361,-4.196542884351587,-3.567993312730401,-4.29627884007298,-3.6503340159033706,-4.00831328474531,-3.8084204489201032,-12.557147242821975,-12.418847108033711,-13.431915668684606,-12.101110344073415,-12.959397659885926,-12.29782804914229,-12.354675998437704,-12.968995718636465,-12.84496777120903,-3.8967917046638623,-12.562566556202027,-12.916139199133427,-12.2503409679051,-12.161087972594002,-12.808548985535106,-12.482012796974926,-12.898252926053633,-12.130064589353141,-12.869344650977972,0.0,5.8,0.03293,0.226,0.68975,0.034595,0.031647499999999995,2.16814e-05,0.9572,0.00106435,0.8270000000000001,0.2105,0.1324,0.0119,-0.158,0.0518,-0.2049,-0.0737,-0.2842,-0.1218,CV
-6.567511744229495,-6.41884710803371,-6.903089986991943,-8.54637592640855,-6.872247484167027,-5.90204892900585,-6.175809059347419,-7.184687956475642,-7.608888386297197,-5.996108833763089,-6.276955008356555,-6.696156225111347,-6.116736140415026,-7.197979248228023,-6.297224922098956,-6.6068313813439605,-6.259510988666034,-15.494144865931004,-15.155386157940281,-14.0,-14.82333006733185,-15.207608310501744,-13.0,-13.0,-15.849243560139689,-14.964570261815453,-6.396258206672339,-15.871923987331286,-15.52345819097257,-15.48758245139916,-15.075152367024465,-13.0,-15.329531488893876,-15.065703593180597,-14.927382523454765,-15.34736693191689,3.5,2.5,0.0003072,0.7395,0.9035,0.0006622,0.00019435,1.677825e-07,0.4592500000000001,0.000108135,0.96,0.1455,-0.2673,-0.5665,-0.9275,-0.6552,-0.5984,-0.767,-0.7639,-0.4016,CV
-4.0,-5.434506370131137,-4.839231438138872,-5.041340572947067,-5.054826953826099,-4.391367010509963,-5.176982476553951,-4.9255492810454085,-5.0,-4.449038247701824,-5.2869296741443605,-4.971022294791221,-4.515557792357592,-5.1655157146651955,-5.857297754262384,-4.999045601593542,-4.830784197326317,-13.490163306252713,-13.323948706659102,-14.0,-12.950007143079855,-14.243668232678942,-13.14966014541652,-13.265280158344321,-13.757458571701616,-13.985899678480383,-4.910737979059664,-15.108462542327436,-13.646660904688694,-13.063034102892132,-13.074378545209171,-13.0,-13.39864413623016,-14.096042291476829,-13.007667440952535,-13.563042669330551,0.25,6.4,0.00619225,0.35825,0.4335,0.008503750000000001,0.00573075,3.053866e-05,0.8478,0.0005470625,0.44925,0.2979,0.1537,0.5489999999999999,0.2455,-0.0006,0.2636,0.4035,0.0993,0.4254,XRB
-3.9013562741829433,-4.611188586526477,-5.063687366337806,-5.167938385409274,-5.160899217292847,-4.2287065573709395,-4.550830267834798,-5.112720365469976,-3.9597933724252887,-4.251037138743839,-4.580044251510242,-5.117247844386919,-4.274660184090263,-5.212397853817662,-3.8501653032842147,-4.3974300122200765,-4.310407032937944,-13.055102971755614,-12.972275388988914,-12.764976840504776,-12.817585347565446,-13.206349282292829,-13.2057211342786,-13.260981754116518,-13.83238732727247,-13.146058554119511,-4.351604856504525,-12.655018586072742,-13.780939667551136,-13.156704917263491,-12.86359655186601,-12.706637445288555,-13.011762200881153,-13.1751585282463,-12.840132152907431,-13.737311655698305,8.4,8.0,0.006318,0.9996,0.9992,0.015743399999999998,0.00080308,2.04492e-05,1.0,0.004335799999999999,0.9966000000000002,0.1368,0.06,-0.4978,-0.5928,-0.0206,-0.5859,-0.5459,-0.6265,-0.544,CV
-4.0,-6.010416710688995,-6.543330370576242,-5.0,-6.37509939779551,-5.468393368067279,-5.721703791908727,-5.0,-5.0,-5.575118363368933,-5.8425432318657755,-6.182236367719632,-5.726998727936263,-6.730487055782085,-6.007711646202908,-6.21648231419255,-5.840138163945322,-15.046269294405267,-14.633995661512856,-14.0,-14.32376378323669,-14.804100347590769,-15.045082446265042,-14.0,-15.40483458520977,-14.515415470717153,-6.043966106351032,-15.205651396103914,-15.0494404383882,-14.744004273277598,-14.596707854841744,-13.0,-14.808280778343066,-14.636200054520893,-14.435333935747911,-14.856672870007953,1.0,7.8,0.0005602000000000001,0.59,0.7293333333333333,0.0010706333333333337,0.0004981333333333334,4.57944e-05,1.0,9.129e-05,0.6993333333333333,-0.2067,-0.9994,-0.664,-1.0,-1.0,-0.5522,-0.9994,-0.7427,-0.3179,XRB
-5.398809467384666,-6.240558802866302,-5.891773343625071,-7.423083044034794,-5.9657727392294495,-5.233959139618611,-5.60624935965192,-6.167874457465991,-6.097779471720686,-5.3879582553547305,-5.810509686300633,-5.761452112318673,-5.645123577483767,-6.401318901092838,-5.143512787131369,-6.089188899288639,-5.431516662728344,-14.924562538414389,-14.28212986726225,-15.6763354643919,-14.007579043947976,-14.978810700930062,-14.59482445378201,-13.0,-15.074791078587994,-14.361510743045367,-5.6423166594584915,-14.530325227448204,-14.624885315307775,-14.293879890297296,-14.414990720097537,-14.801342913045573,-14.494036481981876,-14.568636235841012,-14.1651979459513,-14.408601448718754,0.0,3.8,0.0010755,0.419,0.196,0.0014306,0.00102215,1.10686e-06,0.6306,8.8275e-05,0.2155,0.2742,-0.1749,0.0156,-0.7664,-0.604,-0.2399,-0.42100000000000004,-0.5715,0.1505,CV
-4.712646227285253,-3.8982529260536336,-4.178879676223176,-4.260190400978641,-3.867420152340263,-3.331334584545508,-3.846185135655471,-4.217670731003163,-5.080660363212587,-3.34736693191689,-3.871600731282194,-3.8474059220725296,-3.3640138881991675,-3.890084136976207,-4.516412703031107,-3.823367657695403,-3.770784180141573,-12.444107860055412,-12.361191379499836,-13.019996628416251,-12.030770520137358,-12.706195640080665,-12.434152181326482,-12.478208350360875,-12.511026475273493,-12.654234306885511,-3.796173265101616,-12.550213153014223,-12.488383979430864,-12.396422631848536,-12.062833296284966,-12.718966632752274,-12.399789693590671,-12.679438319804767,-12.046481918555006,-12.46826569072345,0.4,8.0,0.05566618,0.3238,0.7040000000000001,0.05686764,0.05448522,0.000294904,1.0,0.0011756319999999998,0.8186,-0.3379,-0.3823,-0.3329,-0.4254,-0.4266,0.0025,-0.3798,-0.0344,0.0406,XRB
-4.6362000545208915,-5.082704599054312,-4.936666641048251,-5.051391450123563,-5.193413065672197,-4.424927674286188,-4.972242795309446,-4.988429556402721,-4.723538195826756,-4.454940415305997,-5.023971159908874,-5.140681534902884,-4.489186989487504,-5.253443638589631,-4.56336036830734,-4.8294508063999855,-4.724076226892351,-13.441411416891803,-13.348586290177632,-13.891773343625074,-12.99869906697958,-13.898940645091884,-13.190440285364733,-13.2498774732166,-13.885055584287414,-13.79236563261104,-4.7729930539799446,-13.738023808602188,-13.82217502813532,-13.141102042767994,-13.064391981482132,-13.805763251276169,-13.391217316470351,-13.840733668906505,-13.029234840219234,-13.767003889607846,0.4,4.0,0.005211599999999999,0.3088,0.4842,0.0073177999999999984,0.0048678,0.0,0.0,0.00038798,0.4206,0.3192,0.2349,0.12300000000000001,-0.0518,0.14800000000000002,-0.2011,0.0362,-0.2829,-0.1156,CV
-4.0,-5.0,-5.342466112442014,-6.221631656644126,-6.274905478918531,-5.149598852002842,-5.980053318321158,-5.589560213789654,-5.0,-5.3663295939485565,-5.0,-5.97387548325455,-5.856360764725458,-5.0,-5.0,-6.302705256369456,-5.464073258604431,-14.302661661259814,-13.605526429882588,-14.0,-13.31533413597414,-14.0,-13.543026986364186,-14.033154576345087,-14.0,-14.879755204453636,-5.732476283614536,-14.0,-14.0,-13.326334123754297,-13.972242795309446,-13.0,-13.83743559347698,-14.0,-13.529883646848994,-14.63152716155964,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.000481169,0.8301999999999999,0.0,0.0,0.9638,0.757,1.0,0.4478,0.4154,-0.0487,0.9994,-0.4978,0.7114,XRB
-4.0,-5.0,-5.5350635708782665,-6.469544156415324,-6.1373916360350576,-5.3214816209598865,-5.763462738511306,-5.788345599446818,-5.0,-5.569280112136718,-5.0,-5.848017604542526,-6.285335007137463,-5.0,-3.9427143555817854,-6.765685231987324,-4.6023032643606365,-14.537242734620001,-13.471607853506756,-14.0,-13.393941250589686,-14.0,-13.582694416755473,-14.202455485638273,-14.0,-14.629301907424425,-5.995437896007817,-13.118102026426987,-14.700928739972591,-13.337147766735205,-14.084178212379602,-13.0,-13.975998976423574,-14.0,-13.60712725459792,-14.411392195257315,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.00025103,0.9945,0.0,0.0,0.8314,0.4884,1.0,0.0081,-0.0131,-0.3548,0.9944,-0.7377,0.4766,CV
-4.0,-5.0,-6.4048345852097714,-7.062482107982652,-5.0,-6.558933593360738,-5.0,-6.612432220582813,-5.0,-6.860120913598763,-5.0,-5.0,-5.0,-5.0,-5.0,-7.3635121036466336,-6.4750848524601325,-15.688882157337494,-14.787546038959725,-14.0,-14.825358807339553,-14.0,-14.986741334716484,-15.531062194334538,-14.0,-14.0,-6.718852957975573,-13.0,-14.0,-14.752763450493234,-15.939302159646386,-13.0,-15.037204630142767,-14.0,-15.094312032288148,-14.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,XRB
-4.0,-6.7775436633207535,-6.90204892900585,-5.0,-6.319120825573188,-5.780939667551138,-6.237546517636452,-5.0,-5.0,-5.912218582190458,-6.422048872270246,-6.1652614810961595,-6.114695332411031,-6.5787252087896535,-6.1773743212258605,-6.620295730975553,-6.129806854765935,-15.513682891760814,-14.946437568736465,-14.0,-14.751536282448967,-15.595166283380063,-13.0,-13.0,-15.240407691354024,-15.055221318876493,-6.3804892791615035,-15.42864060724616,-14.980883709552927,-14.942714355581785,-15.152921137934284,-13.0,-15.242786230906887,-15.239728339457937,-14.9072793553159,-14.826813731587727,0.3333333333333333,6.0,0.00027350000000000003,0.4866666666666668,0.5093333333333333,0.00041,0.00026296666666666664,1.26665e-06,0.88775,2.216733333333333e-05,0.5706666666666668,-0.5828,-0.9994,-0.5128,-1.0,-1.0,0.0924,-0.9994,-0.2292,0.4104,XRB
-4.0,-7.331987028358167,-5.497982785172851,-5.682563503464902,-6.311046537362581,-5.261695206925896,-6.397505931192719,-5.5805399272139296,-5.0,-5.335358024443875,-6.650722472532045,-6.163422725159352,-5.424119684319353,-6.536405597812999,-5.746177561291928,-5.907956231276346,-5.637072902674097,-14.103098621573556,-13.919622474118292,-14.0,-13.636012170251508,-16.19695278950887,-13.727694155597913,-13.829738284605046,-15.1114274031424,-15.262489309326524,-5.798106043021972,-13.0,-14.886056647693165,-13.645123577483766,-13.798329820353418,-13.0,-14.001795169826375,-15.515700160653214,-13.709742730605482,-14.73849922680172,0.6666666666666666,4.5,0.0007486000000000001,0.5086666666666667,0.7416666666666667,0.0014008666666666667,0.0006172666666666667,1.05845e-06,0.7255,0.00015235000000000002,0.6970000000000001,0.8026,0.6933,0.9375,0.7152,0.5678,0.3136,0.8420000000000001,-0.0344,0.6415,CV
-3.3580304022979406,-4.642255674819625,-5.0,-5.0,-7.185086818724925,-4.551448260798422,-4.589729035747816,-5.0,-3.3829996588791014,-4.576918041702768,-4.615288257061717,-6.884056823060945,-4.604149623981219,-5.0,-3.3344190089820467,-3.937728336958248,-3.8886193487645793,-12.460178959768223,-12.411043130559115,-11.801342913045573,-13.061780582187257,-13.118615343229427,-13.0,-13.0,-14.0,-13.066360887475073,-3.912480071402301,-11.752763450493234,-15.804931003531411,-15.175874166083453,-13.114243118930734,-11.77624454634276,-12.43487817760052,-13.091675860723822,-13.087246696328675,-15.492009275180306,0.0,5.5,0.00939033333333333,0.06766666666666668,0.297,0.009405666666666666,0.009375,0.00025103,0.9945,1.5427e-05,0.22066666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CV
-4.0,-6.651111276928562,-5.404724288197901,-5.6142150411566645,-5.5457651042517355,-4.988006885340743,-6.130885673020625,-5.493630282904496,-5.0,-5.048808242065294,-6.311135431945207,-5.468265690723451,-5.119815447173567,-5.646468440922238,-6.162348442153608,-5.602049568385471,-5.41912290194561,-14.048179876165236,-13.872850478088452,-14.0,-13.499077760809698,-15.468904453129973,-13.6903698325741,-13.811071516239144,-14.251037138743836,-14.948847477552619,-5.50918502061614,-15.413525221428607,-14.150334944521267,-13.596022036330645,-13.631713115097867,-13.0,-13.952824856519422,-15.128894299014414,-13.560351570436527,-14.07283502570063,0.5,6.4,0.0015337749999999998,0.4345,0.17125,0.00284695,0.001358825,3.053866e-05,0.8478,0.0002621675,0.343,0.218,0.0712,0.8588,0.6065,-0.0831,0.7096,0.7458,0.5628,0.8339,XRB
-4.0,-6.310602337178718,-5.52157781225992,-6.386898483033089,-5.891434976267165,-5.025028005701932,-5.376027487983004,-5.767003889607847,-5.0,-5.1898347154568505,-5.629301907424424,-5.656000930942839,-5.458670422333306,-6.51130830168306,-4.093988374728586,-6.0282140621208855,-4.701566143651228,-14.723699075429227,-13.765224646109292,-14.0,-13.752763450493234,-15.231657941355467,-14.176590985107456,-14.857923538926716,-15.0168700752653,-14.297138829427073,-5.627051193972212,-13.34524606674707,-14.44696698379756,-13.923359556329654,-14.186352304653106,-13.0,-14.298639282438574,-14.550367349529926,-13.917573699139226,-14.2185318571582,1.0,8.0,0.001495,0.525,0.455,0.00253,0.001375,7.3510000000000004e-06,1.0,0.000197,0.251,0.5978,0.2049,0.2142,-0.634,-0.2505,-0.4272,-0.2511,-0.7539,0.0244,XRB
-4.0,-5.09881421986285,-4.8344589232776265,-5.642446280256919,-4.744004273277597,-4.0526643240512605,-4.588885581449095,-5.072578304949581,-5.0,-4.1643094285075755,-4.772884917410875,-4.588380294036769,-4.325690111058523,-5.002220569134396,-4.0,-4.773193950499271,-4.4123170910863925,-13.271078353627141,-12.815725086002411,-14.0,-12.662940273679476,-13.833569886156713,-12.95078197732982,-13.520856752021386,-14.0,-13.32367226611868,-4.5533812938706815,-13.0,-14.0,-12.712646227285251,-12.935916564036406,-13.0,-12.984263125522551,-13.507658746745026,-12.774690718274135,-14.0,0.6666666666666666,7.6,0.010701,0.44966666666666666,0.552,0.013166999999999998,0.008502000000000001,7.288200000000001e-06,0.9992,0.0016913,0.5496666666666666,-0.0306,-0.3623,0.0406,-0.6727,-0.6627,0.0325,-0.3435,-0.268,0.3492,CV
-4.100507803861868,-5.0,-6.113283725883522,-5.0,-5.0,-5.6345120151091015,-5.614393726401689,-5.0,-5.4806971507645725,-5.935542010773082,-5.903785414653594,-6.14466259553046,-5.0,-5.0,-3.8178707859470022,-6.17966715510059,-4.499387317916557,-16.106238237942062,-13.882304562717993,-14.0,-13.836242476018045,-15.407268233606038,-13.0,-13.0,-14.0,-13.81616096294358,-4.786492868075119,-13.568636235841012,-14.0,-14.162600975657975,-13.0,-13.881074247174224,-14.247674921693331,-14.106238237942055,-14.137391636035057,-14.735890843694193,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9981,-0.3017,-1.0,-0.3192,-0.9994,-0.9994,-1.0,-0.3454,CV
-4.0,-6.450138811528058,-5.705093089394808,-5.0,-5.723538195826756,-4.998266287190999,-5.160082224321318,-5.0,-5.0,-5.243820483156191,-5.428990327690696,-5.43842163169904,-5.863596551866009,-6.8696662315049934,-3.5873714794556246,-6.429760705397084,-4.249996389673842,-15.254450555941453,-13.424006685587203,-14.0,-13.846795099915715,-15.124186611160242,-13.0,-14.0,-16.037441264204038,-13.834162375309873,-5.64520031473671,-12.857297754262385,-14.782252926737206,-13.758204568704803,-14.712198270069775,-13.0,-14.452890163112253,-14.102978043939636,-14.092427421201448,-14.505984625242856,0.0,8.0,0.0,0.0,0.0,0.0,0.0,7.3510000000000004e-06,1.0,0.0,0.0,-0.0406,-0.9994,-0.3554,-1.0,-1.0,-0.4697,-0.9994,-0.8214,0.0269,XRB
-4.0,-8.413075291855181,-7.185219854254195,-5.0,-5.0,-6.864549300654486,-6.8566728700079524,-5.0,-5.0,-5.0,-7.134363112300371,-7.349401101827342,-5.0,-5.0,-5.87484417041947,-9.112045296191198,-6.4635147876717465,-17.443938840990466,-15.384323440166755,-14.0,-15.6085355881609,-16.744968836654447,-13.0,-13.0,-14.0,-15.489723155582645,-7.833333116636389,-15.125982296137812,-14.0,-15.225848141045288,-13.0,-13.0,-16.466227941615287,-15.767257937279265,-13.0,-15.821310760224408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6805e-07,0.126,0.0,0.0,1.0,0.9994,-0.1243,-1.0,-0.2155,-0.9994,-0.9994,-1.0,-0.2904,XRB
-4.0,-6.033576654056307,-5.274660184090263,-5.363211310965625,-6.237846807696406,-5.062131203436142,-5.82739706879014,-5.316682738078117,-5.0,-5.0973988693334675,-5.91829272990265,-6.1280186461566295,-5.138405855356135,-6.393618634889394,-6.216739767127051,-5.587250579028387,-5.473149176929582,-13.770394940158624,-13.684140864952465,-14.0,-13.296450701761767,-14.855425792390385,-13.35803040229794,-13.404173222926776,-14.978810700930062,-14.633577042774027,-5.534637971388936,-15.27531461176264,-14.841939206063394,-13.316412682427233,-13.3669357273085,-15.587707490676953,-13.725115546654875,-14.730487055782087,-13.330218384791465,-14.738023808602188,0.0,4.0,0.001534425,0.3365,0.374,0.0018907,0.001478775,2.51842e-06,0.5824,8.12175e-05,0.54175,0.8401,0.7845,0.6752,0.5141,0.7227,-0.3548,0.5946,-0.5128,-0.1868,CV
-3.9909742579130896,-4.255237762934422,-4.039671949469858,-4.132768285481107,-4.25924267669223,-3.524183586968682,-4.130944381298092,-4.08375666953466,-4.614393726401689,-3.5529971015338377,-4.188693159918664,-4.213532523259716,-3.5838589688316715,-4.313631896526964,-3.7569619513137056,-4.033586038221691,-3.8535618647142256,-12.367502216044988,-11.898239182774827,-12.204745817419115,-12.051147093800287,-12.921543181946706,-12.244125144327507,-12.292855811657555,-12.93181413825384,-12.7972393126068,-3.9323564167916967,-11.34736693191689,-12.877456475931243,-12.2003149090909,-12.11081038795293,-11.5815329790534,-12.065986613380838,-12.854803593885816,-12.079928875702475,-12.831797253157367,0.0,5.8,0.034975,0.13175,0.5807500000000001,0.0353225,0.034615,2.16814e-05,0.9572,0.000346675,0.54225,0.2767,0.2036,0.2067,0.0369,0.1305,-0.0849,0.1224,-0.1718,0.0044,CV
