obs_id,class,src_id,src_n,significance,photflux_aper_hilim_b,photflux_aper_m,photflux_aper_lolim_h,photflux_aper_b,photflux_aper_hilim_m,photflux_aper_s,photflux_aper_hilim_h,photflux_aper_lolim_s,photflux_aper_lolim_m,photflux_aper_lolim_b,photflux_aper_h,photflux_aper_hilim_s,flux_aper_hilim,flux_aper_lolim,flux_aper_b,flux_aper_m,flux_aper_lolim_b,flux_aper_lolim_s,flux_aper_hilim_h,photflux_aper_hilim,flux_aper_hilim_b,flux_aper_hilim_s,flux_aper_hilim_m,photflux_aper_lolim,photflux_aper,flux_aper_lolim_h,flux_aper_s,flux_aper_h,flux_aper_lolim_m,flux_aper,kp_prob,var_min,var_max,ks_prob,var_sigma,var_prob,var_index,var_mean,hard_hm_lolim,hard_hs_lolim,hard_ms,hard_ms_hilim,hard_ms_lolim,hard_hm,hard_hm_hilim,hard_hs_hilim,hard_hs
CV_OBS_50,CV,CV0005,[HPH2013] 108         ,14.3,-5.553307533628472,-6.064492734175287,0.0,-5.843450848668219,-5.795608668080701,0.0,-6.049732531986412,0.0,-6.9097419470686825,-7.144420277498282,0.0,-5.783042792638903,-13.796548258952475,-16.20453710560962,-14.739213331345027,-14.660349842386315,0.0,0.0,-14.138585081364006,-4.6766332034635845,-14.438302467346007,-14.648783654660658,-14.391580948682716,-7.409358757987719,-6.337998120610082,0.0,0.0,0.0,-15.505567101273598,-15.095933948085491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-0.2011,0.5815,-0.6177,-0.9994,-0.0131,0.0843,-0.9994
CV_OBS_655,CV,CV0092,CXOGLB J002411.8-72044,5.0,-5.690369832574103,0.0,0.0,-5.9677842967020185,-6.308211475597303,-6.1191864077192095,-6.114186625339513,-7.374481771028362,0.0,-7.246723429815582,0.0,-5.830325565941192,-14.565231557950847,-16.336746788773667,-14.938924676370206,0.0,-15.916855856856944,-16.199901819825225,-14.270997290727813,-5.9227593125676234,-14.67366413907125,-14.668370282370072,-14.89928491342692,-7.6069515335832225,-6.337950835022154,0.0,-14.944621668625,0.0,0.0,-15.242793826721213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1518,-1.0,-0.9994,-0.2829,-1.0,0.9994,1.0,-0.0668,-0.9994
PULSAR_OBS_186,PULSAR,PL0065,PSR J1635-4735,15.74,-4.815024809301738,-6.555486793665957,-5.110418197850376,-4.87942606879415,-6.275724130399211,0.0,-4.97061622231479,0.0,-7.877784121727173,-4.955068453850839,-5.034939479388801,-6.442974277613617,-13.246358222131017,-13.393109640581653,-13.144783805266636,-15.1919917000896,-13.222500680409635,0.0,-13.068186296040857,-4.723719304511159,-13.07883394936226,0.0,-14.902048929005847,-5.423468615542665,-5.342842759826239,-13.211831628858832,0.0,-13.134126471792186,-16.493089274448486,-13.313594045318615,0.5165,0.0031445,0.004142,0.7835000000000001,0.00020855,0.265,0.0,0.003297,0.8813,0.9263,0.9994,1.0,-0.0506,0.9394,0.9838,1.0,0.9994
PULSAR_OBS_232,PULSAR,PL0081,PSR J1745-2900,107.91,-4.490259984429618,-6.407823242604133,-4.6931462513069935,-4.515700160653214,-6.2644011003018205,-6.8170150329964185,-4.637894680706227,-7.640923773940737,-6.623423042943487,-4.5446982283429245,-4.663540266151472,-6.5499049241283975,-13.079191113330346,-13.139463066229279,-12.714892970433187,-14.921180816901147,-12.744968836654445,-16.440332721611938,-12.682981898951885,-4.923702613331397,-12.688458041598803,-15.173148052179355,-14.77780395369828,-5.00823484754309,-4.976801882032864,-12.739928612014925,-15.440332721611938,-12.709520186669328,-15.13679614097137,-13.108393640478988,1.0,0.003308,0.05353,1.0,0.009855,1.0,10.0,0.0097725,0.95,0.9738,0.3898,0.7152,0.0506,0.9644,0.9763,0.9963,0.9856
BH_OBS_163,BH,BH0027,J1745-2900          ,337.0,-5.420445039599001,-7.029263459237452,-5.904133546521457,-5.567672207738396,-7.049099910633613,-6.951920371898417,-5.541815564429737,-7.736992130062853,-7.976689345013487,-5.806597096937582,-5.6823544567788415,-6.785421046429501,-14.036998390424484,-14.524590338587036,-13.864867348623227,-15.50116886386197,-14.131296797721465,-15.930115241764765,-13.691862621361961,-5.480823017191248,-13.701146923590295,-15.516555351901465,-15.61546738450575,-6.250572900878249,-6.0191788333556655,-14.122053048370812,-15.839557446914823,-13.85573722623801,-16.63231813802173,-14.258218303856836,0.3492549999999999,0.0022612149999999987,0.0035985749999999993,0.3811050000000001,0.0002416155213333331,0.3012650000000001,0.2333333333333333,0.0027358849999999995,0.9151,0.8476,-0.9994,0.0893,-1.0,0.9994,1.0,1.0,0.9994
PULSAR_OBS_425,PULSAR,PL0125,PSR J2032+4127,8.11,-4.940058111938045,-5.799149501908923,-5.379551615288291,-4.991399828238082,-5.702239488900866,-6.337809009140992,-5.232992636050196,-6.815024809301739,-5.924088238517222,-5.053793446157217,-5.300075597257524,-6.1256921668719615,-13.624003706772768,-13.78457342328866,-13.31596296251348,-14.333107788933466,-13.376647318462007,-15.806597096937585,-13.291494119044767,-5.208004960414279,-13.262727823464456,-15.0762380391713,-14.234853209891975,-5.542054552625906,-5.461969473871096,-13.43794517034362,-15.294735137682595,-13.358625054807876,-14.460422116654687,-13.711074588898141,0.11333333333333336,0.001622466666666667,0.0021443333333333327,0.10100000000000002,7.297666666666667e-05,0.26166666666666666,0.3333333333333333,0.0016582666666666664,0.4129,0.7252,0.5347,0.7464,0.2929,0.5247,0.6277,0.9213,0.8332
PULSAR_OBS_304,PULSAR,PL0089,PSR J1811-1925,133.15,-3.685290307044826,-4.691222226335278,-3.8458804744841535,-3.7011469235902927,-4.653647025549361,-6.066715227651305,-3.810790510417694,-6.404393565134398,-4.732359017654084,-3.7173778871219376,-3.827981190575444,-5.8867253075356505,-12.263844203402538,-12.298525324891253,-11.887394998465426,-13.261536560538044,-11.903437561625864,-15.194023649282437,-11.880414225038214,-4.112031805503031,-11.871600731282193,-14.701146923590295,-13.223952928818221,-4.150931972426044,-4.131059472548455,-11.915423722065668,-14.881074247174224,-11.897566294318665,-13.302596276799513,-12.280987920708144,0.3366666666666667,0.04689666666666666,0.04712333333333333,0.6526666666666666,0.00011167333333333332,0.099,0.0,0.04701,0.7389,0.9825,0.9207,0.9563,0.8763,0.7595,0.7789,0.9938,0.9881
CV_OBS_453,CV,CV0076,CXOGLB J002404.2-72045,120.12,-3.8276890314780463,-4.7251496799833355,-4.453087356818758,-3.8419392060633952,-4.697452627512513,-4.331987028358168,-4.404614019190858,-4.355266072552808,-4.754734160542538,-3.8563607647254567,-4.428174750959171,-4.309803919971486,-12.674328379856975,-12.717373356165064,-12.316052869248487,-13.3243132913006,-12.330590132712214,-12.98296666070122,-12.453951133598265,-4.1847411169484285,-12.30189945437661,-12.937418015771835,-13.296536658116707,-4.245284809854748,-4.214044093286427,-12.50251746263263,-12.959397659885926,-12.47755576649368,-13.353890478021151,-12.6953199406014,0.6609999999999999,0.0138966,0.0234322,0.5082,0.0013780620000000002,0.2886,1.6,0.015018200000000002,0.2917,-0.1468,-0.4247,-0.3904,-0.4578,0.3298,0.3666,-0.0731,-0.1099
CV_OBS_36,CV,CV0005,[HPH2013] 108         ,14.3,-5.616184634019568,-6.159454812363161,0.0,-5.894830572000668,-5.890759031411798,0.0,-6.0574463196657895,0.0,-7.180653515919548,-6.894830572000668,0.0,-5.910094888560603,-14.202483175043865,-16.494578672416722,-14.839531468880965,-14.774432286560529,0.0,0.0,-14.199489123105636,-5.195423084699301,-14.538501473216982,-14.775985188627136,-14.505567101273598,-7.4125809071074995,-6.405231886552495,0.0,0.0,0.0,-15.7956086680807,-15.203703259948206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-0.0225,0.7352,-0.4591,-0.9994,0.0543,0.2042,-0.9994
BH_OBS_63,BH,BH0018,CXOU J100514.2-07423,16.29,-5.979224511806443,-6.642446280256919,-8.158327749926366,-6.0432554547173085,-6.546987608878545,-6.347077112432058,-7.158327749926365,-6.449038247701822,-6.7652297048390855,-6.11838712752165,-7.4179366370882915,-6.264560796748519,-15.071440293947001,-15.348838330463481,-14.841034739616587,-15.25422278211024,-14.923359556329654,-15.203009609454314,-15.698970004336019,-6.145080912169112,-14.771856392402258,-15.016238439713836,-15.158640529545146,-6.451697818091142,-6.2692338694099865,-16.199282628308872,-15.099632871343527,-15.627279933942035,-15.376957565753619,-15.205484070160065,0.428,0.00018731333333333333,0.00039916666666666665,0.425,2.1621e-05,0.6206666666666667,1.0,0.0001970666666666667,-0.8751,-0.9438,-0.3335,-0.188,-0.4678,-0.6983,-0.4853,-0.7127,-0.8420000000000001
CV_OBS_665,CV,CV0093,CXOGLB J002415.8-72043,21.99,-4.798329820353419,-5.68277265082358,-5.7642191296724405,-4.945770090136604,-5.447331783887807,-5.609948503541013,-5.127319392848071,-6.229663558904853,-6.3025962767995125,-5.1711468403233605,-5.338187314462738,-5.3743789185750925,-13.754033534216942,-14.333669255698032,-13.577902836868287,-14.369063880935807,-13.83743559347698,-14.97428461609866,-13.483993769613953,-5.056584633808333,-13.424004379796731,-14.118786583744981,-14.13353543402826,-5.718898424315847,-5.3882554556179,-14.182897595743075,-14.354381261757304,-13.705754283861882,-14.988852639224202,-13.960054740354295,0.462,0.003164,0.003876,0.701,0.0002795,0.281,0.0,0.003478,0.0356,-0.0756,-0.1249,0.3254,-0.5365,0.441,0.7527,0.6877,0.3423
CV_OBS_455,CV,CV0076,CXOGLB J002404.2-72045,120.12,-3.8288588489716178,-4.720105019988362,-4.454569170534648,-3.843148098929989,-4.692503962086787,-4.3390397082239165,-4.406049704736013,-4.3625102704874905,-4.749579997691106,-3.857610533881164,-4.4295738216410285,-4.316772793958565,-12.664189190409749,-12.708045380432464,-12.317133204337676,-13.316142794599653,-12.33170728955178,-12.97305837204097,-12.462306805632613,-4.129268448925045,-12.302945107727425,-12.927382523454765,-13.288530218125672,-4.191181574907875,-4.159204101152906,-12.51088563062108,-12.949620243738543,-12.485983819599351,-13.345630909024715,-12.685606042778033,0.7956,0.013821200000000002,0.022354,0.8154,0.001611878,0.4266,1.4,0.015138600000000004,0.2854,-0.1405,-0.4135,-0.3791,-0.4466,0.3235,0.3604,-0.0668,-0.1037
NS_OBS_197,NS,NS0044,XMMU J004245.2+41172,49.26,-4.471083299722345,-5.1580776883205495,-5.197842246813038,-4.506402550999473,-5.107627092601564,-5.066613958096946,-5.0696623642622685,-5.1430899396992125,-5.219034970391683,-4.5446982283429245,-5.129069641651304,-5.001609869681952,-13.355246390493395,-13.509960010166678,-13.075307296979814,-13.72561120444962,-13.113678513440519,-13.88907375773358,-13.22804525103605,-4.729759172124976,-13.040100412134054,-13.747146969020108,-13.675306086138225,-4.9778851928932735,-4.836206733087124,-13.356251314540474,-13.812479279163535,-13.287434472126687,-13.786482243003695,-13.425575150338886,0.70675,0.0034135,0.00526575,0.7425,0.0004777475,0.43675,1.0,0.003853,-0.0593,-0.1805,-0.1112,-0.0094,-0.2092,0.0362,0.1305,0.0319,-0.0762
PULSAR_OBS_394,PULSAR,PL0108,PSR J1856+0113,15.97,-4.923359556329658,-5.5347659050119855,-5.517841304588723,-4.96537154337468,-5.473789996158335,-5.817585347565446,-5.37202001017002,-5.933301449577005,-5.605723473232176,-5.0116640441439495,-5.438779321066057,-5.726304412069907,-13.804768623829998,-13.924372756292145,-13.469288162018342,-14.186685941054163,-13.51584257563462,-14.798602875679553,-13.514136670402666,-5.3568613134584995,-13.427128397799521,-14.591929714112814,-14.125518182300535,-5.48372911727066,-5.4222325451348565,-13.659357622439295,-14.683191247946976,-13.580705278246539,-14.25798225285986,-13.861507832850025,0.4270000000000001,0.001807375,0.002516,0.6032500000000001,9.17075e-05,0.35224999999999995,0.5,0.001882475,0.0006,0.2904,0.3111,0.4316,0.1893,0.1124,0.218,0.5228,0.411
NS_OBS_385,NS,NS0071,SAXWFC J1748.1-2446.,2.75,-6.640543979879014,-7.0904866352409055,-5.993076023616166,-6.910801633194853,-7.338092707233978,-7.103970087603773,-6.855425792390384,-8.103970087603773,-7.5130406735521555,-7.95233580539844,-6.658719501048348,-6.825068406471558,-15.398461474992724,-17.652865217089985,-15.13263738902276,-15.690067183644226,-14.069722753188849,-16.953895212753967,-15.302945107727425,-6.505147198844115,-15.34601609262593,-15.675100502947686,-15.822752163744376,-8.419508395078347,-7.394673401317664,-14.116932460693295,-15.953895212753961,-13.974819787873376,-15.481158705808234,-16.652865217089982,0.2582199999999996,0.0006786856666666665,0.0011618903333333328,0.30915666666666675,6.103111666666671e-05,0.4326633333333336,0.14,0.000747786833333333,0.1705,-0.6939,-0.9994,-0.3067,-1.0,0.9994,1.0,0.4591,0.0612
NS_OBS_236,NS,NS0044,XMMU J004245.2+41172,49.26,-4.695294101787233,-6.0756690152913215,-5.693146251306993,-4.80271944187438,-5.7862167006646965,-4.949233688766958,-5.207958689287918,-5.153230046462782,-6.1438979592257805,-4.95663772197887,-5.380072289708532,-4.810790510417693,-13.156221736832116,-13.877148714104688,-13.306800854846285,-14.743041847439068,-13.460672936460625,-14.002438884366413,-13.29593532059143,-4.098257327898596,-13.193413065672198,-13.659952682338607,-14.454940415305991,-5.022880255086225,-4.350084976575938,-13.780939667551134,-13.798329820353418,-13.46813805090419,-15.263142373719598,-13.37512618148792,0.30966666666666665,0.0021776666666666667,0.003935,0.3636666666666665,0.0003244333333333334,0.5043333333333334,0.6666666666666666,0.002379666666666666,0.3891,-0.6877,-0.8782,-0.7277,-0.975,0.7008,0.9113,-0.2217,-0.4797
CV_OBS_698,CV,CV0110,XMMSL2 J004231.9+41162,174.76,-3.6665527255032497,-4.395665926897089,-4.403292970318553,-3.7013652168755646,-4.33837659077077,-4.224680878170522,-4.270592203036932,-4.297569463554475,-4.461551948289783,-3.741602195904491,-4.331893762067269,-4.162285331715089,-12.673238247718539,-12.788379746792724,-12.341893164493609,-13.03867384406529,-12.381219975493787,-13.167235695059473,-12.474566446571181,-3.9643861759860273,-12.30592153791924,-13.031844062850027,-12.981299501333757,-4.18411689198586,-4.060001790087839,-12.607303046740336,-13.0942580726084,-12.53595779456119,-13.104577453960593,-12.727012625582047,0.62525,0.0226,0.0237775,0.7075,0.000454575,0.13649999999999998,0.0,0.0231225,-0.0294,-0.2292,-0.1961,-0.0956,-0.2917,0.0725,0.1718,-0.0206,-0.1249
CV_OBS_774,CV,CV0110,XMMSL2 J004231.9+41162,174.76,-3.6051982228372887,-4.2850000325879565,-4.199282921717615,-3.637329070274333,-4.236572006437063,-4.309538106753822,-4.099578246542261,-4.395557933739277,-4.339513984215031,-3.671824338561677,-4.146545158631933,-4.237771715713524,-12.487043588022402,-12.596471125068405,-12.156704917263491,-12.87876854485038,-12.191316490871033,-13.231435890486429,-12.249800272170818,-3.939264396550681,-12.124707174628993,-13.073657553374344,-12.830325565941193,-4.140165467725367,-4.093912889325506,-12.349498205121634,-13.145390361904203,-12.296794629304516,-12.933301449577005,-12.551061912154578,0.33875,0.02756875,0.02845,0.454,0.00041145,0.14250000000000002,0.0,0.027976,0.0781,0.0806,0.0225,0.1305,-0.0818,0.1587,0.2367,0.2842,0.1811
CV_OBS_685,CV,CV0110,XMMSL2 J004231.9+41162,174.76,-3.479516467259208,-4.183427303973897,-4.133712660915805,-3.5040396051182947,-4.143573227529757,-4.109523091039828,-4.0458540111704515,-4.163486001109328,-4.227238352855967,-3.5318004139273875,-4.086239113587677,-4.061580354206806,-12.371970917007234,-12.450695780509115,-12.018136109008653,-12.77910775078048,-12.04609540658654,-12.754240644032723,-12.179995693191682,-3.8239029503898303,-11.993533957750769,-12.652474840001315,-12.73945162736302,-3.9753009318745365,-3.892484774348535,-12.265680319140992,-12.700274846024366,-12.220764368324135,-12.823041019413091,-12.409106917482395,0.5285,0.0373425,0.038215,0.5585,0.0004385,0.149,0.0,0.03778,0.0481,-0.0468,-0.0874,-0.0131,-0.1605,0.1137,0.1805,0.1031,0.0275
PULSAR_OBS_396,PULSAR,PL0110,PSR J1907+0602,5.09,-5.224972399901155,-5.968591535748375,-5.641494088509765,-5.300943145452332,-5.847711655616942,0.0,-5.4266641599339325,0.0,-6.148680487351255,-5.399027104313252,-5.520856752021387,-6.880084589742007,-13.702086364192136,-13.904481957676847,-13.624519285381426,-14.559563233894224,-13.723768042078163,0.0,-13.56336036830734,-5.596028889157601,-13.543633966870955,0.0,-14.438779321066056,-5.8549217430286085,-5.740406121114051,-13.778064400171996,0.0,-13.657577319177792,-14.739928612014925,-13.791406380524464,0.379,0.0010174333333333333,0.0016093333333333333,0.413,0.00012490666666666665,0.406,0.3333333333333333,0.0011506,0.3279,0.9151,0.9994,1.0,0.7751,0.4897,0.6352,1.0,0.9994
PULSAR_OBS_411,PULSAR,PL0120,PSR J2021+365,33.6,-4.4039529924545615,-5.139242876918458,-5.2576677176428515,-4.4362816600343224,-5.087831103940373,-4.911509529817603,-5.097453220686009,-4.9613798380502985,-5.201418405271452,-4.471083299722345,-5.1702460810750255,-4.866780543267506,-13.424572435248365,-13.528825681692664,-13.08050351213694,-13.77910775078048,-13.117646253611285,-13.769806621130956,-13.236946559700383,-4.854484751657913,-13.046288619572447,-13.675100502947686,-13.727230413448241,-4.946583476509349,-4.900360788003321,-13.39458720184695,-13.719877103697693,-13.308653235865178,-13.841939206063394,-13.47391930819797,0.4785,0.0065260000000000006,0.00703125,0.36675,0.00010079524999999999,0.16024999999999998,0.0,0.006594,-0.1405,-0.3841,-0.2598,-0.1818,-0.3367,-0.03,0.0768,-0.1955,-0.2886
NS_OBS_331,NS,NS0056,J1748-2021#2        ,6.25,-5.780939667551137,-6.319120825573188,-5.6831912479469775,-5.912218582190458,-6.16526148109616,-6.422048872270246,-6.90204892900585,-6.7775436633207535,-6.5787252087896535,-6.114695332411031,-5.596364810209466,-6.237546517636452,-14.946437568736465,-15.513682891760814,-14.9072793553159,-14.980883709552927,-15.152921137934284,-15.595166283380065,-14.942714355581785,-6.129806854765935,-14.751536282448967,-15.055221318876493,-14.826813731587727,-6.620295730975553,-6.380489279161504,-13.877784121727181,-15.239728339457937,-13.789146634685107,-15.240407691354024,-15.242786230906887,0.5093333333333333,0.00026296666666666664,0.00041,0.5706666666666668,2.216733333333333e-05,0.4866666666666668,0.3333333333333333,0.00027350000000000003,-1.0,-1.0,0.0924,0.4104,-0.2292,-0.9994,-0.5828,-0.5128,-0.9994
CV_OBS_513,CV,CV0081,CXOGLB J002406.0-72045,25.99,-5.035080705713359,-5.779107750780481,-5.824488186636553,-5.07186029312488,-5.718285029972705,-5.567351339986894,-5.667561540084393,-5.627824713884936,-5.850165303284215,-5.112101511903128,-5.738975166007602,-5.514420523015321,-14.032920265855505,-14.149378267312464,-13.72445831159869,-14.386263858738127,-13.764724123312948,-14.425737170292974,-13.879755204453636,-5.384323440166755,-13.68739956073874,-14.315244377891377,-14.325322532126801,-5.5062074689303335,-5.4409556409292765,-14.037678027270415,-14.365321247821312,-13.951558196449596,-14.457174573040819,-14.087129909115966,0.3532,0.00117974,0.00208806,0.3392,0.00011450199999999998,0.4904,0.8,0.0012402199999999998,-0.0643,-0.2954,-0.2411,-0.14800000000000002,-0.3304,0.0512,0.1643,-0.0881,-0.1924
PULSAR_OBS_281,PULSAR,PL0081,PSR J1745-2900,107.91,-4.752517739322946,-6.478600371884625,-4.979638717352292,-4.810509686300632,-6.248182212263122,-6.4182778400509015,-4.844056982028163,-7.242148656314419,-7.052615298315259,-4.8771290771355655,-4.9065783148377635,-6.16298005145909,-13.179918464397119,-13.31013530670288,-12.934047019686133,-15.056208801070698,-12.999132278468773,-15.934793871945686,-12.890084136976204,-5.094163119852434,-12.877456475931243,-14.843753809602655,-14.825649402520616,-5.320647520902349,-5.2428485205064606,-13.020907099361676,-15.11081038795293,-12.95078197732982,-15.630227711403036,-13.240231335164545,0.97,0.007645,0.008246,0.945,0.00027,0.235,0.0,0.0078875,0.9088,0.8876,-0.1674,0.3042,-0.579,0.9482,0.9813,0.9813,0.9407
CV_OBS_372,CV,CV0068,CXOGLB J002402.1-72045,3.14,-6.10242788617427,-6.667157733005649,0.0,-6.233661524748713,-6.516555351901465,-6.781989957015637,-6.977159389123473,-7.173148052179358,-6.8996294548824375,-6.422738046414183,0.0,-6.579549140893932,-15.271548817055425,-15.828976004214278,-15.193955764251912,-15.276462238467946,-15.494985759915895,-15.951946826884393,-15.460422116654687,-6.450310261287682,-15.025212067786446,-15.358327626775312,-15.125808195320928,-6.942394747215659,-6.714757837574584,0.0,-15.560825260156536,0.0,-15.509058794643213,-15.539462966858695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0887,0.4254,-0.2317,-0.9994,-0.3467,-0.233,-0.8844
CV_OBS_66,CV,CV0005,[HPH2013] 108         ,14.3,-5.563201489768199,0.0,-7.246570158424578,-5.830325565941192,-6.17063189201118,0.0,-5.715118285344548,0.0,0.0,-6.830325565941192,-5.991399828238082,-5.733063088840827,-13.487347616840966,-15.757508264988687,-14.247567390738526,0.0,-15.247567390738526,0.0,-13.979224511806445,-4.298803266557712,-13.968995718636465,-14.596193389452578,-14.672845487590573,-7.388319167857713,-6.301377570297903,-15.51088563062108,0.0,-14.25562877266814,0.0,-14.649519386204467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2692,-0.4416,-0.9994,-0.1193,-1.0,0.9994,1.0,0.7539,0.0037
