obs_id,class,src_n,src_id,significance,photflux_aper_hilim_s,photflux_aper_hilim_m,photflux_aper_hilim_b,photflux_aper_b,photflux_aper_lolim_h,photflux_aper_s,photflux_aper_lolim_m,photflux_aper_lolim_b,photflux_aper_m,photflux_aper_h,photflux_aper_hilim_h,photflux_aper_lolim_s,flux_aper,photflux_aper_hilim,flux_aper_hilim_s,photflux_aper_lolim,flux_aper_hilim_b,flux_aper_hilim_h,flux_aper_b,flux_aper_lolim_b,flux_aper_lolim_s,flux_aper_lolim_m,flux_aper_hilim_m,flux_aper_lolim,flux_aper_h,flux_aper_lolim_h,flux_aper_m,flux_aper_hilim,flux_aper_s,photflux_aper,var_sigma,kp_prob,var_inter_sigma,ks_prob,var_index,var_prob,var_inter_index,var_mean,var_inter_prob,var_max,var_min,hard_hs,hard_hm_lolim,hard_hm,hard_hm_hilim,hard_ms,hard_ms_hilim,hard_hs_lolim,hard_hs_hilim,hard_ms_lolim
NS_OBS_426,NS,1WGA J1911.2+0035   ,NS0078,44.36,-0.43793003655898916,-0.7475533294208956,-0.6407564689225987,-0.6472464299614435,-0.9541507349269945,-0.44422482704596905,-0.777845225074417,-0.6573961795218319,-0.762840527144964,-0.9342774680265963,-0.9125873057459158,-0.45479949262474506,-0.7847168947300709,-0.6402501253480245,-0.40975396624242016,-0.6489370689846514,-0.7631562641856312,-0.9092528860747464,-0.7678896136887398,-0.7703529498340158,-0.4223455968055369,-0.7197729171517909,-0.7028611422029991,-0.7835877740656828,-0.9268473858135625,-0.9454008883291468,-0.713088408348268,-0.7834101908198465,-0.41716168726556196,-0.6434274637197771,-0.8830049932135957,-1.356202517265587,0.9486832980505138,-1.607963988412607,-0.5233670255931883,-0.5294822588453009,,-0.6611908920744161,,-0.68745131796167,-0.6449104430488288,-1.2076264799690217,-1.070204374243419,-1.0571748778069767,-1.0216203765149032,-1.7332100184160126,-1.6931712249523845,-1.1889617724921369,-1.2172969047363515,-1.7029136057532814
NS_OBS_429,NS,1WGA J1911.2+0035   ,NS0078,44.36,0.4547230816941003,1.112862262025207,0.3735922842408022,0.3709248427989446,0.49824744424259887,0.44314879606720287,1.132130648404426,0.3709711231334531,1.0966786410283125,0.49300264155723555,0.4925127639616822,0.4402174189951938,0.5887987097222346,0.4218388659385283,0.43391562536409606,0.40871660548332267,0.4417346096649525,0.3989537749701082,0.43992164229197067,0.438420379169833,0.41760407728683985,0.5687217388025302,0.5614587696353857,0.5169636450802013,0.4089189715083178,0.4161415487023323,0.5662369261489769,0.6463281250488306,0.42446271444406897,0.4137435065085545,1.6859773995189673,1.6514917641567681,0.9486832980505138,1.354378101274766,0.9719673332444924,1.5622446769159646,,0.06435648747674476,,0.08247439344155966,0.03740116132694369,0.4195014083835157,0.2583823593341351,0.24422204426689476,0.2074145295955266,1.505648457003338,1.4646767616512513,0.41858159088181224,0.42727357418994116,1.5163161466494781
NS_OBS_431,NS,1WGA J1911.2+0035   ,NS0078,44.36,0.7965233547264581,1.1893853919265718,0.7753496287809138,0.7783282022293393,0.8629413583213847,0.8027421512469802,1.2173642668051103,0.7787974223920192,1.1739955643173818,0.8626106842855839,0.857719986245388,0.8094803650203477,0.7200622826922116,0.7239061122984622,0.8094735017373665,0.7512740302374112,0.7275016625772172,0.7584515480799391,0.73017051710437,0.7348135447169523,0.836884369535707,0.6489080723541041,0.6443688410525003,0.7352899849961779,0.7653775655667052,0.7763792214994301,0.644463354426488,0.7071914708643026,0.8218300116407875,0.7378819784070885,-0.31313936102071316,0.844410525365251,0.9486832980505138,0.672569207616561,0.22430015382565208,-0.03208646944984081,,0.4591407496977915,,0.4578243307383684,0.46310044163910424,0.7712572477113084,1.0786810547566505,1.1228344193909856,1.1088872690994316,0.018525529564061043,-0.25472089653506996,0.7815326786714969,0.7491773216961749,0.1976842801046409
NS_OBS_430,NS,1WGA J1911.2+0035   ,NS0078,44.36,0.5367202841920721,1.0798595417372208,0.5177247663268606,0.5174990305306315,0.2540345115461751,0.5395818594036288,1.0873899383932826,0.5151448692838088,1.0513053357581286,0.24759150867835003,0.24677759625069276,0.5400172249067037,0.3855556723029662,0.44296080408975513,0.5546899840546466,0.46712520860622,0.411079604292698,0.3449050785812528,0.41310123824881273,0.41607635940866033,0.5650221753235586,0.5338144856528358,0.5322361852723937,0.39918814290609456,0.3434047533609842,0.3457006871614428,0.5308578214445583,0.37366233253947295,0.5587531659512538,0.4546170909943085,-0.6287541226525224,-0.5733194814007996,0.9486832980505138,-0.2434057750359789,-0.5233670255931883,-0.48063088667253256,,0.2076714728470898,,0.191602881609094,0.21679846670309666,-0.15441601367761956,-0.23973991805780265,-0.2844704553256154,-0.3673984184164734,0.8441169056513464,0.6920716047864828,-0.12518512973400642,-0.19865037929440268,0.9048834934471235
NS_OBS_433,NS,1WGA J1911.2+0035   ,NS0078,44.36,-0.5930959534522253,-0.3723049840852681,-0.48872685332537424,-0.48567149086632416,-0.3601622214636515,-0.5804937142873534,-0.35886424058132543,-0.47923495249992776,-0.372486211070092,-0.37636783975316196,-0.39403105685513556,-0.572131639465877,-0.48600033613114185,-0.5390321857481907,-0.5939453359003108,-0.5015561215511446,-0.45033092310444006,-0.37675474561636163,-0.44630776348666296,-0.4450864743337134,-0.57053593840694,-0.4635420446274447,-0.46553739336843986,-0.4714097030848708,-0.3686882196954972,-0.35475726576623867,-0.46297664682848444,-0.49849361249501667,-0.5793354397387052,-0.5216227022102016,-0.4958486837057512,-0.07974731288059089,0.9486832980505138,-0.5222421018906793,-0.5233670255931883,-1.0085587836759733,,-0.2139504345906789,,-0.23316399348518943,-0.2054798212569763,-0.19692841531177763,-0.27883899791588257,-0.27430329187191343,-0.277160906954621,0.5477507706456541,0.5881210927719502,-0.21559294614707292,-0.18935093769977798,0.4751617492286012
NS_OBS_71,NS,2E 1613.5-5053      ,NS0009,107.71,-0.7071067811865488,-0.7071067811865476,0.7071067811865568,0.7071067811865476,0.7071067811865489,-0.7071067811865461,-0.7071067811865512,0.7071067811865476,-0.7071067811865476,0.707106781186546,0.7071067811865475,-0.7071067811865476,0.7071067811865817,-0.7071067811865476,-0.7071067811865475,0.7071067811866069,0.7071067811865475,0.7071067811865415,0.7071067811865572,0.7071067811865388,-0.7071067811865476,-0.7071067811865476,-0.7071067811865539,0.7071067811865475,0.707106781186542,0.7071067811865475,-0.7071067811865546,0.7071067811865475,-0.7071067811865475,-0.7071067811865941,0.7071067811865475,0.707106781186548,,-0.7071067811865475,0.7071067811865476,0.707106781186548,,-0.7071067811865472,,0.7071067811865475,-0.7071067811865475,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.707106781186548,0.7071067811865476,0.7071067811865478,0.7071067811865471,0.7071067811865476
NS_OBS_63,NS,2E 1613.5-5053      ,NS0009,107.71,0.7071067811865464,0.7071067811865476,-0.7071067811865384,-0.7071067811865476,-0.7071067811865462,0.707106781186549,0.7071067811865438,-0.7071067811865476,0.7071067811865476,-0.7071067811865491,-0.7071067811865475,0.7071067811865476,-0.7071067811865136,0.7071067811865476,0.7071067811865475,-0.7071067811864882,-0.7071067811865475,-0.7071067811865537,-0.7071067811865379,-0.7071067811865562,0.7071067811865476,0.7071067811865476,0.707106781186541,-0.7071067811865475,-0.7071067811865531,-0.7071067811865475,0.7071067811865404,-0.7071067811865475,0.7071067811865475,0.7071067811865009,-0.7071067811865475,-0.707106781186547,,0.7071067811865475,-0.7071067811865476,-0.707106781186547,,0.7071067811865477,,-0.7071067811865475,0.7071067811865476,-0.7071067811865476,-0.7071067811865475,-0.7071067811865476,-0.7071067811865476,-0.7071067811865472,-0.7071067811865476,-0.7071067811865474,-0.707106781186548,-0.7071067811865476
NS_OBS_76,NS,3A 2129+470         ,NS0011,41.03,-0.8719254072441884,-0.03999829893997617,-0.37175609923926217,-0.3875581451219999,-1.0535429137952517,-0.8668656154744351,-0.0956419164848702,-0.3403242384589664,-0.06716328872567835,-0.9627286958255127,-0.9306662960295292,-0.8553434177024783,-0.5233578501531491,-1.152753429866175,-0.9122652968602905,-1.1751618437919225,-0.5365563806992085,-0.8017983799589369,-0.5451658148904929,-0.5463596395777829,-0.8598215703264076,-0.18282601613281493,-0.16293189875168854,-0.5241108257631574,-0.831767520581571,-0.9197728764604595,-0.17658405536850277,-0.5152992809213166,-0.8986893370969002,-1.1647920201416535,-0.1899528629066446,-1.0427686911689893,,-1.2095089987584282,-0.03578372971667398,-0.223834052958487,,-0.20838029007703107,,-0.28570538432540404,-0.3241065428533688,-0.6979243383057017,-0.8019917482597351,-0.877373506266924,-0.9421077901337652,0.5152552663724275,0.6562662028451949,-0.6713543654710575,-0.7135602181578148,0.37680411617173637
NS_OBS_75,NS,3A 2129+470         ,NS0011,41.03,-0.5291525585632191,-0.7490903725969238,-0.6304226264466838,-0.6248019695486068,0.09808911944862649,-0.5248159235061247,-0.7082281554715544,-0.6486788760622134,-0.7297517359021923,0.016168648669379237,-0.013823203541264768,-0.5145861056102969,-0.5306264293515481,-0.21061637770798475,-0.6706519758773545,-0.14646842777361938,-0.5311716199007998,-0.12730901536034678,-0.5270908433267236,-0.5266966078474924,-0.6526573571267565,-0.7234197357338947,-0.7335972890653781,-0.5400323721670811,-0.10090371385942389,-0.0071553010498671965,-0.7219318519092232,-0.5249199667986025,-0.6480719220306519,-0.17787737911594917,-0.47136894427549375,0.8042156790775922,,0.5361561316066348,-0.7514583240501536,0.22666620040207738,,-0.6917775647394525,,-0.5359668163329175,-0.16029908857650865,-0.23097972148688714,-0.11840429354228355,-0.03563398526412685,0.03873798479168477,-0.7216113496392677,-0.7243534000587172,-0.2668819240747007,-0.1967068904966295,-0.7097938002304802
NS_OBS_73,NS,3A 2129+470         ,NS0011,41.03,1.399907955918858,1.4255470719410037,1.491590149221693,1.4928372121033198,1.3215218594929288,1.4046155920442744,1.4426468013856317,1.4880637214460266,1.4341733802903986,1.3746412362997489,1.3908412218771389,1.4147713553111347,1.498869375424425,1.2721980938474462,1.2737367766729646,1.2625577523564562,1.4982141490816312,1.4416134441656325,1.4979241251615925,1.4978701472539924,1.3440102474487914,1.4612394000483804,1.4565814889224673,1.4983718904063643,1.4314893398103559,1.3920029232320057,1.4601899629186519,1.4993689454583443,1.3100952012379943,1.267253582515467,1.4538385302198342,0.9058567080767886,,1.0518416391795469,1.4241924427236243,1.2024353996340098,,1.4681357465093807,,1.4817094360906984,-0.9308135403519088,1.471457146594519,1.4397962094741699,1.408384675766534,1.3744237004089646,1.1501970610396228,1.0445654661619201,1.4785520670914347,1.464550492402035,1.2385886705597013
NS_OBS_74,NS,3A 2129+470         ,NS0011,41.03,0.0011700098885494383,-0.6364584004040961,-0.48941142353574024,-0.48047709743271305,-0.36606806514629964,-0.012934053063714649,-0.6387767294292005,-0.49906060692484044,-0.6372583556625209,-0.4280811891436153,-0.4463517223063449,-0.04484183199833305,-0.44488509591971453,0.09117171372669076,0.3091804960649569,0.059072519209075074,-0.43048614848160927,-0.5125060488463584,-0.4256674669443106,-0.42481389982871703,0.16846868000428405,-0.55499364818163,-0.5600523011054472,-0.4342286924761131,-0.49881810536935517,-0.4650747457216836,-0.5616740556409552,-0.45914969773839687,0.2366660578896124,0.07541581674212293,-0.7925167230376959,-0.6673036959853917,,-0.3784887720277543,-0.6369503889567967,-1.2052675470776029,,-0.5679778916928977,,-0.6600372354323767,1.415219171781786,-0.542553086801932,-0.5194001676721514,-0.4953771842354822,-0.4710538950668826,-0.9438409777727853,-0.9764782689483964,-0.5403157775456728,-0.554283383747588,-0.9055989865009574
NS_OBS_436,NS,4U1745-203          ,NS0080,2.5,-6.884722408604098,-6.492279023314388,-5.9812995013337575,-6.127494100654075,-6.838033383635925,-7.185819018959812,-6.9974020192800905,-6.349304020239389,-6.675100502947687,-6.466609291982449,-6.276216063034671,,-15.061955857428089,-6.288867927693159,-15.805485658117533,-6.858111450294138,-14.564633493387339,-14.651889931519758,-14.757955760630448,-15.140321423371553,,-15.592949185195751,-15.087777943467586,-15.552260713408975,-14.925915310971757,-15.846795099915715,-15.270673190353142,-14.829188428677735,,-6.564286196701975,2.232e-05,0.2,3.685725e-07,0.061,0.0,0.35700000000000004,4.0,0.0004367,0.65575,0.0005774,0.00042960000000000003,0.7146,-0.0831,0.2936,0.6015,0.5147,0.8314,0.3779,0.9413,0.1168
NS_OBS_434,NS,4U1745-203          ,NS0080,2.5,-6.07350321072678,-5.62324060459512,-5.252199909135631,-5.505428015769803,-7.1110907407364685,,-6.748118545447472,-6.2835792661534455,-5.8827287043442364,-5.83238732727247,-5.542875373696592,,-14.444663672004733,-5.528318186048262,,-6.808811765671598,-13.820448208834813,-13.82419836715172,-14.1349552783069,,,-15.327902142064282,-14.202940305300029,-15.805023396783946,,,-14.462558716592053,-13.916294374647734,,-5.927823655521034,,,3.685725e-07,,,,4.0,,0.65575,,,0.9994,-0.3542,0.1711,0.6227,0.9994,1.0,0.3242,1.0,0.2505
NS_OBS_327,NS,BW ANT              ,NS0054,3.7,-5.989700043360188,-6.237546517636452,-5.5212892444872415,-5.622329560665676,-6.4222784754909785,-6.1359044265757525,-6.734946211495985,-5.7642191296724405,-6.413637776692134,-6.148130399270233,-5.9875846252375675,-6.3577333810973276,-14.530354682125001,-5.776208226937058,-14.758702612890007,-6.183082920140753,-14.134008199873724,-14.240407691354024,-14.235151642806587,-14.37706103078851,-15.13353543402826,-15.357436562895613,-14.860120913598767,-14.769326325526876,-14.4071573168689,-14.681310730052257,-15.036212172654444,-14.380113970641613,-14.902048929005849,-5.9289948271439075,7.558e-05,0.8715,,0.87825,0.75,0.5562499999999999,,0.000370925,,0.00054465,0.00029605,-0.0075,0.0106,0.331,0.6002,-0.331,-0.0406,-0.3004,0.2742,-0.5878
NS_OBS_77,NS,CEN X-4             ,NS0016,49.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NS_OBS_79,NS,EXO 0748-676        ,NS0019,62.8,0.7071067811865497,0.7071067811865475,0.7071067811865475,0.7071067811865459,0.7071067811865476,0.7071067811865497,-0.7808688094430304,0.7071067811865476,-0.7071067811865476,0.7071067811865495,0.7071067811865456,0.7071067811865497,-0.7071067811865476,0.7071067811865537,0.7071067811865357,0.7071067811865475,0.7071067811865475,0.7071067811865442,0.7071067811865475,0.7071067811865553,0.7071067811865475,,-0.7071067811865476,-0.7071067811865476,0.7071067811865476,0.7071067811865506,-0.6401843996644799,-0.7071067811865475,0.707106781186536,0.7071067811865531,0.7071067811865474,0.7071067811865475,,0.7071067811865472,,-0.7071067811865472,,0.7071067811865472,,0.7071067811865475,0.7071067811865472,0.7071067811865475,0.0,-0.7071067811865475,-0.7808688094430304,-0.8,0.7071067811865475,0.7071067811865475,0.7071067811865475,-0.6643638388299198
NS_OBS_80,NS,EXO 0748-676        ,NS0019,62.8,-0.7071067811865454,-0.7071067811865475,-0.7071067811865475,-0.7071067811865491,-0.7071067811865476,-0.7071067811865455,0.6246950475544243,-0.7071067811865476,0.7071067811865476,-0.7071067811865456,-0.7071067811865496,-0.7071067811865455,0.7071067811865476,-0.7071067811865412,-0.7071067811865593,-0.7071067811865475,-0.7071067811865475,-0.7071067811865506,-0.7071067811865475,-0.7071067811865396,-0.7071067811865475,,0.7071067811865476,0.7071067811865476,-0.7071067811865476,-0.7071067811865446,0.7682212795973759,0.7071067811865475,-0.7071067811865591,-0.7071067811865419,-0.7071067811865477,-0.7071067811865475,,-0.7071067811865479,,0.7071067811865479,,-0.7071067811865478,,-0.7071067811865475,-0.7071067811865478,-0.7071067811865475,1.0,0.7071067811865475,0.6246950475544243,0.6,-0.7071067811865475,-0.7071067811865475,-0.7071067811865475,0.7474093186836597
NS_OBS_88,NS,EXO 1745-248        ,NS0020,23.47,0.15059574034741174,-0.2988715040185894,-1.2158362544972423,-2.9078887054588143,-0.24633899686114402,0.14454845400571953,0.005870727987315529,0.03159191395686818,-0.2067370795563961,-0.24108552916960027,-0.30566746967319647,0.10752962928277539,-2.398204461846269,0.0012784767385738101,1.242858911928756,-0.09398590168264512,1.2766530286185844,-0.3686655550973345,-0.199702581015706,0.17093746489715297,-0.5792878084322185,-0.07954437897696764,-1.4145661342322984,-2.8724802024590694,-0.12147704846433881,0.07288772087178311,-0.07144705882334455,-0.17527395900094478,0.8659183207032104,-0.9942879749587044,0.2851176676840415,-0.12935228284339753,0.9660917830792959,-0.5862635169260626,0.07370720630242292,0.3938446035351771,,-0.1511332896199086,0.9660917830792959,0.019855159908787882,-0.07168761493132905,-0.25416509843786056,-0.08736282606388882,-0.08514139143278072,-0.04023552357185038,-0.33677945981468943,-0.07116912851618343,-0.3668020894833153,-0.04811606807711942,-0.3152974723363746
NS_OBS_94,NS,EXO 1745-248        ,NS0020,23.47,0.07841754475369435,-0.10337264415077785,1.3080288903781836,1.254805367440282,0.264684693076593,0.24940268143004327,0.13701966622721373,1.4471601196903425,-0.013431086751596969,0.07771013524928833,-0.01586531244060284,0.6293617220557196,0.19516659450412538,-0.06629346911935712,-0.10674562036695127,0.2197621363555621,0.8770464582813282,-0.05775430623728462,1.7990599795934357,1.2673564519806615,0.6123501803455825,0.18094624191806508,0.023915206061839844,0.2972583581285494,0.018092430715516233,0.1782417158509006,0.016798727664993175,-0.040025422925482626,0.11241758110201021,0.15147277596584824,-0.8169462019320644,-0.3615120485416003,0.9660917830792959,-0.6229722458489035,0.27563562863184654,-0.3390167146318577,,0.06062413556153257,0.9660917830792959,-0.7267634634287387,0.1363644058697903,-0.05410392448766338,0.23075091015263477,0.09195609420134748,-0.07956612099141137,-0.29163308347549044,-0.5197690833640113,0.2777321533964866,-0.4057465214157618,0.03298016210913392
NS_OBS_85,NS,EXO 1745-248        ,NS0020,23.47,-1.0096399885539329,-0.17795641537528473,0.117169621644726,0.45190231340763726,-0.27953693836295024,-0.9454327262833431,-0.014002856389238283,0.49427103167804337,-0.10779856816781341,-0.3750011630304906,-0.3958970285107682,-0.6062215418605587,-0.1599075664244517,-0.355915221093143,-1.0208271362782257,-0.1416192854751131,-1.0290898108336577,-0.6163121692159016,-0.8745200867304868,0.04524198901273351,-0.4941967100302521,-0.06183408505254028,-0.12741525024562111,-0.008883366471594614,-0.5983891985882092,-0.511247680289958,-0.16878119936407252,-0.4859160248594333,-0.9513406890649565,-0.16075952801012774,0.368876480637532,-0.48677072276405176,0.9660917830792959,0.031295822607847246,0.07570649761261528,0.6099582653658154,,0.43868711465546606,0.9660917830792959,0.9332683039197762,0.34824876642825126,0.4142386872091632,-0.478591008883838,-0.5740804176370585,-0.6859898115168334,1.1720816254702213,0.8867365234684982,0.3778446643976488,0.41583942152428793,1.411874985912575
NS_OBS_86,NS,EXO 1745-248        ,NS0020,23.47,0.05880877187128092,-0.22283927188361133,-0.03278358289960868,-0.03779226069391076,-0.6961571966242194,-0.18390238119707975,-0.736268095355561,-0.6408442450426307,-0.4179404318383106,-0.3969886192507517,-0.2528014864519825,-0.6926540385415155,-0.33429845411054565,-0.1782065442510312,-0.05098562223466342,-0.855876647488042,-0.5849975338419559,-0.31175474676622833,-0.9021428846560873,-0.422461636782619,-0.8780564524760553,-0.8078392614134695,-0.21632681279727176,-0.3076028338823993,-0.46549562127955846,-0.7891393576262145,-0.5033690832991701,-0.49718896464844914,-0.26498760956997774,-0.5997820463818324,0.5716767308200154,-1.644900104099506,0.9660917830792959,-2.714484923702451,-0.7240100264643093,0.21981522388404257,,0.1009261212901002,0.9660917830792959,0.7024400868137956,0.05000725544407792,-0.31292484147801497,-0.6036975459741745,-0.31342863503296825,0.05628147993274227,-0.07393619599032453,0.4322506034266805,-0.8299766185175136,0.2788069254816557,-0.775667335948487
NS_OBS_84,NS,EXO 1745-248        ,NS0020,23.47,-0.8605969889868936,0.16689879407203354,0.285950623474702,0.4596134720775461,-0.8163920884252935,-0.9021668499972021,0.28081888007028966,0.37579256122947263,0.20615937046053612,-0.7198589404807209,-0.6659309802630131,-0.8235302142077944,-0.1624252482076161,-0.3155910724108054,-0.8778593621355488,-0.1835277812260919,-1.0748391978698513,-0.6900702967733096,-1.0462763117729486,-0.13250281490460072,-0.694392528352043,0.32140363694594626,0.26807632942196724,-0.050456575391862366,-0.7786154296387879,-0.9498537420575415,0.23246428088407511,-0.4487971746389992,-0.9043274056580852,-0.1558124597261835,-0.5493124551629548,-2.133614275655956,0.9660917830792959,-0.4862194938354032,-1.5237265505412338,-2.0634809369191216,,2.453449145973186,0.9660917830792959,2.2035279584821383,2.4491485457783373,-0.3311655537230492,-1.1196101831501024,-1.2606511232765494,-1.3601561723697666,1.3501972606853563,1.1044592866214997,-0.6019637132334977,0.03519359918364228,1.494284922020358
