index_compiled,class,B_B_FLUX_AP,B_M_FLUX_AP,B_B_FLUX_AP90,B_B_FLUX_AP90_AVG,B_B_FLUX_AP_AVG,B_B_FLUX_BB_AP,B_B_FLUX_BB_AP90,B_B_FLUX_BREMS_AP,B_B_FLUX_BREMS_AP90,B_B_FLUX_PLAW_AP,B_B_FLUX_PLAW_AP90,B_B_KP_INTRA_PROB,B_B_KS_INTRA_PROB,B_B_PHOTFLUX_AP,B_B_PHOTFLUX_AP90,B_B_PHOTFLUX_AP90_AVG,B_B_PHOTFLUX_AP_AVG,B_B_VAR_INTER_INDEX,B_B_VAR_INTER_PROB,B_B_VAR_INTER_SIGMA,B_B_VAR_INTRA_INDEX,B_B_VAR_INTRA_PROB,B_BB_AMPL,B_BB_AMPL_RHAT,B_BB_KT,B_BB_KT_RHAT,B_BB_NH,B_BB_NH_RHAT,B_BB_STAT,B_BII,B_BREMS_KT,B_BREMS_KT_RHAT,B_BREMS_NH,B_BREMS_NH_RHAT,B_BREMS_NORM,B_BREMS_NORM_RHAT,B_BREMS_STAT,B_FLUX_BB,B_FLUX_BREMS,B_FLUX_PLAW,B_H_FLUX_AP,B_H_FLUX_AP90,B_H_FLUX_AP90_AVG,B_H_FLUX_AP_AVG,B_H_FLUX_APEC_AP,B_H_FLUX_BB_AP,B_H_FLUX_BB_AP90,B_H_FLUX_BREMS_AP,B_H_FLUX_BREMS_AP90,B_H_FLUX_PLAW_AP,B_H_FLUX_PLAW_AP90,B_H_KP_INTRA_PROB,B_H_KS_INTRA_PROB,B_H_PHOTFLUX_AP,B_H_PHOTFLUX_AP90,B_H_PHOTFLUX_AP90_AVG,B_H_PHOTFLUX_AP_AVG,B_H_POSITION_ANGLE,B_H_VAR_INTER_INDEX,B_H_VAR_INTER_PROB,B_H_VAR_INTER_SIGMA,B_H_VAR_INTRA_INDEX,B_H_VAR_INTRA_PROB,B_HARDNESS_RATIO_HM,B_HARDNESS_RATIO_HS,B_HARDNESS_RATIO_MS,B_M_FLUX_AP90,B_M_FLUX_AP90_AVG,B_M_FLUX_AP_AVG,B_M_FLUX_BB_AP,B_M_FLUX_BB_AP90,B_M_FLUX_BREMS_AP,B_M_FLUX_BREMS_AP90,B_M_FLUX_PLAW_AP,B_M_FLUX_PLAW_AP90,B_M_KP_INTRA_PROB,B_M_KS_INTRA_PROB,B_M_PHOTFLUX_AP,B_M_PHOTFLUX_AP90,B_M_PHOTFLUX_AP90_AVG,B_M_PHOTFLUX_AP_AVG,B_M_POSITION_ANGLE,B_M_VAR_INTER_INDEX,B_M_VAR_INTER_PROB,B_M_VAR_INTER_SIGMA,B_M_VAR_INTRA_INDEX,B_M_VAR_INTRA_PROB,B_NH_GAL,B_PHOT_NSRCS,B_POWLAW_AMPL,B_POWLAW_AMPL_RHAT,B_POWLAW_GAMMA,B_POWLAW_GAMMA_RHAT,B_POWLAW_NH,B_POWLAW_NH_RHAT,B_POWLAW_STAT,B_S_FLUX_AP,B_S_FLUX_AP90,B_S_FLUX_AP90_AVG,B_S_FLUX_AP_AVG,B_S_FLUX_BB_AP,B_S_FLUX_BB_AP90,B_S_FLUX_BREMS_AP,B_S_FLUX_BREMS_AP90,B_S_FLUX_PLAW_AP,B_S_FLUX_PLAW_AP90,B_S_KP_INTRA_PROB,B_S_KS_INTRA_PROB,B_S_PHOTFLUX_AP,B_S_PHOTFLUX_AP90,B_S_PHOTFLUX_AP90_AVG,B_S_PHOTFLUX_AP_AVG,B_S_VAR_INTER_INDEX,B_S_VAR_INTER_PROB,B_S_VAR_INTER_SIGMA,B_S_VAR_INTRA_INDEX,B_S_VAR_INTRA_PROB,B_U_FLUX_AP,B_U_FLUX_AP90,B_U_FLUX_AP90_AVG,B_U_FLUX_AP_AVG,B_U_FLUX_BB_AP,B_U_FLUX_BB_AP90,B_U_FLUX_BREMS_AP,B_U_FLUX_BREMS_AP90,B_U_FLUX_PLAW_AP,B_U_FLUX_PLAW_AP90,B_U_KP_INTRA_PROB,B_U_KS_INTRA_PROB,B_U_PHOTFLUX_AP,B_U_PHOTFLUX_AP90,B_U_PHOTFLUX_AP90_AVG,B_U_PHOTFLUX_AP_AVG,B_U_VAR_INTER_INDEX,B_U_VAR_INTER_PROB,B_U_VAR_INTER_SIGMA,B_U_VAR_INTRA_INDEX,B_U_VAR_INTRA_PROB,B_VAR_INTER_HARD_PROB_HM,B_VAR_INTER_HARD_PROB_HS,B_VAR_INTER_HARD_PROB_MS,B_VAR_INTER_HARD_SIGMA_HM,B_VAR_INTER_HARD_SIGMA_HS,B_VAR_INTER_HARD_SIGMA_MS
12,1.0,1.05e-14,0.0002228723404255319,4.649122807017544e-05,0.0,0.0,6.747404844290657e-05,0.00015853658536585366,5.6390977443609016e-05,0.0001171875,5.28169014084507e-05,0.00010869565217391305,1.0,1.0,8.694581280788178e-05,0.0002031700288184438,0.0003342939481268012,0.0001416256157635468,0.0,0.131,4.785067873303167e-05,1.0,1.0,0.0006008474576271187,0.0,0.05830449826989619,0.0,9.464285714285716e-05,0.0,0.009136690647482015,-0.5702903924186885,0.00709,0.0,0.01066390041493776,0.0,7.622377622377623e-05,0.0,0.02188449848024316,1.678646934460888e-05,1.5749486652977415e-05,1.648979591836735e-05,4.296435272045028e-06,0.0,0.0,0.0,5.24008350730689e-06,5.376044568245125e-06,0.0,5.294117647058824e-06,0.0,5.271867612293145e-06,0.0,0.88,0.965,5.334370139968896e-06,0.0,1.415492957746479e-05,6.236391912908243e-06,0,0.375,0.576,1.3257142857142856e-06,0.0,0.443,0.0,-0.7717717717717718,0.0,0.0013846153846153845,0.0,0.0,0.0,0.00372,0.0,0.0037107438016528924,0.0,0.00368595041322314,1.0,1.0,0.0,0.0015948275862068967,0.0,0.000282798833819242,0.0,0.0,0.244,0.0069914040114613185,0.2,0.767,0.02320175438596491,0.2857142857142857,0.00016857142857142857,0.0,0.4840085287846482,0.0,0.025648148148148146,0.0,0.03885057471264368,0.0005165876777251184,0.0012190201729106627,0.0,0.0,0.0005369393139841689,0.0052596537949400795,0.0005232273838630808,0.005048543689320388,0.0005203836930455636,0.004976359338061466,1.0,1.0,0.0004392678868552413,0.0017066666666666667,0.003596026490066225,0.0009682539682539683,0.0,0.00462,0.00011596153846153847,1.0,1.0,3.4858156028368793e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.91743119266055e-05,0.0,0.0005762081784386617,0.0004293577981651376,0.375,0.534,0.00015271317829457364,0.9,1.0,2.13e-07,0.421,0.192,1.325e-08,0.004155,0.00292
13,0.0,1.23e-15,0.0,4.649122807017544e-06,0.0,0.0,4.083044982698963e-06,9.10569105691057e-06,3.7293233082706764e-06,7.351562499999999e-06,3.556338028169014e-06,6.971014492753624e-06,0.859,0.6,4.950738916256158e-06,1.100864553314121e-05,9.769452449567723e-06,4.408866995073892e-06,0.625,0.87,2.680995475113122e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46711435718618516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4409005628517822e-06,2.511111111111111e-06,0.0,0.0,1.6450939457202504e-06,1.6880222841225626e-06,3.590361445783133e-06,1.667519181585678e-06,3.521978021978022e-06,1.6595744680851064e-06,3.5204081632653062e-06,0.444,0.659,1.7573872472783828e-06,3.7676056338028167e-06,3.028169014084507e-06,1.3903576982892693e-06,0,0.625,0.819,2.691428571428571e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.963,0.93,0.0,0.0,0.0,0.0,0,0.375,0.419,0.0016389684813753582,0.0,0.0,0.02017543859649123,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021571238348868174,0.0,0.0002233009708737864,0.0,0.00022576832151300236,0.178,0.174,0.0,7e-05,0.0,0.0,0.0,0.374,0.0015115384615384617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.711,0.0005728682170542636,0.0,0.0,1.0,1.0,1.0,0.179,0.2845,0.269
14,1.0,1.85e-15,1.4840425531914894e-05,7.675438596491228e-06,7.5438596491228074e-06,3.3271719038817007e-06,9.30795847750865e-06,2.1869918699186993e-05,7.894736842105263e-06,1.6328125000000002e-05,7.394366197183098e-06,1.5144927536231885e-05,0.729,0.674,1.205665024630542e-05,2.804034582132565e-05,2.7665706051873194e-05,1.1859605911330049e-05,0.0,0.218,0.0002613122171945701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5703382749579033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.523452157598499e-06,2.540740740740741e-06,2.7185185185185184e-06,1.6153846153846152e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4416796267496113e-06,4.823943661971831e-06,5.176056338028169e-06,2.5972006220839814e-06,0,0.0,0.042,5.177142857142857e-06,0.0,0.0,0.16716716716716717,-0.47747747747747743,-0.5935935935935935,8.846153846153847e-05,0.00010257234726688103,1.6861702127659578e-05,1.6514285714285714e-05,0.0002256,1.631578947368421e-05,0.00022479338842975203,1.6294117647058826e-05,0.00022314049586776857,0.843,0.81,1.6258992805755398e-05,9.56896551724138e-05,0.00011120689655172414,1.8804664723032072e-05,0,0.625,0.771,0.007134670487106017,0.0,0.0,0.02324561403508772,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.755924170616113e-05,0.0002175792507204611,0.0001988338192419825,8.281444582814445e-05,8.944591029023747e-05,0.0009307589880159787,8.801955990220049e-05,0.0009004854368932039,8.764988009592326e-05,0.0008900709219858156,0.877,0.956,7.321131447587355e-05,0.0003033333333333333,0.00027682119205298014,7.107583774250442e-05,0.625,0.686,0.006730769230769231,0.0,0.0,9.929078014184397e-07,5.673076923076922e-07,4.896142433234421e-07,7.699386503067484e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.357798165137615e-05,4.094993581514762e-05,3.717472118959107e-05,3.18348623853211e-05,0.0,0.00108,0.000434108527131783,0.0,0.0,1.0,1.0,0.0,0.54,0.1835,0.0
15,1.0,7.12e-15,7.925531914893617e-05,2.736842105263158e-05,0.00013289473684210528,5.730129390018484e-05,2.9377162629757788e-05,6.02439024390244e-05,2.5601503759398495e-05,4.640625e-05,2.4190140845070423e-05,4.340579710144928e-05,1.0,1.0,3.8669950738916256e-05,7.896253602305475e-05,0.0003717579250720461,0.00016133004926108377,0.625,0.825,0.00033936651583710406,0.2,0.819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5702929459847226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.185741088180113e-06,1.3148148148148148e-05,6.481481481481482e-05,3.320825515947467e-05,9.561586638830899e-06,9.944289693593314e-06,1.9096385542168674e-05,9.769820971867007e-06,1.8626373626373625e-05,9.66903073286052e-06,1.8520408163265307e-05,1.0,1.0,9.393468118195957e-06,1.862676056338028e-05,9.647887323943662e-05,4.230171073094868e-05,0.0,0.0,0.0837,6.571428571428571e-06,0.0,0.0,0.04754754754754755,-0.2792792792792793,-0.3203203203203203,0.00042307692307692304,0.0018745980707395497,0.0003207446808510638,8.342857142857143e-05,0.0010240000000000002,8.187134502923976e-05,0.0010082644628099172,8.117647058823529e-05,0.0009999999999999998,1.0,1.0,8.071942446043166e-05,0.000431896551724138,0.002103448275862069,0.0003644314868804665,0,0.75,0.96,0.03896848137535816,0.2,0.691,0.02320175438596491,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002381516587677725,0.0004927953890489913,0.0019504373177842566,0.0008779576587795765,0.00021503957783641163,0.001944074567243675,0.00021882640586797067,0.001929611650485437,0.00021942446043165468,0.0019267139479905437,1.0,1.0,0.00017803660565723792,0.0006360000000000001,0.0026357615894039735,0.0007336860670194004,0.0,0.109,0.0026923076923076926,0.0,0.0,2.1631205673758864e-06,1.7564102564102566e-06,6.824925816023738e-06,7.453987730061349e-06,9.902439024390244e-05,0.0005558912386706948,0.00011079258010118045,0.0005960000000000001,0.00011086614173228347,0.0005071428571428572,0.893,0.848,0.0001201834862385321,0.00013607188703465981,0.00041635687732342,0.00033577981651376147,0.375,0.523,0.001364341085271318,0.0,0.0,1.0,0.0654,1.0,0.257,0.01175,0.2285
16,1.0,1.76e-14,0.00020904255319148938,6.885964912280702e-05,7.192982456140351e-05,3.345656192236599e-05,0.00012145328719723183,0.0002861788617886179,0.00011127819548872181,0.00023203125000000003,0.00010739436619718311,0.00022173913043478262,0.487,0.143,0.00013669950738916259,0.00031988472622478386,0.0004005763688760807,0.0001687192118226601,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.039286333938367564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.196998123827392e-05,1.2925925925925926e-05,1.4e-05,1.223264540337711e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8351477449455678e-05,2.2359154929577462e-05,3.52112676056338e-05,2.5349922239502336e-05,0,0.0,0.0,0.0,0.0,0.0,-0.13613613613613615,-0.6216216216216216,-0.5135135135135135,0.001346153846153846,0.002122186495176849,0.0003351063829787234,0.00024685714285714285,0.0036880000000000003,0.00024444444444444443,0.003694214876033057,0.00024411764705882354,0.003669421487603306,0.396,0.274,0.00024172661870503598,0.0015517241379310344,0.0024827586206896553,0.0003979591836734694,0,0.0,0.0,0.0,0.0,0.418,0.15263157894736842,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009514218009478672,0.002397694524495677,0.0024198250728862973,0.0009452054794520548,0.0009947229551451188,0.010386151797603197,0.0009657701711491442,0.009927184466019416,0.0009568345323741006,0.009751773049645389,0.439,0.45,0.000853577371048253,0.0035399999999999997,0.003582781456953642,0.0008888888888888889,0.0,0.0,0.0,0.0,0.261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,1.0,2.56e-15,2.7127659574468088e-05,1.0964912280701755e-05,1.1052631578947368e-05,4.768946395563771e-06,1.083044982698962e-05,2.5365853658536585e-05,9.210526315789474e-06,1.90625e-05,8.626760563380281e-06,1.7681159420289855e-05,0.891,0.948,1.4285714285714285e-05,3.342939481268011e-05,3.342939481268011e-05,1.4408866995073894e-05,0.875,1.0,7.895927601809954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5701174486653507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.076923076923077e-06,6.148148148148148e-06,6.148148148148148e-06,3.076923076923077e-06,3.799582463465553e-06,3.899721448467967e-06,8.614457831325302e-06,3.861892583120205e-06,8.406593406593407e-06,3.8297872340425535e-06,8.418367346938776e-06,0.893,0.687,3.903576982892691e-06,8.97887323943662e-06,8.97887323943662e-06,3.903576982892691e-06,0,0.625,0.918,1.8571428571428572e-05,0.0,0.0,0.08998998998998999,-0.18218218218218218,-0.26626626626626626,0.00015833333333333335,0.00015884244372990356,2.7127659574468088e-05,3.0399999999999997e-05,0.0004168,2.994152046783626e-05,0.00041487603305785116,2.988235294117647e-05,0.000412396694214876,0.7,0.752,3.0503597122302158e-05,0.0001793103448275862,0.0001793103448275862,3.090379008746356e-05,0,0.75,0.986,0.006131805157593123,0.0,0.0,0.023289473684210527,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.919431279620853e-05,0.00017608069164265128,0.00018104956268221576,7.397260273972603e-05,7.229551451187336e-05,0.0007829560585885485,7.139364303178486e-05,0.0007609223300970874,7.12230215827338e-05,0.0007529550827423167,0.703,0.664,6.0399334442595677e-05,0.00026066666666666664,0.0002635761589403973,6.507936507936509e-05,0.5,0.671,0.005653846153846154,0.0,0.0,6.099290780141844e-07,6.057692307692307e-07,5.608308605341246e-07,5.276073619631902e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.055045871559633e-05,4.210526315789474e-05,4.064436183395291e-05,3.055045871559633e-05,0.0,6.84e-06,0.00014728682170542638,0.0,0.0,1.0,1.0,1.0,0.43,0.1845,0.378
18,1.0,7.67e-16,0.0,2.5263157894736844e-06,0.0,0.0,5.086505190311419e-06,1.0650406504065042e-05,4.248120300751879e-06,7.890625e-06,3.943661971830986e-06,7.246376811594204e-06,0.99,0.997,6.527093596059114e-06,1.3631123919308356e-05,1.138328530259366e-05,5.7019704433497546e-06,0.625,0.823,5.113122171945701e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5702922218391309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0337711069418384e-07,7.444444444444445e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.423017107309487e-07,1.3309859154929578e-06,1.316901408450704e-06,5.925349922239502e-07,0,0.0,0.249,6.514285714285714e-06,0.0,0.0,-0.35235235235235235,-0.7267267267267267,-0.47147147147147145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.389928057553957e-05,8.008620689655172e-05,6.551724137931035e-05,1.2317784256559766e-05,0,0.625,0.747,0.00332378223495702,0.0,0.0,0.02320175438596491,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4089709762532984e-05,0.00048601864181091876,5.268948655256724e-05,0.0004660194174757281,5.227817745803357e-05,0.00045981087470449173,0.697,0.729,4.425956738768719e-05,0.000158,0.0001357615894039735,4.126984126984127e-05,0.5,0.645,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9724770642201836e-05,1.7715019255455712e-05,0.0,0.0,0.0,0.183,0.00027751937984496125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0449
19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27369254147699507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.029649122807017543,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,2.49e-16,3.2287234042553197e-06,1.381578947368421e-06,1.223684210526316e-06,3.4380776340110906e-07,1.2076124567474049e-06,3.747967479674797e-06,1.0977443609022555e-06,3.0234375e-06,1.0528169014084506e-06,2.8623188405797105e-06,0.0,0.0,1.4901477832512318e-06,4.553314121037464e-06,4.380403458213257e-06,1.5886699507389164e-06,0.375,0.551,1.2782805429864253e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46710890703778424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.722326454033771e-07,1.0962962962962963e-06,9.111111111111112e-07,1.7166979362101313e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.525660964230171e-07,1.7922535211267604e-06,1.5774647887323941e-06,4.432348367029549e-07,0,0.0,0.375,1.2457142857142856e-06,0.0,0.0,0.3303303303303303,-0.18218218218218218,-0.47147147147147145,2.4326923076923076e-05,2.054662379421222e-05,2.3457446808510637e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3884892086330935e-06,2.560344827586207e-05,2.1293103448275863e-05,2.565597667638484e-06,0,0.0,0.386,0.0019656160458452723,0.0,0.0,0.020219298245614036,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.131516587677725e-05,2.45821325648415e-05,2.673469387755102e-05,1.2141967621419675e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.086522462562397e-06,3.1866666666666664e-05,3.768211920529801e-05,1.017636684303351e-05,0.625,0.682,0.0006134615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.697247706422019e-05,1.938382541720154e-05,1.685254027261462e-05,3.275229357798165e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.276,0.0
21,1.0,9.16e-16,9.414893617021277e-06,5.219298245614036e-06,0.0,0.0,4.67128027681661e-06,1.1707317073170731e-05,3.909774436090225e-06,8.671875e-06,3.6619718309859154e-06,8.043478260869566e-06,0.505,0.612,6.059113300492611e-06,1.5014409221902015e-05,6.9740634005763696e-06,2.91871921182266e-06,0.375,0.606,1.6063348416289592e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5703065014820274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1088180112570356e-06,3.4333333333333336e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.213063763608087e-06,3.4154929577464786e-06,1.3098591549295774e-06,5.660964230171073e-07,0,0.375,0.573,9.314285714285714e-05,0.0,0.0,0.20220220220220222,-0.44544544544544545,-0.5505505505505506,4.7435897435897435e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.85611510791367e-06,5.120689655172414e-05,2.043103448275862e-05,3.819241982507289e-06,0,0.0,0.388,0.0022378223495702005,0.0,0.0,0.023289473684210527,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33649289099526e-05,0.00010317002881844381,0.0,0.0,4.511873350923483e-05,0.0004700399467376831,4.4009779951100244e-05,0.00045024271844660196,4.376498800959233e-05,0.0004444444444444444,0.559,0.802,3.7271214642262896e-05,0.00015333333333333334,7.880794701986755e-05,1.9400352733686068e-05,0.0,0.272,0.0013461538461538463,0.0,0.0,0.0,7.019230769230769e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.005134788189987e-05,1.9330855018587357e-05,9.81651376146789e-06,0.0,0.345,0.0014186046511627907,0.0,0.0,0.0,0.0,0.00484,0.0,0.3945,0.2325
22,0.0,0.0,1.728723404255319e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.864532019704434e-07,1.3256484149855907e-06,1.6743515850144091e-06,6.403940886699508e-07,0.375,0.596,5.3733031674208145e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4673315500464704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.279,1.3314285714285714e-06,0.0,0.0,-1.0,-1.0,-0.25625625625625625,8.461538461538462e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.985611510791367e-06,8.879310344827586e-06,9.396551724137931e-06,1.880466472303207e-06,0,0.375,0.538,0.0014212034383954155,0.0,0.0,0.020219298245614036,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.028436018957346e-06,1.5590778097982708e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4276206322795343e-06,2.2066666666666667e-05,2.251655629139073e-05,3.791887125220459e-06,0.625,0.819,0.0013173076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.275229357798165e-05,1.238767650834403e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.085e-06,1.0
23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2742958055721428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.029210526315789475,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013258983890954148,9.541284403669725e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,1.0,5.32e-16,2.2127659574468085e-05,1.3991228070175439e-06,6.973684210526316e-07,6.820702402957486e-07,4.463667820069205e-06,8.292682926829268e-06,3.7406015037593984e-06,6.109375e-06,3.4894366197183097e-06,5.6449275362318845e-06,0.286,0.117,5.751231527093596e-06,1.057636887608069e-05,9.654178674351586e-06,4.778325123152709e-06,0.375,0.497,1.1877828054298642e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5703134507388463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9222222222222224e-07,1.5666041275797372e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.274647887323943e-07,5.457746478873239e-07,2.286158631415241e-07,0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.055055055055055056,8.621794871794872e-05,0.0002967845659163987,5.585106382978723e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.446043165467626e-05,9.741379310344828e-05,0.0003482758620689655,6.384839650145773e-05,0,0.0,0.384,0.0011346704871060171,0.0,0.0,0.02320175438596491,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8672985781990518e-05,7.809798270893373e-05,8.221574344023323e-05,3.063511830635118e-05,3.0079155672823222e-05,0.0003462050599201065,2.93398533007335e-05,0.00033252427184466023,2.9136690647482015e-05,0.00032742316784869975,0.111,0.156,2.4625623960066556e-05,0.00011266666666666666,0.00012119205298013245,2.7336860670194006e-05,0.0,0.147,0.0002826923076923077,0.0,0.0,0.0,0.0,2.967359050445104e-07,6.012269938650306e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.69268897149938e-05,3.761467889908257e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.49e-05,0.0,0.0,0.0
