obs_id,class,src_n,src_id,significance,photflux_aper_lolim_h,photflux_aper_h,flux_aper_lolim_b,photflux_aper_lolim_b,flux_aper_b,flux_aper_hilim_u,photflux_aper_b,flux_aper_lolim,photflux_aper_lolim,flux_aper,photflux_aper,var_inter_prob,var_inter_index,var_inter_sigma,photflux_aper_hilim_u,flux_aper_hilim_m,flux_aper_hilim_h,flux_aper_hilim_s,hard_ms_lolim,hard_ms_hilim,hard_ms,hard_hm_lolim,hard_hm,hard_hm_hilim,hard_hs,hard_hs_hilim,hard_hs_lolim,photflux_aper_hilim_m,photflux_aper_hilim_s,flux_aper_hilim_b,photflux_aper_hilim_h,flux_aper_hilim,photflux_aper_hilim_b,photflux_aper_hilim
BH_OBS_107,BH,CXOU J100517.1-07421,BH0022,11.12,-7.361111575294925,-7.035269078946371,-14.834162375309873,-6.333294863880101,-14.730720610228099,-15.73754891026957,-6.233884716778586,-15.271240524832125,-6.476211926129397,-15.113588244639885,-6.2734683897525505,0.6361999999999999,3.0,5.171680000000001e-07,-5.647431613820691,-15.53955321611928,-14.841034739616587,-14.983802646487561,-0.7089,-0.3979,-0.5621,-0.263,0.0487,0.3342,-0.5484,-0.3479,-0.7252,-6.896196279044043,-6.402743717074858,-14.64723880827617,-6.8591778198906885,-14.9825743025931,-6.15720360482442,-6.141559055640397
NS_OBS_354,NS,J1749-2919          ,NS0060,3.26,-5.762456261857126,-5.586197483230648,-13.865504144165325,-5.589391457431632,-13.70071066591232,-14.027519450123524,-5.42458120878564,-14.265520210574422,-6.065299598284574,-14.095068172604348,-5.895854449445992,0.0,0.0,0.0,-4.831797253157369,-15.103253384392595,-13.57462883356106,-15.290306130272207,-0.263,1.0,0.9994,0.7389,0.9994,1.0,0.9994,1.0,0.7826,-6.4040630937308265,-6.4970269409343695,-13.587203571283455,-5.467372998771109,-13.898342955285036,-5.311135431945208,-5.323547833778722
PULSAR_OBS_210,PULSAR,PSR J1740+1000,PL0078,18.69,-6.003225729138697,-5.897909474488165,-13.041722874452304,-4.576262750017671,-13.017819254403598,0.0,-4.552376902239714,-13.350521536252446,-4.890315170249512,-13.319913892178494,-4.861452586629908,0.6709999999999999,4.8,3.15966e-05,0.0,-14.069917366607628,-14.00859669741996,-13.072014052900572,-0.7939,-0.7377,-0.7658,-0.5066,-0.4047,-0.3029,-0.8944,-0.8713,-0.9151,-5.46864883541694,-4.618163200001657,-12.995248844409002,-5.813326132500255,-13.292138263243485,-4.529736553034922,-4.834488589214447
PULSAR_OBS_47,PULSAR,PSR J0359+5414,PL0010,9.65,-7.3308691526266685,-6.7288556820509235,-14.458295976715712,-5.783042792638903,-14.318397001269133,0.0,-5.675511766692344,-14.742113525424573,-6.243960600751182,-14.53150497549293,-5.481738814083505,0.5355,2.75,5.819749999999999e-07,-4.589222766622791,-14.770318157682324,-14.357436562895613,0.0,-0.5565,-0.1968,-0.3898,-0.7114,-0.4272,-0.1568,-0.7233,-0.529,-0.8876,-6.151564544668528,-5.822752163744378,-14.212752119668044,-6.493630282904496,-14.390227783410205,-5.589391457431632,-5.209654306432342
CV_OBS_783,CV,XMMSL2 J004231.9+41162,CV0110,174.76,-4.2473370568790285,-4.1885590563258415,-12.191721490417233,-3.6701954778359305,-12.156393528075487,-13.598254917762935,-3.6341377845974447,-12.598806315369975,-4.131332055097529,-12.550028189433107,-4.082504993463981,0.9572,5.8,2.16814e-05,-3.339988778710669,-12.860750782428394,-12.28424728317714,-12.826231176863349,-0.1855,0.0194,-0.0849,0.0094,0.0949,0.1793,0.01,0.1156,-0.0918,-4.22018713682942,-4.13335827943396,-12.123724411322119,-4.136736636349518,-12.499209343600974,-3.6010189333418685,-3.7377957925931504
NS_OBS_408,NS,SAXWFC J1748.1-2446.,NS0072,19.47,-5.707743928643524,-5.625985259708089,-13.785951320588056,-5.475344287642223,-13.719421629631924,-15.122340755888393,-5.409046764812014,-14.191682323967006,-5.930337082099477,-14.112243207778974,-5.845606462043003,0.69025,4.0,1.131475e-06,-5.870954940112043,-14.613679426105952,-13.695078838099107,-15.215668051977852,0.3367,0.7689,0.5646,0.4428,0.5547,0.6565,0.857,0.9338,0.7639,-6.064039531010834,-6.528561592610702,-13.661742769753745,-5.557206774060232,-14.03841660980033,-5.35144484433733,-5.710901800943383
CV_OBS_259,CV,[HPH2013] 273         ,CV0035,9.19,-5.492819022739758,-5.288699040083834,-13.413525221428607,-4.925915310971757,-13.288530218125672,-13.861066059743075,-4.800793520838342,-13.848703713269494,-5.429550466824971,-13.672052867357865,-5.255050203232996,1.0,6.0,7.783e-05,-4.670602120638957,-13.921543181946706,-13.30944953848964,-13.792904459580784,-0.5028,0.0843,-0.2311,0.0443,0.3136,0.5503,0.0987,0.3829,-0.1868,-5.400226060853613,-5.22337144657985,-13.191653964259606,-5.150396341917553,-13.508022325235832,-4.703993330686329,-4.934412816815014
CV_OBS_507,CV,CXOGLB J002406.0-72045,CV0081,25.99,-6.0321245544519675,-5.60624935965192,-13.561457651213887,-4.873219422987991,-13.424812155072338,0.0,-4.736837535037783,-13.920122631420107,-5.387158947285715,-13.711247892372837,-5.204119982655924,0.8390000000000001,5.6,2.3292e-06,-4.894830572000668,-13.781727146428551,-13.627087997029893,-13.72584215073632,-0.4241,0.0906,-0.1799,-0.5539999999999999,-0.2536,0.0543,-0.426,-0.12300000000000001,-0.6877,-5.211973115904197,-5.0745847629157534,-13.326518302926653,-5.4037328736044845,-13.576426480267266,-4.638461028730721,-4.9646743448538215
NS_OBS_103,NS,GRS 1741.9-2853     ,NS0021,376.06,0.0,-6.129303542010749,-15.712198270069775,-7.291919189531767,-14.411056357259984,-13.559878396812195,-5.99097425791309,-16.411168274405796,-7.990889193867787,-15.110026361596004,-6.452594540332512,1.0,8.0,0.008676739999999999,-4.308741641866888,-14.816445466381138,-14.193616498175832,-14.80715388481116,-1.0,0.1668,-0.9994,0.1818,0.9994,1.0,0.9994,1.0,-0.0306,-6.225264117448247,-6.050463626623857,-14.12107626603243,-5.841336019186012,-14.04958646063062,-5.70092873997259,-4.966273952104133
NS_OBS_311,NS,XMMU J004245.2+41172,NS0046,4.71,-7.062482107982652,-6.612432220582813,-15.939302159646386,0.0,-15.094312032288148,0.0,-6.860120913598763,-15.688882157337494,-7.3635121036466336,-15.037204630142767,-6.718852957975573,0.0,0.0,0.0,0.0,0.0,-14.752763450493234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.825358807339553,-6.4048345852097714,-14.787546038959725,-6.558933593360738,-6.4750848524601325
PULSAR_OBS_321,PULSAR,PSR J1826-125,PL0096,12.96,-5.205372555335492,-5.166406706001544,-13.227971834675145,-4.968995718636463,-13.193209728415933,0.0,-4.934047019686131,-13.40641121412338,-5.436996188735087,-13.368498734744731,-5.3291421118106905,0.0,0.0,0.0,-5.1657700971483225,-14.493359694433494,-13.174638804047367,0.0,0.3941,0.7402,0.5709,0.6914,0.7395,0.7839,0.9232,0.9575,0.8838,-5.909389292171594,-6.3934036908207155,-13.161025045044534,-5.1306509192409075,-13.333728564010508,-4.901702463505301,-5.24557215286002
CV_OBS_731,CV,XMMSL2 J004231.9+41162,CV0110,174.76,-4.1857524042680785,-4.128835867197051,-12.161087972594002,-3.567993312730401,-12.130064589353141,-12.562566556202027,-3.537003387971944,-12.557147242821975,-4.00831328474531,-12.482012796974926,-3.8967917046638623,0.9572,5.8,2.16814e-05,-3.6503340159033706,-12.869344650977972,-12.2503409679051,-12.84496777120903,-0.2842,-0.1218,-0.2049,0.0518,0.1324,0.2105,-0.0737,0.0119,-0.158,-4.196542884351587,-4.015382686763251,-12.101110344073415,-4.081393084855018,-12.418847108033711,-3.5079383954874013,-3.8084204489201032
CV_OBS_282,CV,[HPH2013] 50          ,CV0037,9.94,-7.305833704066802,-6.050512410053496,0.0,0.0,-13.757210190521324,-13.34736693191689,0.0,-15.344285450381289,-8.004803708402822,-14.108016769148033,-6.749482414389515,0.1345,1.5,3.5900000000000005e-05,-4.156829535480102,-14.706858516549067,-13.390085589914005,-14.669789215428471,-1.0,0.0069,-0.9994,0.1443,0.9994,1.0,0.0575,0.8189,-0.3916,-6.115771230367397,-5.803823814960028,-13.44490555142168,-5.761702932124607,-13.599728021881106,-5.668775218979268,-4.818716784731445
CV_OBS_503,CV,CXOGLB J002405.6-72044,CV0080,20.78,-7.423083044034794,-6.167874457465991,-14.414990720097537,-5.645123577483767,-14.1651979459513,-14.530325227448204,-5.3879582553547305,-14.924562538414389,-6.089188899288639,-14.494036481981876,-5.6423166594584915,0.6306,3.8,1.10686e-06,-5.143512787131369,-14.408601448718754,-14.293879890297296,-14.361510743045367,-0.5715,0.1505,-0.2399,-0.604,-0.1749,0.2742,-0.42100000000000004,0.0156,-0.7664,-5.761452112318673,-5.60624935965192,-14.007579043947976,-5.891773343625071,-14.28212986726225,-5.233959139618611,-5.431516662728344
CV_OBS_535,CV,CXOGLB J002407.1-72054,CV0083,18.17,0.0,0.0,-15.1743791749965,-6.239803770544866,-13.87321942298799,0.0,-4.917573699139228,-15.016531584835935,-6.442051910298558,-13.866461091629784,-5.139661993429006,0.9916,7.4,3.372e-06,0.0,0.0,0.0,-13.578889870206568,0.0,0.0,0.0,0.0,0.0,0.0,-0.9994,-0.2642,-1.0,0.0,-4.73754891026957,-13.583359492661721,-5.186819467413988,-13.581118931465642,-4.627087997029894,-4.79224000245237
CV_OBS_764,CV,XMMSL2 J004231.9+41162,CV0110,174.76,-4.282079974163007,-4.217742426336699,-12.292770580672705,-3.6635402661514704,-12.254066841540553,-13.742321425130816,-3.625068446021812,-12.701085821127586,-4.1306039837083945,-12.645411028216204,-4.080189979829804,0.9572,5.8,2.16814e-05,-3.853871964321762,-12.944239535312267,-12.417368560510367,-12.829738284605046,-0.2892,-0.0993,-0.1974,0.0281,0.1224,0.2117,-0.0775,0.0231,-0.1755,-4.2648803659181285,-4.092588639225414,-12.220547816595936,-4.161780778092374,-12.59718857300805,-3.5917600346881504,-3.9207898019519702
CV_OBS_358,CV,CXOGLB J002359.3-72043,CV0066,3.43,0.0,0.0,-15.576590272266907,-6.568636235841013,-15.286005732339357,-15.411840383616907,-6.361011840656317,-15.927603033478238,-6.889134314245551,-15.592541109542609,-6.588481304499348,0.141,0.0,3.5055e-07,-6.049002666011195,-15.432385557269154,-15.489320968967789,-15.366026844210324,-0.5828,0.0618,-0.2823,-1.0,-0.7695,-0.1081,-0.9994,-0.3442,-1.0,-6.792904459580782,-6.58838029403677,-15.120617362825653,-7.064240896254687,-15.343135508451082,-6.227458267359056,-6.399909650886591
PULSAR_OBS_202,PULSAR,PSR J1709-4429,PL0072,50.09,-4.593971055036385,-4.5770820192323365,-12.491470281028711,-3.8951715963463447,-12.482672117705624,-14.346884006834431,-3.8863908489269714,-12.89022375407077,-4.355431437076853,-12.876817622642609,-4.338414455933346,0.772,4.8,4.795e-06,-5.092373695156733,-13.142607189079099,-12.691435586438761,-13.164499672132681,-0.1943,-0.1505,-0.1724,-0.0531,-0.03,-0.0056,-0.1999,-0.1768,-0.2242,-4.5379016188648444,-4.385841290490825,-12.47391930819797,-4.560667306169737,-12.863736792301221,-3.877784121727173,-4.322039186734643
BH_OBS_118,BH,CXOU J100518.5-07413,BH0023,14.07,-6.403292970318553,-6.214243200037358,-14.195043200142507,-5.491335636947056,-14.122455892284055,-15.406935568341284,-5.421475394725007,-14.622766623247252,-5.922486748502338,-14.519245908275929,-5.75326513275555,0.585,2.2,4.777600000000001e-07,-5.462558716592052,-14.643591672961021,-14.506960411682348,-14.379447555270565,-0.5478,-0.2842,-0.42100000000000004,-0.2904,-0.0712,0.1368,-0.4834,-0.3279,-0.634,-6.043591428804167,-5.691008970999836,-14.06023122454665,-6.0829148093594325,-14.428179407049337,-5.361311113309877,-5.635760532697499
NS_OBS_118,NS,GRS 1741.9-2853     ,NS0021,376.06,0.0,0.0,-13.667359589612536,0.0,-13.164689999130935,-13.56336036830734,0.0,-13.976994602750064,0.0,-13.530177984021835,0.0,1.0,8.0,0.008676739999999999,-3.436044535004187,-14.744968836654445,-12.896538377905294,-14.379968104873702,-1.0,-0.253,-0.9994,0.4241,0.9994,1.0,0.9994,1.0,-0.1793,-6.134067331806813,-5.587539452570039,-12.945386945443113,-5.418164075942352,-13.261857085966811,-5.342179543984303,-4.121380097197919
NS_OBS_42,NS,1A 1742-289         ,NS0001,167.36,-6.912218582190458,-6.621602099051862,-14.746661994673893,-6.823041019413092,-14.508358206522415,0.0,-6.5107448316307375,-15.042632191568472,-7.1663748533863325,-14.804307862677252,-6.863675867815807,0.7596,5.2,0.002257511,0.0,-16.164753460003688,-14.345342245350475,-16.167235695059468,-1.0,0.0856,-0.9994,0.8139,0.9994,1.0,0.9994,1.0,0.6827,-7.626904012921273,-7.362110183419208,-14.355364496231847,-6.456304367690755,-14.64476548975122,-6.338376590770769,-6.659779038962121
BH_OBS_187,BH,KV UMA              ,BH0028,12.97,-6.192600287240515,-6.050707598587973,-13.903089986991944,-5.240785568765756,-13.855114581712856,-13.855425792390385,-5.193684330191887,-14.219610671529047,-5.518620441942537,-14.117737369917386,-5.400973266290048,0.975,6.6,1.6633599999999998e-06,-4.950781977329819,-14.3981572102179,-14.192532624315724,-14.207748428096735,-0.4441,-0.2567,-0.3523,-0.3641,-0.2186,-0.0756,-0.5347,-0.4254,-0.6365,-5.784362436564939,-5.477555766493679,-13.811634073936851,-5.949620243738543,-14.036259381142116,-5.151195298948196,-5.312364038953534
NS_OBS_389,NS,SAXWFC J1748.1-2446.,NS0071,2.75,0.0,0.0,0.0,-7.39083262569798,0.0,-14.899974269892134,-6.6311554931741785,-17.339893778276757,-7.9641701747471725,-16.318758762624412,-7.122628654130226,0.126,0.0,2.6805e-07,-5.648783654660658,-15.476904161747433,-15.01836257534423,-15.339893778276755,-1.0,0.0443,-0.4809,-1.0,-0.9994,0.1493,-0.9994,-0.1568,-1.0,-6.741362717275924,-6.5752816626684325,-15.38310457359924,-6.9457700901366035,-15.164664617378097,-6.369572124974977,-6.189418035740603
NS_OBS_307,NS,XMMU J004245.2+41172,NS0046,4.71,-6.782516055786092,-5.9586073148417755,-14.819874124835945,-6.314706218613216,-14.138704606473306,-13.011530229790125,-5.633577042774028,-15.293657801577599,-6.886390848926972,-14.47695625416466,-6.164309428507575,0.0,0.0,0.0,-3.760200181552901,-14.19935164463601,-13.940436582098732,-14.637140697041321,-1.0,0.1968,-0.9994,0.0169,0.9994,1.0,0.2136,0.9313,-0.2267,-5.927382523454764,-5.771086594005313,-13.885389015767824,-5.691222226335279,-13.583376132615815,-5.380280734388274,-4.4370460834720635
PULSAR_OBS_163,PULSAR,PSR J1417-4402,PL0052,6.41,-4.3945872018469485,-4.2740067410752784,-12.590912630552163,-3.8383325875622636,-12.517126416391244,0.0,-3.764724123312948,-12.914406199538904,-4.319954717642537,-12.813778463729172,-4.2186036948032095,0.0,0.0,0.0,-3.4962093169428186,-13.101878424458892,-12.583692412940115,-13.309360988284032,-0.2505,0.1568,-0.055,0.0194,0.1849,0.3442,0.1362,0.3342,-0.0606,-4.330125497510196,-4.277119389313061,-12.454074670644154,-4.179732842839036,-12.732570119185993,-3.7018021328901853,-3.8642950298732752
CV_OBS_447,CV,CXOGLB J002403.8-72062,CV0075,15.95,0.0,0.0,-15.282495925235796,-6.343805937820815,-14.662740460249724,0.0,-5.72399801003795,-15.24822066752342,-6.7544379833440376,-14.65462626944091,-6.158140190224938,0.6036,3.2,1.01738e-06,-4.975925012692573,0.0,0.0,-14.418050341626682,-1.0,-0.544,-0.9994,-0.2055,0.9994,1.0,-0.9994,-0.4091,-1.0,-6.323397830417981,-5.571217488503046,-14.417255034308724,-6.1607105439938525,-14.417652505915642,-5.4784696587212895,-5.44995274267825
CV_OBS_230,CV,[HPH2013] 192         ,CV0019,52.93,0.0,0.0,0.0,0.0,0.0,-13.077949597832827,0.0,-16.39254497678533,-7.808381336630531,-15.39254497678533,-6.808381336630531,0.9945,5.5,0.00025103,-3.890421453095613,-14.414764936634224,-14.149108815864075,-14.650528200785613,-0.6814,0.534,-0.2798,-1.0,-0.9994,0.0019,-0.9994,0.0593,-1.0,-5.830619504688051,-5.784626847216577,-14.603277721496227,-6.060281117645896,-13.702278872553926,-5.677160727313678,-4.569304598272552
CV_OBS_491,CV,CXOGLB J002405.3-72042,CV0079,10.2,-6.5489815478445434,-5.929223537156565,-14.473014931440005,-5.9825492704894625,-14.117646253611285,0.0,-5.627087997029894,-14.745532489532927,-6.52212661983228,-14.27086221951038,-6.066603832440172,0.35775,2.0,2.7705e-07,-5.6759234202605136,-14.466100899203406,-13.940815382368626,0.0,0.3042,1.0,0.9994,-0.1518,0.3036,0.674,0.9994,1.0,0.4903,-5.877784121727173,-6.3715088950328775,-13.93292914395463,-5.683610248926804,-14.05307308721784,-5.442492798094341,-5.719371556635019
NS_OBS_89,NS,EXO 1745-248        ,NS0020,23.47,-5.980053318321158,-5.841637507904752,-14.032077793269485,-5.422508200162776,-13.95624487303132,0.0,-5.348431261134208,-14.356468368058293,-5.8086817534970745,-14.25189535002677,-5.708070880438428,0.77225,4.5,1.7364000000000002e-05,0.0,-14.311313275715875,-14.05863766428824,-15.140201452519436,0.4716,0.7964,0.6458,-0.1993,-0.035,0.1293,0.6309,0.7914,0.4366,-5.718739312944988,-6.2876870913186345,-13.891773343625074,-5.7368375350377825,-14.167904822065722,-5.285083752006416,-5.626784465033956
NS_OBS_357,NS,J1824-2452          ,NS0062,92.0,-5.6307841425898575,-5.489991487059766,-13.736837535037782,-5.279427279635738,-13.633017024022148,0.0,-5.17855198098247,-14.057352144337369,-5.652821282145813,-13.922350530591018,-5.517948639387286,1.0,8.0,5.6899999999999994e-05,0.0,-14.399027104313252,-13.5880437620696,-14.597394758080087,-0.2305,0.3254,0.05,0.253,0.456,0.6327,0.4959,0.674,0.2904,-5.773915884024175,-5.806875401645538,-13.54928912185308,-5.383839687152417,-13.819823928572905,-5.096747183106041,-5.415160134760074
PULSAR_OBS_297,PULSAR,PSR J1811-1925,PL0089,133.15,-3.845576026885353,-3.82739706879014,-11.941194513324096,-3.722620025332745,-11.924453038607465,0.0,-3.7057542838618818,-12.238859564092147,-4.154954078450742,-12.220545832037786,-4.135455695497972,0.9146,6.2,5.8563599999999996e-05,-6.044552789422305,-13.307505592496915,-11.914709421769937,-14.38933983691012,0.7177,0.8413,0.7808,0.7639,0.7833,0.8026,0.9706,0.9788,0.9613,-4.70377371273884,-5.5347659050119855,-11.908333042404315,-3.8096683018297086,-12.203193318967447,-3.689731633367552,-4.115882936655224
NS_OBS_105,NS,GRS 1741.9-2853     ,NS0021,376.06,0.0,-5.902395671125588,-15.138465589140964,0.0,-13.723538195826757,-13.24214865631442,0.0,-15.177047759452519,0.0,-14.081759909778585,-6.374996398985138,1.0,8.0,0.008676739999999999,-4.57577192930402,-14.959397659885926,-13.381115515004552,-14.68739956073874,-1.0,-0.5303,-0.9994,0.6727,0.9994,1.0,0.371,0.7701,-0.1693,-6.494714325855867,-5.7662426370344875,-13.43086027452754,-5.57154122648442,-13.555730304031608,-5.5846927077744315,-5.1690637782352855
PULSAR_OBS_159,PULSAR,PSR J1357-6429,PL0048,18.02,-5.327440372236724,-5.276790689594889,-13.174444067709643,-4.560509409610316,-13.14923127307112,0.0,-4.535808629359001,-13.483662979376387,-4.918895835515778,-13.447757771643298,-4.8857811251496726,0.0,0.0,0.0,0.0,-13.786216700664694,-13.386475297146347,-13.667157733005647,-0.3879,-0.278,-0.3348,-0.1243,-0.0537,0.0156,-0.381,-0.3217,-0.4403,-5.191586448599632,-4.894489815230027,-13.125344267401898,-5.231435890486425,-13.414877813693185,-4.512296136836274,-4.855488061296061
PULSAR_OBS_434,PULSAR,PSR J2051-0827,PL0128,5.69,-6.786482243003695,-6.166725360709437,-13.721703791908727,-5.520280764560429,-13.561299467099266,0.0,-5.3597173703033185,-14.150735719079158,-6.0098654626544965,-13.835725235004071,-5.797282880382714,0.5366,3.2,2.84662e-06,-5.525638023967368,-14.778846678045294,-13.359617955290432,-14.207468238098693,-0.8726,-0.4691,-0.6996,-0.1843,0.2761,0.6502,-0.5646,-0.2817,-0.7989,-6.092696151166032,-5.476643793345208,-13.4443011052811,-5.921180816901151,-13.660022159133591,-5.24275584897803,-5.551516293742415
PULSAR_OBS_168,PULSAR,PSR J1509-585,PL0056,3.0,0.0,0.0,0.0,0.0,-14.853561864714225,0.0,0.0,-16.292997900479993,0.0,-14.999276778380905,0.0,0.887,6.0,1.6889999999999998e-07,0.0,-15.837734385701976,-14.514988785421426,0.0,0.0,0.0,0.0,0.23800000000000002,0.9994,1.0,0.0,0.0,0.0,-7.241618058225326,0.0,-14.562566556202027,-6.6649434805609085,-14.703459120561444,-6.6283780728239785,-6.770463202646834
CV_OBS_71,CV,[HPH2013] 123         ,CV0006,23.44,-7.034234035817313,-6.013004460275616,-15.455931955649724,0.0,-14.177243667048607,-13.599289363226767,0.0,-15.672395886185686,-7.733204040153332,-14.548612746337499,-6.711974464611638,0.0,0.0,2.393e-05,-4.3480439304669245,-14.746419710437815,-13.856672870007953,-14.738023808602188,-1.0,0.0668,-0.9994,0.2092,0.9994,1.0,0.7408,1.0,-0.0968,-6.155212281172153,-5.871923987331286,-13.899629454882437,-5.744245213356956,-13.956315559621473,-5.693146251306993,-4.993606702820155
BH_OBS_141,BH,J1745-2900          ,BH0027,337.0,-5.709075440617247,-5.5760990814715825,-13.866461091629784,-5.570732333566832,-13.71783122169536,-14.597738617545321,-5.437707135543525,-14.259163792942688,-6.032358435916989,-14.110474203328808,-5.899353799854519,0.8301999999999999,7.0,0.000481169,-5.346594509335499,-15.638272163982409,-13.601539150391776,-15.801617869991706,-1.0,0.3304,-0.9994,0.9288,0.9994,1.0,0.9994,1.0,0.925,-7.001348404001628,-6.99097425791309,-13.612076533026563,-5.474307475494988,-13.979863381950144,-5.335922409814924,-5.596097766073352
PULSAR_OBS_149,PULSAR,PSR J1124-591,PL0042,144.29,-4.078573658984735,-4.070887743345339,-12.091032699581614,-3.5856953118716683,-12.085868487369106,-14.182699121606676,-3.5802094138936367,-12.489133409266364,-4.038455517381046,-12.482257947383802,-4.024366027364409,0.7828,5.0,9.7122e-06,-4.462055040708512,-12.813043664534588,-12.204676235670686,-13.189431470783589,0.1555,0.1955,0.1749,0.183,0.1949,0.2067,0.3573,0.3754,0.3404,-4.233438447362468,-4.378927628856373,-12.080817270957501,-4.063335486999923,-12.47381171789028,-3.5747919488613435,-4.0111290339353545
