index,class,src_id,src_name,livetime,significance,likelihood,gti_obs,var_inter_sigma,var_inter_prob,var_inter_index,var_max,var_min,var_mean,var_sigma,kp_prob,ks_prob,var_prob,var_index,flux_aper_hilim,flux_aper_lolim,flux_aper,photflux_aper_hilim,photflux_aper_lolim,photflux_aper,photflux_aper_b,photflux_aper_h,photflux_aper_m,photflux_aper_u,photflux_aper_s,photflux_aper_lolim_b,photflux_aper_lolim_h,photflux_aper_lolim_m,photflux_aper_lolim_u,photflux_aper_lolim_s,photflux_aper_hilim_b,photflux_aper_hilim_h,photflux_aper_hilim_m,photflux_aper_hilim_u,photflux_aper_hilim_s,flux_aper_b,flux_aper_h,flux_aper_m,flux_aper_u,flux_aper_s,flux_aper_lolim_b,flux_aper_lolim_h,flux_aper_lolim_m,flux_aper_lolim_u,flux_aper_lolim_s,flux_aper_hilim_b,flux_aper_hilim_h,flux_aper_hilim_m,flux_aper_hilim_u,flux_aper_hilim_s,hard_hm,hard_hs,hard_ms,flux_powlaw,powlaw_gamma,powlaw_nh,powlaw_ampl,powlaw_stat,flux_bb,flux_bb_hilim,flux_bb_lolim,bb_kt,bb_nh,bb_ampl,bb_stat,flux_brems,brems_kt,brems_nh,brems_stat,hard_hm_hilim,hard_hm_lolim,hard_hs_hilim,hard_hs_lolim,hard_ms_hilim,hard_ms_lolim,flux_powlaw_hilim,flux_powlaw_lolim,powlaw_gamma_hilim,powlaw_gamma_lolim,powlaw_nh_hilim,powlaw_nh_lolim,powlaw_ampl_hilim,powlaw_ampl_lolim,bb_ampl_lolim,bb_ampl_hilim,flux_brems_lolim,flux_brems_hilim,brems_kt_hilim,brems_kt_lolim,brems_nh_hilim,brems_nh_lolim,bb_kt_hilim,bb_kt_lolim,bb_nh_hilim,bb_nh_lolim
40,NS,NS0001,1A 1742-289         ,27775.0,167.36,21.89294,2008-07-26T21:38:28,0.0022575110000000002,0.7596,5.2,,,,,,,,,14.256074953604953,15.887193982733114,15.057000406633959,7.137140000000001e-06,2.4368000000000004e-08,2.5142e-07,6.922e-07,5.649e-07,0.0,0.0,0.0,3.146e-08,9.038e-08,0.0,0.0,0.0,1.353e-06,1.039e-06,2.703e-07,3.243e-05,5.934e-07,2.133e-15,2.252e-15,0.0,0.0,0.0,3.413e-16,3.07e-16,0.0,0.0,0.0,3.925e-15,4.094e-15,7.588e-16,1.818e-14,7.687e-16,0.9994,0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,0.3816,1.0,0.0231,0.0056,-1.0,,,,,,,,,,,,,,,,,,,,
41,NS,NS0001,1A 1742-289         ,28808.1,167.36,21.89294,2008-07-25T22:06:04,0.0022575110000000002,0.7596,5.2,,,,,,,,,14.782213471126571,16.23507701535011,15.17441162014103,7.546499999999999e-07,1.262e-08,2.8292500000000003e-07,6.448e-07,4.869e-07,0.0,,0.0,2.931e-08,2.117e-08,0.0,,0.0,1.26e-06,9.314e-07,2.688e-07,,5.584e-07,1.335e-15,1.342e-15,0.0,,0.0,1.161e-16,1.167e-16,0.0,,0.0,2.554e-15,2.567e-15,7.548e-16,,7.288e-16,0.9994,0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,0.3666,1.0,0.0169,0.0119,-1.0,,,,,,,,,,,,,,,,,,,,
42,NS,NS0001,1A 1742-289         ,112545.7,167.36,21.89294,2009-05-18T02:39:30,0.0022575110000000002,0.7596,5.2,,,,,,,,,14.64476548975122,15.042632191568472,14.804307862677252,2.188875e-07,6.8175e-08,1.36875e-07,3.085e-07,2.39e-07,0.0,,0.0,1.503e-07,1.224e-07,0.0,,0.0,4.588e-07,3.497e-07,2.361e-08,,4.344e-08,3.102e-15,3.175e-15,0.0,,0.0,1.792e-15,1.834e-15,0.0,,0.0,4.412e-15,4.515e-15,6.843e-17,,6.804e-17,0.9994,0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,0.8139,1.0,0.6827,0.0856,-1.0,,,,,,,,,,,,,,,,,,,,
43,NS,NS0001,1A 1742-289         ,78931.9,167.36,21.89294,2010-05-13T02:27:47,0.0022575110000000002,0.7596,5.2,,,,,,,,,15.476435610954306,inf,inf,1.25115e-07,0.0,2.805e-08,1.122e-07,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,2.244e-07,1.511e-07,6.311e-08,,6.185e-08,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,5.397e-16,5.543e-16,1.439e-16,,9.754e-17,0.9994,0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,0.0818,1.0,0.0731,1.0,-1.0,,,,,,,,,,,,,,,,,,,,
44,NS,NS0001,1A 1742-289         ,17830.2,167.36,21.89294,2011-03-29T10:44:55,0.0022575110000000002,0.7596,5.2,,,,,,,,,14.441357418448181,inf,inf,3.075e-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,4.398e-07,3.369e-07,1.456e-07,,3.077e-07,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,6.818e-15,6.761e-15,4.291e-16,,4.697e-16,0.9994,0.802,-0.9994,,,,,,,,,,,,,,,,,1.0,0.0531,1.0,-1.0,0.0094,-1.0,,,,,,,,,,,,,,,,,,,,
45,NS,NS0001,1A 1742-289         ,17827.6,167.36,21.89294,2011-03-31T10:44:54,0.0022575110000000002,0.7596,5.2,,,,,,,,,14.747869371788648,inf,15.362010219215314,4.0595e-07,2.8425e-09,1.4777499999999998e-07,3.41e-07,2.501e-07,0.0,,0.0,0.0,1.137e-08,0.0,,0.0,6.63e-07,4.889e-07,1.446e-07,,3.273e-07,0.0,1.738e-15,0.0,,0.0,0.0,0.0,0.0,,0.0,2.704e-15,3.572e-15,4.263e-16,,4.458e-16,0.9994,0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,0.3304,1.0,-0.0506,-0.0144,-1.0,,,,,,,,,,,,,,,,,,,,
46,NS,NS0001,1A 1742-289         ,19819.3,167.36,21.89294,2013-04-06T01:38:38,0.0022575110000000002,0.7596,5.2,,,,,,,,,14.828478312549553,inf,inf,3.910666666666667e-07,3.4066666666666665e-09,1.781e-07,3.095e-07,2.248e-07,0.0,,,0.0,1.022e-08,0.0,,,6.018e-07,4.393e-07,1.321e-07,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,2.052e-15,2.014e-15,3.869e-16,,,0.9994,,,,,,,,,,,,,,,,,,,1.0,0.3242,,,,,,,,,,,,,,,,,,,,,,,,
47,NS,NS0001,1A 1742-289         ,19827.7,167.36,21.89294,2013-04-14T16:04:12,0.0022575110000000002,0.7596,5.2,,,,,,,,,14.334210822657756,inf,inf,6.9564e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.454e-07,1.74e-07,1.267e-07,3.391e-05,3.259e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.785e-15,1.519e-15,3.932e-16,1.902e-14,4.439e-16,0.9994,-0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,-0.2442,0.0543,-1.0,-0.0731,-1.0,,,,,,,,,,,,,,,,,,,,
48,NS,NS0001,1A 1742-289         ,45675.0,167.36,21.89294,2013-08-11T23:12:57,0.0022575110000000002,0.7596,5.2,,,,,,,,,14.370170581982302,14.829444941478792,14.559059448460337,6.47172e-07,8.437999999999999e-08,1.9541999999999999e-07,5.053e-07,4.718e-07,0.0,0.0,0.0,2.148e-07,2.071e-07,0.0,0.0,0.0,7.832e-07,7.249e-07,4.76e-08,1.609e-06,7.116e-08,6.816e-15,6.985e-15,0.0,0.0,0.0,3.657e-15,3.748e-15,0.0,0.0,0.0,9.974e-15,1.022e-14,1.559e-16,8.585e-16,1.122e-16,0.9994,0.9994,-0.9994,,,,,,,,,,,,,,,,,1.0,0.8039,1.0,0.7202,0.1893,-1.0,,,,,,,,,,,,,,,,,,,,
0,NS,NS0003,1A 1743-288         ,11611.1,42.8,6766.946,2001-07-18T00:58:41,0.00021748524999999999,0.99675,7.75,0.1194,0.1188,0.1191,0.0003141,0.194,0.659,0.075,0.0,11.46331532737907,11.490125714995282,11.476123524361869,0.0003605,0.000339,0.0003501,,0.0003501,,,,,0.000339,,,,,0.0003605,,,,,3.341e-12,,,,,3.235e-12,,,,,3.441e-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,NS,NS0003,1A 1743-288         ,38198.1,42.8,6766.946,2007-02-14T04:23:34,0.00021748524999999999,0.99675,7.75,,,,,,,,,14.419820385520744,15.052288601431531,14.62637089935033,4.891666666666666e-07,1.1306333333333334e-07,3.0109999999999996e-07,5.337e-07,1.884e-07,1.812e-07,,,2.372e-07,3.769e-08,6.43e-08,,,8.302e-07,3.392e-07,2.981e-07,,,3.344e-15,3.156e-15,5.917e-16,,,1.536e-15,9.018e-16,2.219e-16,,,5.151e-15,5.298e-15,9.614e-16,,,0.1274,,,,,,,,,,,,,,,,,,,0.5153,-0.3317,,,,,,,,,,,,,,,,,,,,,,,,
0,NS,NS0004,1A 1744-361         ,15794.5,11.5,834.5871,2003-05-28T17:17:44,,,,0.0063475,0.004770749999999999,0.004965,0.0002723475,0.4245,0.521,0.27175,0.0,13.284278621700665,13.388027230148436,13.332988570702136,1.4103e-05,1.121875e-05,1.267175e-05,2.937e-05,9.635e-06,7.208e-06,,4.474e-06,2.682e-05,8.213e-06,6.229e-06,,3.613e-06,3.192e-05,1.097e-05,8.187e-06,,5.335e-06,9.223e-14,6.922e-14,1.759e-14,,6.771e-15,8.387e-14,5.916e-14,1.523e-14,,5.434e-15,1.006e-13,7.928e-14,1.996e-14,,8.025e-15,0.1449,0.3748,0.2411,13.132768285481106,2.054,49.73,3.107e-05,0.636,13.151687696372715,13.105130343254748,13.212823007529446,0.8028,0.05938,1.796e-05,0.782,13.145693958198919,4.44,38.39,0.539,0.238,0.0481,0.4741,0.2705,0.3504,0.133,13.081235968972,13.181774106386044,2.345,1.79,63.79,37.77,4.239e-05,2.305e-05,1.429e-05,2.574e-05,13.236946559700385,13.088895682195965,6.806,3.151,48.54,29.74,0.8627,0.7271,8.071,
0,NS,NS0006,1H 1715-321         ,19923.7,2.32,24.6439,2005-07-16T14:46:56,,,,0.0004901,0.00026254999999999996,0.00027255,2.8139999999999998e-05,0.4185,0.34550000000000003,0.5565,1.0,14.790436733195566,15.448159800310037,15.13919500363245,8.6716e-07,1.72788e-07,3.4894e-07,1.065e-06,0.0,2.022e-07,0.0,4.775e-07,6.051e-07,0.0,4.814e-08,0.0,2.107e-07,1.525e-06,3.402e-07,3.563e-07,1.384e-06,7.303e-07,2.398e-15,0.0,4.896e-16,0.0,7.413e-16,1.338e-15,0.0,1.166e-16,0.0,3.27e-16,3.457e-15,2.369e-15,8.627e-16,2.782e-16,1.134e-15,0.1274,-0.9619,-0.4372,,,,,,,,,,,,,,,,,0.5091,-0.614,-0.193,-1.0,-0.0643,-0.7439,,,,,,,,,,,,,,,,,,,,
0,NS,NS0007,1H 1746-370         ,17968.0,196.36,1.797693e+308,2008-06-22T22:23:55,6.268800000000001e-06,0.5352,2.8,0.33901299999999995,0.3374992,0.3382562,0.0007228940000000001,0.7145999999999999,0.7263999999999999,0.11779999999999999,0.0,11.395802036521745,11.406539142471384,11.400997320565812,0.0008335200000000001,0.000809288,0.0008216300000000001,0.002247,0.001099,0.0004379,9.385e-05,0.0002304,0.002225,0.001085,0.0004303,8.184e-05,0.0002243,0.002268,0.001113,0.000445,0.0001051,0.0002365,9.844e-12,8.443e-12,1.109e-12,1.021e-13,3.616e-13,9.747e-12,8.33e-12,1.09e-12,8.879e-14,3.521e-13,9.936e-12,8.549e-12,1.127e-12,1.155e-13,3.712e-13,0.4297,0.6533,0.3098,11.0296066279204,1.133,40.48,0.001246,1.138,11.071399340155475,11.065956280964475,11.077118908791707,1.111,3.393,0.0006152,1.995,11.043063586155803,100.0,44.93,1.185,0.4379,0.4216,0.6615,0.6452,0.3242,0.2967,11.024476287039668,11.034986549727751,1.161,1.106,42.12,38.88,0.00129,0.001204,0.0005912,0.0006398,11.047788941891332,11.039006291057664,,95.49,45.96,43.93,1.126,1.097,4.31,2.504
1,NS,NS0007,1H 1746-370         ,16963.2,196.36,1.797693e+308,2008-06-24T09:08:03,6.268800000000001e-06,0.5352,2.8,0.3379524,0.3372821999999999,0.33763540000000003,0.00034216,0.43620000000000003,0.5472,0.0872,0.0,11.401191990537415,11.412589890899687,11.406654110819181,0.000833154,0.0008081079999999999,0.0008208219999999999,0.002251,0.001074,0.0004449,8.801e-05,0.0002462,0.002229,0.001059,0.000437,7.604e-05,0.0002395,0.002273,0.001088,0.0004522,9.997e-05,0.0002526,9.684e-12,8.238e-12,1.127e-12,1.678e-13,3.859e-13,9.586e-12,8.123e-12,1.107e-12,1.452e-13,3.754e-13,9.776e-12,8.345e-12,1.145e-12,1.89e-13,3.958e-13,0.4147,0.6271,0.2873,11.037393927075874,1.143,37.23,0.001227,1.115,11.080242219498105,11.075307296979814,11.08634506491338,1.093,1.85,0.0006354,1.964,11.050707598587975,100.0,40.93,1.154,0.4229,0.4054,0.6352,0.6177,0.3004,0.273,11.032498825277159,11.042775942156833,1.171,1.116,38.81,35.7,0.00127,0.001186,0.0006105,0.000661,11.055172003656784,11.045612749855485,,95.01,41.91,39.97,1.107,1.079,2.737,0.9931
0,NS,NS0009,2E 1613.5-5053      ,3877.9,107.71,33777.17,2001-06-24T05:09:36,0.001277774,1.0,8.0,0.4050568,0.4037884000000001,0.40433240000000004,0.0005893400000396627,0.45640000000000003,0.48100000000000004,0.196,1.2,10.93127253598367,11.047829667998725,10.985652541496858,0.00156748,0.0014334,0.00150126,0.004097,0.001554,0.0009623,0.0007627,0.0001303,0.004023,0.001516,0.000936,0.0005767,0.0001153,0.004172,0.001592,0.0009886,0.0009395,0.0001453,1.209e-11,9.272e-12,2.709e-12,2.741e-11,1.984e-13,1.187e-11,9.046e-12,2.635e-12,2.106e-11,1.748e-13,1.231e-11,9.498e-12,2.783e-12,3.376e-11,2.22e-13,0.2349,0.8445,0.7608,10.944621668625,4.251,297.5,0.1098,1.188,10.950394387405026,10.943095148663527,10.959397659885926,0.5533,130.8,0.02391,1.091,10.945004138470859,1.239,210.2,0.988,0.2517,0.218,0.8613,0.8289,0.7851,0.7377,10.935916564036404,10.95311480916229,4.348,4.156,308.1,287.3,0.1246,0.09701,0.02151,0.02664,10.954285941059132,10.936291440608583,1.284,1.195,217.4,203.3,0.5635,0.5432,137.1,124.7
1,NS,NS0009,2E 1613.5-5053      ,3678.5,107.71,33777.17,2001-01-13T19:57:05,0.001277774,1.0,8.0,0.4847844000000001,0.38514499999999996,0.4267467999999999,0.039222980000000005,0.9032,0.8206,0.6912,3.6,11.221274413187482,11.26614817425835,11.243147939091939,0.0015632399999999998,0.0014512000000000001,0.0015073200000000001,0.004357,0.001649,0.00103,0.0003692,0.0001314,0.004278,0.001609,0.001002,0.0002505,0.0001165,0.004435,0.001689,0.001058,0.0004879,0.0001463,1.289e-11,9.869e-12,2.949e-12,2.652e-12,2.042e-13,1.266e-11,9.629e-12,2.87e-12,1.751e-12,1.808e-13,1.312e-11,1.011e-11,3.029e-12,3.553e-12,2.277e-13,0.2311,0.852,0.7733,10.916497380169732,4.295,306.6,0.1263,1.138,10.924453038607469,10.915423722065668,10.93292914395463,0.5574,133.4,0.02471,1.246,10.91721462968355,1.253,213.4,1.01,0.248,0.2142,0.8676,0.8376,0.7964,0.7514,10.9072793553159,10.925915310971757,4.392,4.2,317.0,296.5,0.1433,0.1117,0.0222,0.02758,10.927382523454764,10.908333042404315,1.298,1.209,220.4,206.7,0.5679,0.5469,139.6,127.5
2,NS,NS0009,2E 1613.5-5053      ,5162.4,107.71,33777.17,2003-05-05T00:02:19,0.001277774,1.0,8.0,0.15748299999999998,0.15658322,0.15702,0.000380894,0.6894,0.6426000000000001,0.1406,0.0,11.43018476246521,11.613545625494297,11.512146405932565,0.000595222,0.00051355,0.000555006,0.001533,0.0005498,0.0003857,0.0002481,5.843e-05,0.001493,0.0005291,0.0003708,0.0001271,4.775e-05,0.001574,0.0005693,0.0004006,0.0003631,6.911e-05,4.376e-12,3.264e-12,1.078e-12,6.583e-12,7.43e-14,4.264e-12,3.14e-12,1.037e-12,3.674e-12,5.875e-14,4.489e-12,3.38e-12,1.119e-12,9.491e-12,8.986e-14,0.1761,0.8082,0.7358,11.39083262569798,4.067,254.3,0.02849,1.16,11.389872386924004,11.377475137596432,11.402524210129622,0.5626,105.4,0.007346,1.009,11.387004343967652,1.306,178.5,0.943,0.2005,0.1505,0.8389,0.7764,0.7776,0.6952,11.378200775997332,11.405607449624574,4.197,3.942,268.2,241.1,0.03373,0.0242,0.006382,0.008491,11.401756808346377,11.37571790416433,1.373,1.242,187.9,169.5,0.5768,0.5485,113.6,97.76
3,NS,NS0009,2E 1613.5-5053      ,5138.0,107.71,33777.17,2003-09-21T13:22:21,0.001277774,1.0,8.0,0.16296740000000004,0.1148427,0.14460710000000002,0.019838918,0.7908000000000001,0.7946,0.7372,4.2,11.459810723576574,11.690492474213332,11.55723027547975,0.000541012,0.00046635599999999996,0.000503788,0.001425,0.0004749,0.0003814,0.0001744,6.324e-05,0.001385,0.0004566,0.0003666,7.086e-05,5.272e-05,0.001464,0.0004931,0.0003962,0.000278,7.376e-05,3.873e-12,2.755e-12,1.066e-12,6.077e-12,8.825e-14,3.769e-12,2.65e-12,1.025e-12,2.681e-12,7.212e-14,3.977e-12,2.861e-12,1.108e-12,9.294e-12,1.044e-13,0.1099,0.7645,0.7146,11.4565528199183,4.513,273.2,0.04027,1.461,11.452717692036696,11.439137305272535,11.467627866432123,0.5149,113.9,0.01029,1.32,11.451487743658964,1.105,186.2,1.236,0.1355,0.0831,0.8001,0.7302,0.7577,0.6752,11.442974277613617,11.471726222832956,4.658,4.374,288.0,259.2,0.0484,0.03375,0.008781,0.01212,11.466482137983032,11.4386600585411,1.16,1.051,196.2,176.8,0.5287,0.5011,122.8,105.6
4,NS,NS0009,2E 1613.5-5053      ,4039.2,107.71,33777.17,2001-03-18T08:17:43,0.001277774,1.0,8.0,0.4942460000000001,0.49249659999999995,0.4930998,0.00062042000018214,0.6404,0.724,0.1212,0.0,11.003513720805856,11.090674015206043,11.043708600887332,0.0018134000000000002,0.00168822,0.0017518800000000001,0.00498,0.001881,0.001187,0.000569,0.0001424,0.0049,0.001837,0.001159,0.0004179,0.0001272,0.005061,0.001921,0.001216,0.0007113,0.0001577,1.483e-11,1.14e-11,3.37e-12,1.54e-11,2.128e-13,1.459e-11,1.114e-11,3.289e-12,1.137e-11,1.895e-13,1.507e-11,1.165e-11,3.451e-12,1.919e-11,2.361e-13,0.2261,0.8595,0.7858,10.84496777120903,4.179,296.5,0.1279,0.874,10.858863909879261,10.851397345193906,10.866141874796666,0.5593,131.7,0.02802,1.136,10.847711655616944,1.284,209.3,0.82,0.2405,0.2105,0.8726,0.8451,0.8064,0.7664,10.837734385701978,10.85294232897164,4.267,4.094,305.8,287.5,0.1433,0.1145,0.02542,0.03094,10.855114581712858,10.84043280676638,1.327,1.242,215.5,203.3,0.5688,0.5497,137.2,126.3
5,NS,NS0009,2E 1613.5-5053      ,4992.7,107.71,33777.17,2003-03-08T09:23:32,0.001277774,1.0,8.0,0.180188,0.1795044,0.17982816000000004,0.000322392,0.7024,0.6075999999999999,0.1508,0.2,11.339324211661475,11.562367695499267,11.436739677737679,0.0006541680000000001,0.0005781299999999998,0.000616226,0.001774,0.0006274,0.0004528,0.0001589,6.803e-05,0.00173,0.0006061,0.0004365,6.151e-05,5.654e-05,0.001818,0.0006486,0.0004691,0.0002563,7.884e-05,5.063e-12,3.738e-12,1.27e-12,8.114e-12,1.057e-13,4.94e-12,3.612e-12,1.225e-12,3.832e-12,8.727e-14,5.186e-12,3.865e-12,1.316e-12,1.24e-11,1.23e-13,0.1624,0.8032,0.737,11.324404943613255,4.295,283.3,0.04587,1.075,11.33423144928062,11.322393047279506,11.349206960348068,0.5429,118.9,0.01051,1.198,11.3272558016934,1.218,195.2,1.006,0.1855,0.138,0.8339,0.7751,0.7751,0.7002,11.313274378925458,11.33809270723398,4.431,4.165,297.5,269.7,0.05454,0.0388,0.009042,0.01228,11.342752870116284,11.3137213219328,1.28,1.159,204.7,186.0,0.5572,0.5287,127.6,110.7
6,NS,NS0009,2E 1613.5-5053      ,3826.9,107.71,33777.17,2001-04-27T18:02:06,0.001277774,1.0,8.0,0.4524883999999999,0.4518816,0.4520751999999999,0.000194114008,0.2824,0.5272,0.0826,0.0,11.148970480761351,11.208922988459545,11.177919573242672,0.00168968,0.0015630599999999998,0.0016262800000000001,0.004603,0.001727,0.001091,0.0005549,0.0001555,0.004523,0.001687,0.001063,0.0004027,0.0001396,0.004682,0.001768,0.00112,0.000707,0.0001714,1.346e-11,1.026e-11,3.097e-12,6.149e-12,2.273e-13,1.323e-11,1.002e-11,3.018e-12,4.435e-12,2.033e-13,1.369e-11,1.05e-11,3.177e-12,7.863e-12,2.513e-13,0.2249,0.8345,0.7508,10.896880746454286,4.373,308.0,0.1433,1.254,10.903437561625864,10.894830572000668,10.912573542963715,0.5442,135.6,0.02951,1.247,10.896880746454286,1.199,214.6,1.07,0.2417,0.2092,0.8501,0.8201,0.7726,0.7289,10.888737486340935,10.9051796196452,4.469,4.281,318.4,297.9,0.1623,0.1269,0.02667,0.03274,10.905528871358355,10.88907375773358,1.24,1.16,221.4,208.0,0.5537,0.5347,141.5,129.9
7,NS,NS0009,2E 1613.5-5053      ,4651.8,107.71,33777.17,2004-04-26T18:03:03,0.001277774,1.0,8.0,0.1397275,0.1356975,0.137425,0.0013996225,0.9695,0.9532499999999999,0.127,0.0,11.79805693659835,11.834238717056206,11.815730294991367,0.000464955,0.0004266675,0.00044589,0.001083,0.0003714,0.0002858,,4.336e-05,0.001047,0.0003544,0.0002722,,3.307e-05,0.001119,0.0003883,0.0002994,,5.312e-05,3.042e-12,2.193e-12,7.908e-13,,8.826e-14,2.944e-12,2.092e-12,7.534e-13,,6.957e-14,3.141e-12,2.293e-12,8.281e-13,,1.059e-13,0.1312,0.7895,0.7333,11.5508302678348,4.499,289.4,0.0342,0.73,11.559563233894226,11.541815564429736,11.580209413893638,0.5169,123.4,0.008252,0.871,11.553929064298995,1.116,198.3,0.695,0.163,0.0993,0.8314,0.7464,0.7864,0.6814,11.534022631714176,11.570570735618212,4.686,4.321,308.6,271.5,0.04326,0.02723,0.006734,0.01021,11.578067186721492,11.536405597813,1.19,1.046,211.3,186.0,0.5349,0.4992,135.4,112.4
8,NS,NS0009,2E 1613.5-5053      ,4931.8,107.71,33777.17,2005-04-21T15:30:36,0.001277774,1.0,8.0,0.11945,0.11141625000000001,0.11352,0.00183684075,0.99875,0.99575,0.24675,1.5,11.888901386118807,11.927923891720242,11.907994705857345,0.00038027500000000007,0.0003464175,0.0003633325,0.0008845,0.0002945,0.0002452,,2.913e-05,0.0008527,0.0002798,0.0002329,,2.027e-05,0.0009164,0.0003092,0.0002575,,3.8e-05,2.459e-12,1.769e-12,6.75e-13,,4.085e-14,2.373e-12,1.681e-12,6.413e-13,,2.681e-14,2.545e-12,1.858e-12,7.088e-13,,5.425e-14,0.0924,0.8195,0.7858,11.645315446045272,4.396,273.7,0.0236,0.927,11.65462626944091,11.63714069704132,11.677367288307776,0.5185,117.9,0.006391,1.116,11.65091683122041,1.138,189.3,0.917,0.1268,0.0581,0.8688,0.7701,0.8438,0.7289,11.626536278367631,11.669586226650809,4.593,4.208,293.4,255.3,0.03023,0.01862,0.005144,0.008012,11.681519274825483,11.631713115097869,1.221,1.062,202.7,176.6,0.5379,0.4993,130.2,106.5
9,NS,NS0009,2E 1613.5-5053      ,5387.6,107.71,33777.17,2003-07-13T11:38:40,0.001277774,1.0,8.0,0.1790255,0.1760475,0.17742799999999997,0.001415225,0.76975,0.817,0.23099999999999998,0.0,11.261446158021297,11.50019089227928,11.361588623521266,0.0005635099999999999,0.0004825380000000001,0.000522982,0.001429,0.0004771,0.0003761,0.0002597,7.301e-05,0.001391,0.0004593,0.0003616,0.0001394,6.139e-05,0.001468,0.000495,0.0003905,0.0003801,8.395e-05,3.991e-12,2.864e-12,1.053e-12,1.373e-11,1.081e-13,3.887e-12,2.757e-12,1.013e-12,8.058e-12,8.944e-14,4.096e-12,2.971e-12,1.093e-12,1.91e-11,1.257e-13,0.1187,0.7333,0.6733,11.431211787684653,4.128,250.7,0.02727,1.04,11.434979071654706,11.422508200162774,11.450261268735101,0.5589,94.89,0.006588,1.052,11.42969061456412,1.29,169.4,0.907,0.1443,0.0931,0.7701,0.6977,0.7177,0.6315,11.417255034308724,11.446238301609995,4.271,3.991,265.5,236.7,0.03277,0.02283,0.005658,0.00771,11.443697499232712,11.416914633652313,1.362,1.223,179.1,160.3,0.5743,0.5436,103.3,87.02
10,NS,NS0009,2E 1613.5-5053      ,4930.3,107.71,33777.17,2005-07-10T03:28:07,0.001277774,1.0,8.0,0.08755250000000002,0.06719,0.07735750000000001,0.010173702500000001,0.69425,0.86,0.55375,3.75,12.120237700318226,12.172955599880188,12.14570155082616,0.00024051999999999998,0.00021142499999999998,0.00022604,0.0005452,0.0001722,0.0001491,,3.766e-05,0.0005189,0.0001609,0.000139,,2.69e-05,0.0005715,0.0001835,0.0001592,,4.788e-05,1.421e-12,9.789e-13,4.11e-13,,4.905e-14,1.356e-12,9.144e-13,3.834e-13,,3.219e-14,1.486e-12,1.043e-12,4.385e-13,,6.515e-14,0.0725,0.6346,0.5884,11.89859664944467,4.76,287.8,0.0199,1.112,11.908333042404315,11.880084589742008,11.95900230757651,0.4843,114.2,0.005126,1.171,11.904133546521457,1.008,188.2,1.088,0.1193,0.0269,0.7214,0.5553,0.6827,0.5016,11.871923987331284,11.948461609484673,5.079,4.464,320.6,257.8,0.02984,0.01367,0.003674,0.007329,11.957424487559809,11.875169850586142,1.114,0.9127,210.5,168.0,0.5106,0.4587,134.7,95.91
11,NS,NS0009,2E 1613.5-5053      ,3748.5,107.71,33777.17,2001-08-18T21:26:49,0.001277774,1.0,8.0,0.3623246,0.351977,0.35709480000000005,0.00432218,0.8821999999999999,0.8211999999999999,0.3182,0.4,10.944289957651359,11.092646692367722,11.010158781766,0.0013769799999999999,0.00125264,0.00131574,0.003658,0.00134,0.0008902,0.0005552,0.0001353,0.003586,0.001304,0.0008643,0.0003887,0.0001202,0.00373,0.001376,0.000916,0.0007125,0.0001504,1.074e-11,8.009e-12,2.549e-12,2.726e-11,2.86e-13,1.053e-11,7.794e-12,2.475e-12,1.934e-11,2.556e-13,1.095e-11,8.224e-12,2.623e-12,3.473e-11,3.164e-13,0.2024,0.817,0.7358,11.003751085430867,4.331,298.8,0.1044,1.153,11.014843078722944,11.005111204635089,11.025304128090317,0.5437,128.9,0.02246,1.246,11.007049039429553,1.21,207.7,1.046,0.2205,0.1843,0.8351,0.7989,0.7614,0.7102,10.995248844409,11.014214382227395,4.439,4.225,310.3,287.8,0.1201,0.09108,0.01985,0.02548,11.01601307803481,10.997833938243492,1.26,1.163,215.3,200.1,0.5553,0.5322,135.9,122.2
